"date","Plate.SN","DIV","well","trt","dose","units","file.name","wt.mean.resistance"
"20211103","MW502622D",0,"D4","Lindane",0.3,"uM","iNFA_20211103_MW502622D_00_(000)(000)_Compiler.csv",11.188071
"20211103","MW502622D",0,"D5","Lindane",1,"uM","iNFA_20211103_MW502622D_00_(000)(000)_Compiler.csv",11.030922
"20211103","MW502622D",0,"D6","Lindane",3,"uM","iNFA_20211103_MW502622D_00_(000)(000)_Compiler.csv",10.763288
"20211103","MW502622D",0,"D7","Lindane",10,"uM","iNFA_20211103_MW502622D_00_(000)(000)_Compiler.csv",12.369777
"20211103","MW502622D",0,"D8","Lindane",30,"uM","iNFA_20211103_MW502622D_00_(000)(000)_Compiler.csv",11.151781
"20211103","MW502622D",0,"E1","Rotenone",0.03,"uM","iNFA_20211103_MW502622D_00_(000)(000)_Compiler.csv",8.91878
"20211103","MW502622D",0,"E2","DMSO",0,"uM","iNFA_20211103_MW502622D_00_(000)(000)_Compiler.csv",10.877388
"20211103","MW502622D",0,"E3","Rotenone",0.1,"uM","iNFA_20211103_MW502622D_00_(000)(000)_Compiler.csv",11.101413
"20211103","MW502622D",0,"E4","Rotenone",0.3,"uM","iNFA_20211103_MW502622D_00_(000)(000)_Compiler.csv",11.454941
"20211103","MW502622D",0,"E5","Rotenone",1,"uM","iNFA_20211103_MW502622D_00_(000)(000)_Compiler.csv",11.215524
"20211103","MW502622D",0,"E6","Rotenone",3,"uM","iNFA_20211103_MW502622D_00_(000)(000)_Compiler.csv",10.184223
"20211103","MW502622D",0,"E7","Rotenone",10,"uM","iNFA_20211103_MW502622D_00_(000)(000)_Compiler.csv",11.368147
"20211103","MW502622D",0,"E8","Rotenone",30,"uM","iNFA_20211103_MW502622D_00_(000)(000)_Compiler.csv",11.087756
"20211103","MW502622D",0,"F1","Glyphosate",0.03,"uM","iNFA_20211103_MW502622D_00_(000)(000)_Compiler.csv",10.727818
"20211103","MW502622D",0,"F2","H2O",0,"uM","iNFA_20211103_MW502622D_00_(000)(000)_Compiler.csv",11.36445
"20211103","MW502622D",0,"F3","Glyphosate",0.1,"uM","iNFA_20211103_MW502622D_00_(000)(000)_Compiler.csv",10.788565
"20211103","MW502622D",0,"F4","Glyphosate",0.3,"uM","iNFA_20211103_MW502622D_00_(000)(000)_Compiler.csv",11.042897
"20211103","MW502622D",0,"F5","Glyphosate",1,"uM","iNFA_20211103_MW502622D_00_(000)(000)_Compiler.csv",10.65471
"20211103","MW502622D",0,"F6","Glyphosate",3,"uM","iNFA_20211103_MW502622D_00_(000)(000)_Compiler.csv",12.847496
"20211103","MW502622D",0,"F7","Glyphosate",10,"uM","iNFA_20211103_MW502622D_00_(000)(000)_Compiler.csv",11.343487
"20211103","MW502622D",0,"F8","Glyphosate",30,"uM","iNFA_20211103_MW502622D_00_(000)(000)_Compiler.csv",10.628819
"20211103","MW502622D",2,"A1","Tributyltin Chloride",0.03,"uM","iNFA_20211103_MW502622D_02_00(000)(000)_Compiler.csv",18.522546
"20211103","MW502622D",2,"A2","DMSO",0,"uM","iNFA_20211103_MW502622D_02_00(000)(000)_Compiler.csv",22.598038
"20211103","MW502622D",2,"A3","Tributyltin Chloride",0.1,"uM","iNFA_20211103_MW502622D_02_00(000)(000)_Compiler.csv",7.314025
"20211103","MW502622D",2,"A4","Tributyltin Chloride",0.3,"uM","iNFA_20211103_MW502622D_02_00(000)(000)_Compiler.csv",7.321793
"20211103","MW502622D",2,"A5","Tributyltin Chloride",1,"uM","iNFA_20211103_MW502622D_02_00(000)(000)_Compiler.csv",7.576308
"20211103","MW502622D",2,"A6","Tributyltin Chloride",3,"uM","iNFA_20211103_MW502622D_02_00(000)(000)_Compiler.csv",7.43291
"20211103","MW502622D",2,"A7","Tributyltin Chloride",10,"uM","iNFA_20211103_MW502622D_02_00(000)(000)_Compiler.csv",7.942605
"20211103","MW502622D",2,"A8","Tributyltin Chloride",30,"uM","iNFA_20211103_MW502622D_02_00(000)(000)_Compiler.csv",8.659756
"20211103","MW502622D",2,"B1","Deltamethrin",0.03,"uM","iNFA_20211103_MW502622D_02_00(000)(000)_Compiler.csv",20.400598
"20211103","MW502622D",2,"B2","EtOH:DMSO",0,"uM","iNFA_20211103_MW502622D_02_00(000)(000)_Compiler.csv",17.930651
"20211103","MW502622D",2,"B3","Deltamethrin",0.1,"uM","iNFA_20211103_MW502622D_02_00(000)(000)_Compiler.csv",19.387022
"20211103","MW502622D",2,"B4","Deltamethrin",0.3,"uM","iNFA_20211103_MW502622D_02_00(000)(000)_Compiler.csv",20.226387
"20211103","MW502622D",2,"B5","Deltamethrin",1,"uM","iNFA_20211103_MW502622D_02_00(000)(000)_Compiler.csv",15.293561
"20211103","MW502622D",2,"B6","Deltamethrin",3,"uM","iNFA_20211103_MW502622D_02_00(000)(000)_Compiler.csv",19.416728
"20211103","MW502622D",2,"B7","Deltamethrin",10,"uM","iNFA_20211103_MW502622D_02_00(000)(000)_Compiler.csv",19.796031
"20211103","MW502622D",2,"B8","Deltamethrin",30,"uM","iNFA_20211103_MW502622D_02_00(000)(000)_Compiler.csv",15.060936
"20211103","MW502622D",2,"C1","Thiamethoxam",0.03,"uM","iNFA_20211103_MW502622D_02_00(000)(000)_Compiler.csv",16.061697
"20211103","MW502622D",2,"C2","DMSO",0,"uM","iNFA_20211103_MW502622D_02_00(000)(000)_Compiler.csv",18.856566
"20211103","MW502622D",2,"C3","Thiamethoxam",0.1,"uM","iNFA_20211103_MW502622D_02_00(000)(000)_Compiler.csv",15.729384
"20211103","MW502622D",2,"C4","Thiamethoxam",0.3,"uM","iNFA_20211103_MW502622D_02_00(000)(000)_Compiler.csv",19.627065
"20211103","MW502622D",2,"C5","Thiamethoxam",1,"uM","iNFA_20211103_MW502622D_02_00(000)(000)_Compiler.csv",17.509033
"20211103","MW502622D",2,"C6","Thiamethoxam",3,"uM","iNFA_20211103_MW502622D_02_00(000)(000)_Compiler.csv",17.614684
"20211103","MW502622D",2,"C7","Thiamethoxam",10,"uM","iNFA_20211103_MW502622D_02_00(000)(000)_Compiler.csv",16.387965
"20211103","MW502622D",2,"C8","Thiamethoxam",30,"uM","iNFA_20211103_MW502622D_02_00(000)(000)_Compiler.csv",17.78666
"20211103","MW502622D",2,"D1","Lindane",0.03,"uM","iNFA_20211103_MW502622D_02_00(000)(000)_Compiler.csv",12.802196
"20211103","MW502622D",2,"D2","EtOH",0,"uM","iNFA_20211103_MW502622D_02_00(000)(000)_Compiler.csv",18.196656
"20211103","MW502622D",2,"D3","Lindane",0.1,"uM","iNFA_20211103_MW502622D_02_00(000)(000)_Compiler.csv",20.699709
"20211103","MW502622D",2,"D4","Lindane",0.3,"uM","iNFA_20211103_MW502622D_02_00(000)(000)_Compiler.csv",22.927232
"20211103","MW502622D",2,"D5","Lindane",1,"uM","iNFA_20211103_MW502622D_02_00(000)(000)_Compiler.csv",20.387314
"20211103","MW502622D",2,"D6","Lindane",3,"uM","iNFA_20211103_MW502622D_02_00(000)(000)_Compiler.csv",19.844172
"20211103","MW502622D",2,"D7","Lindane",10,"uM","iNFA_20211103_MW502622D_02_00(000)(000)_Compiler.csv",23.71425
"20211103","MW502622D",2,"D8","Lindane",30,"uM","iNFA_20211103_MW502622D_02_00(000)(000)_Compiler.csv",13.673022
"20211103","MW502622D",2,"E1","Rotenone",0.03,"uM","iNFA_20211103_MW502622D_02_00(000)(000)_Compiler.csv",12.228751
"20211103","MW502622D",2,"E2","DMSO",0,"uM","iNFA_20211103_MW502622D_02_00(000)(000)_Compiler.csv",17.277069
"20211103","MW502622D",2,"E3","Rotenone",0.1,"uM","iNFA_20211103_MW502622D_02_00(000)(000)_Compiler.csv",10.945098
"20211103","MW502622D",2,"E4","Rotenone",0.3,"uM","iNFA_20211103_MW502622D_02_00(000)(000)_Compiler.csv",10.175929
"20211103","MW502622D",2,"E5","Rotenone",1,"uM","iNFA_20211103_MW502622D_02_00(000)(000)_Compiler.csv",8.641287
"20211103","MW502622D",2,"E6","Rotenone",3,"uM","iNFA_20211103_MW502622D_02_00(000)(000)_Compiler.csv",7.62469
"20211103","MW502622D",2,"E7","Rotenone",10,"uM","iNFA_20211103_MW502622D_02_00(000)(000)_Compiler.csv",7.678541
"20211103","MW502622D",2,"E8","Rotenone",30,"uM","iNFA_20211103_MW502622D_02_00(000)(000)_Compiler.csv",7.505778
"20211103","MW502622D",2,"F1","Glyphosate",0.03,"uM","iNFA_20211103_MW502622D_02_00(000)(000)_Compiler.csv",16.625658
"20211103","MW502622D",2,"F2","H2O",0,"uM","iNFA_20211103_MW502622D_02_00(000)(000)_Compiler.csv",16.815098
"20211103","MW502622D",2,"F3","Glyphosate",0.1,"uM","iNFA_20211103_MW502622D_02_00(000)(000)_Compiler.csv",17.138565
"20211103","MW502622D",2,"F4","Glyphosate",0.3,"uM","iNFA_20211103_MW502622D_02_00(000)(000)_Compiler.csv",17.037459
"20211103","MW502622D",2,"F5","Glyphosate",1,"uM","iNFA_20211103_MW502622D_02_00(000)(000)_Compiler.csv",19.888472
"20211103","MW502622D",2,"F6","Glyphosate",3,"uM","iNFA_20211103_MW502622D_02_00(000)(000)_Compiler.csv",22.10684
"20211103","MW502622D",2,"F7","Glyphosate",10,"uM","iNFA_20211103_MW502622D_02_00(000)(000)_Compiler.csv",18.108872
"20211103","MW502622D",2,"F8","Glyphosate",30,"uM","iNFA_20211103_MW502622D_02_00(000)(000)_Compiler.csv",14.878747
"20211103","MW502622D",5,"A1","Tributyltin Chloride",0.03,"uM","iNFA_20211103_MW502622D_05_00(000)(000)_Compiler.csv",19.969577
"20211103","MW502622D",5,"A2","DMSO",0,"uM","iNFA_20211103_MW502622D_05_00(000)(000)_Compiler.csv",23.420997
"20211103","MW502622D",5,"A3","Tributyltin Chloride",0.1,"uM","iNFA_20211103_MW502622D_05_00(000)(000)_Compiler.csv",9.002698
"20211103","MW502622D",5,"A4","Tributyltin Chloride",0.3,"uM","iNFA_20211103_MW502622D_05_00(000)(000)_Compiler.csv",6.397474
"20211103","MW502622D",5,"A5","Tributyltin Chloride",1,"uM","iNFA_20211103_MW502622D_05_00(000)(000)_Compiler.csv",6.532561
"20211103","MW502622D",5,"A6","Tributyltin Chloride",3,"uM","iNFA_20211103_MW502622D_05_00(000)(000)_Compiler.csv",6.311748
"20211103","MW502622D",5,"A7","Tributyltin Chloride",10,"uM","iNFA_20211103_MW502622D_05_00(000)(000)_Compiler.csv",6.735656
"20211103","MW502622D",5,"A8","Tributyltin Chloride",30,"uM","iNFA_20211103_MW502622D_05_00(000)(000)_Compiler.csv",6.619223
"20211103","MW502622D",5,"B1","Deltamethrin",0.03,"uM","iNFA_20211103_MW502622D_05_00(000)(000)_Compiler.csv",19.828447
"20211103","MW502622D",5,"B2","EtOH:DMSO",0,"uM","iNFA_20211103_MW502622D_05_00(000)(000)_Compiler.csv",20.286038
"20211103","MW502622D",5,"B3","Deltamethrin",0.1,"uM","iNFA_20211103_MW502622D_05_00(000)(000)_Compiler.csv",18.8799
"20211103","MW502622D",5,"B4","Deltamethrin",0.3,"uM","iNFA_20211103_MW502622D_05_00(000)(000)_Compiler.csv",22.45391
"20211103","MW502622D",5,"B5","Deltamethrin",1,"uM","iNFA_20211103_MW502622D_05_00(000)(000)_Compiler.csv",18.150298
"20211103","MW502622D",5,"B6","Deltamethrin",3,"uM","iNFA_20211103_MW502622D_05_00(000)(000)_Compiler.csv",24.375688
"20211103","MW502622D",5,"B7","Deltamethrin",10,"uM","iNFA_20211103_MW502622D_05_00(000)(000)_Compiler.csv",20.585269
"20211103","MW502622D",5,"B8","Deltamethrin",30,"uM","iNFA_20211103_MW502622D_05_00(000)(000)_Compiler.csv",8.66245
"20211103","MW502622D",5,"C1","Thiamethoxam",0.03,"uM","iNFA_20211103_MW502622D_05_00(000)(000)_Compiler.csv",14.813711
"20211103","MW502622D",5,"C2","DMSO",0,"uM","iNFA_20211103_MW502622D_05_00(000)(000)_Compiler.csv",20.336091
"20211103","MW502622D",5,"C3","Thiamethoxam",0.1,"uM","iNFA_20211103_MW502622D_05_00(000)(000)_Compiler.csv",17.450832
"20211103","MW502622D",5,"C4","Thiamethoxam",0.3,"uM","iNFA_20211103_MW502622D_05_00(000)(000)_Compiler.csv",21.575285
"20211103","MW502622D",5,"C5","Thiamethoxam",1,"uM","iNFA_20211103_MW502622D_05_00(000)(000)_Compiler.csv",20.114075
"20211103","MW502622D",5,"C6","Thiamethoxam",3,"uM","iNFA_20211103_MW502622D_05_00(000)(000)_Compiler.csv",23.503736
"20211103","MW502622D",5,"C7","Thiamethoxam",10,"uM","iNFA_20211103_MW502622D_05_00(000)(000)_Compiler.csv",21.217586
"20211103","MW502622D",5,"C8","Thiamethoxam",30,"uM","iNFA_20211103_MW502622D_05_00(000)(000)_Compiler.csv",21.167641
"20211103","MW502622D",5,"D1","Lindane",0.03,"uM","iNFA_20211103_MW502622D_05_00(000)(000)_Compiler.csv",12.446018
"20211103","MW502622D",5,"D2","EtOH",0,"uM","iNFA_20211103_MW502622D_05_00(000)(000)_Compiler.csv",20.850122
"20211103","MW502622D",5,"D3","Lindane",0.1,"uM","iNFA_20211103_MW502622D_05_00(000)(000)_Compiler.csv",20.941441
"20211103","MW502622D",5,"D4","Lindane",0.3,"uM","iNFA_20211103_MW502622D_05_00(000)(000)_Compiler.csv",24.250974
"20211103","MW502622D",5,"D5","Lindane",1,"uM","iNFA_20211103_MW502622D_05_00(000)(000)_Compiler.csv",25.493173
"20211103","MW502622D",5,"D6","Lindane",3,"uM","iNFA_20211103_MW502622D_05_00(000)(000)_Compiler.csv",26.239264
"20211103","MW502622D",5,"D7","Lindane",10,"uM","iNFA_20211103_MW502622D_05_00(000)(000)_Compiler.csv",24.931348
"20211103","MW502622D",5,"D8","Lindane",30,"uM","iNFA_20211103_MW502622D_05_00(000)(000)_Compiler.csv",17.26614
"20211103","MW502622D",5,"E1","Rotenone",0.03,"uM","iNFA_20211103_MW502622D_05_00(000)(000)_Compiler.csv",9.811602
"20211103","MW502622D",5,"E2","DMSO",0,"uM","iNFA_20211103_MW502622D_05_00(000)(000)_Compiler.csv",17.977456
"20211103","MW502622D",5,"E3","Rotenone",0.1,"uM","iNFA_20211103_MW502622D_05_00(000)(000)_Compiler.csv",11.722378
"20211103","MW502622D",5,"E4","Rotenone",0.3,"uM","iNFA_20211103_MW502622D_05_00(000)(000)_Compiler.csv",10.388464
"20211103","MW502622D",5,"E5","Rotenone",1,"uM","iNFA_20211103_MW502622D_05_00(000)(000)_Compiler.csv",7.91173
"20211103","MW502622D",5,"E6","Rotenone",3,"uM","iNFA_20211103_MW502622D_05_00(000)(000)_Compiler.csv",6.335912
"20211103","MW502622D",5,"E7","Rotenone",10,"uM","iNFA_20211103_MW502622D_05_00(000)(000)_Compiler.csv",6.362781
"20211103","MW502622D",5,"E8","Rotenone",30,"uM","iNFA_20211103_MW502622D_05_00(000)(000)_Compiler.csv",0
"20211103","MW502622D",5,"F1","Glyphosate",0.03,"uM","iNFA_20211103_MW502622D_05_00(000)(000)_Compiler.csv",16.812642
"20211103","MW502622D",5,"F2","H2O",0,"uM","iNFA_20211103_MW502622D_05_00(000)(000)_Compiler.csv",18.119622
"20211103","MW502622D",5,"F3","Glyphosate",0.1,"uM","iNFA_20211103_MW502622D_05_00(000)(000)_Compiler.csv",21.081912
"20211103","MW502622D",5,"F4","Glyphosate",0.3,"uM","iNFA_20211103_MW502622D_05_00(000)(000)_Compiler.csv",18.76452
"20211103","MW502622D",5,"F5","Glyphosate",1,"uM","iNFA_20211103_MW502622D_05_00(000)(000)_Compiler.csv",19.562418
"20211103","MW502622D",5,"F6","Glyphosate",3,"uM","iNFA_20211103_MW502622D_05_00(000)(000)_Compiler.csv",24.85798
"20211103","MW502622D",5,"F7","Glyphosate",10,"uM","iNFA_20211103_MW502622D_05_00(000)(000)_Compiler.csv",20.973818
"20211103","MW502622D",5,"F8","Glyphosate",30,"uM","iNFA_20211103_MW502622D_05_00(000)(000)_Compiler.csv",19.979613
"20211103","MW502622D",7,"A1","Tributyltin Chloride",0.03,"uM","iNFA_20211103_MW502622D_07_00(000)(000)_Compiler.csv",18.765639
"20211103","MW502622D",7,"A2","DMSO",0,"uM","iNFA_20211103_MW502622D_07_00(000)(000)_Compiler.csv",18.81909
"20211103","MW502622D",7,"A3","Tributyltin Chloride",0.1,"uM","iNFA_20211103_MW502622D_07_00(000)(000)_Compiler.csv",12.24427
"20211103","MW502622D",7,"A4","Tributyltin Chloride",0.3,"uM","iNFA_20211103_MW502622D_07_00(000)(000)_Compiler.csv",6.025789
"20211103","MW502622D",7,"A5","Tributyltin Chloride",1,"uM","iNFA_20211103_MW502622D_07_00(000)(000)_Compiler.csv",5.999965
"20211103","MW502622D",7,"A6","Tributyltin Chloride",3,"uM","iNFA_20211103_MW502622D_07_00(000)(000)_Compiler.csv",5.986513
"20211103","MW502622D",7,"A7","Tributyltin Chloride",10,"uM","iNFA_20211103_MW502622D_07_00(000)(000)_Compiler.csv",6.722325
"20211103","MW502622D",7,"A8","Tributyltin Chloride",30,"uM","iNFA_20211103_MW502622D_07_00(000)(000)_Compiler.csv",6.142777
"20211103","MW502622D",7,"B1","Deltamethrin",0.03,"uM","iNFA_20211103_MW502622D_07_00(000)(000)_Compiler.csv",22.174513
"20211103","MW502622D",7,"B2","EtOH:DMSO",0,"uM","iNFA_20211103_MW502622D_07_00(000)(000)_Compiler.csv",20.097636
"20211103","MW502622D",7,"B3","Deltamethrin",0.1,"uM","iNFA_20211103_MW502622D_07_00(000)(000)_Compiler.csv",17.964019
"20211103","MW502622D",7,"B4","Deltamethrin",0.3,"uM","iNFA_20211103_MW502622D_07_00(000)(000)_Compiler.csv",22.427478
"20211103","MW502622D",7,"B5","Deltamethrin",1,"uM","iNFA_20211103_MW502622D_07_00(000)(000)_Compiler.csv",18.103342
"20211103","MW502622D",7,"B6","Deltamethrin",3,"uM","iNFA_20211103_MW502622D_07_00(000)(000)_Compiler.csv",24.661627
"20211103","MW502622D",7,"B7","Deltamethrin",10,"uM","iNFA_20211103_MW502622D_07_00(000)(000)_Compiler.csv",15.679417
"20211103","MW502622D",7,"B8","Deltamethrin",30,"uM","iNFA_20211103_MW502622D_07_00(000)(000)_Compiler.csv",8.051265
"20211103","MW502622D",7,"C1","Thiamethoxam",0.03,"uM","iNFA_20211103_MW502622D_07_00(000)(000)_Compiler.csv",13.650566
"20211103","MW502622D",7,"C2","DMSO",0,"uM","iNFA_20211103_MW502622D_07_00(000)(000)_Compiler.csv",19.78337
"20211103","MW502622D",7,"C3","Thiamethoxam",0.1,"uM","iNFA_20211103_MW502622D_07_00(000)(000)_Compiler.csv",16.23523
"20211103","MW502622D",7,"C4","Thiamethoxam",0.3,"uM","iNFA_20211103_MW502622D_07_00(000)(000)_Compiler.csv",21.228267
"20211103","MW502622D",7,"C5","Thiamethoxam",1,"uM","iNFA_20211103_MW502622D_07_00(000)(000)_Compiler.csv",19.993296
"20211103","MW502622D",7,"C6","Thiamethoxam",3,"uM","iNFA_20211103_MW502622D_07_00(000)(000)_Compiler.csv",23.268595
"20211103","MW502622D",7,"C7","Thiamethoxam",10,"uM","iNFA_20211103_MW502622D_07_00(000)(000)_Compiler.csv",23.102215
"20211103","MW502622D",7,"C8","Thiamethoxam",30,"uM","iNFA_20211103_MW502622D_07_00(000)(000)_Compiler.csv",23.27023
"20211103","MW502622D",7,"D1","Lindane",0.03,"uM","iNFA_20211103_MW502622D_07_00(000)(000)_Compiler.csv",12.115441
"20211103","MW502622D",7,"D2","EtOH",0,"uM","iNFA_20211103_MW502622D_07_00(000)(000)_Compiler.csv",19.158681
"20211103","MW502622D",7,"D3","Lindane",0.1,"uM","iNFA_20211103_MW502622D_07_00(000)(000)_Compiler.csv",21.165614
"20211103","MW502622D",7,"D4","Lindane",0.3,"uM","iNFA_20211103_MW502622D_07_00(000)(000)_Compiler.csv",23.224162
"20211103","MW502622D",7,"D5","Lindane",1,"uM","iNFA_20211103_MW502622D_07_00(000)(000)_Compiler.csv",25.943366
"20211103","MW502622D",7,"D6","Lindane",3,"uM","iNFA_20211103_MW502622D_07_00(000)(000)_Compiler.csv",26.528407
"20211103","MW502622D",7,"D7","Lindane",10,"uM","iNFA_20211103_MW502622D_07_00(000)(000)_Compiler.csv",24.505352
"20211103","MW502622D",7,"D8","Lindane",30,"uM","iNFA_20211103_MW502622D_07_00(000)(000)_Compiler.csv",18.283994
"20211103","MW502622D",7,"E1","Rotenone",0.03,"uM","iNFA_20211103_MW502622D_07_00(000)(000)_Compiler.csv",9.137245
"20211103","MW502622D",7,"E2","DMSO",0,"uM","iNFA_20211103_MW502622D_07_00(000)(000)_Compiler.csv",16.37611
"20211103","MW502622D",7,"E3","Rotenone",0.1,"uM","iNFA_20211103_MW502622D_07_00(000)(000)_Compiler.csv",11.807619
"20211103","MW502622D",7,"E4","Rotenone",0.3,"uM","iNFA_20211103_MW502622D_07_00(000)(000)_Compiler.csv",8.127057
"20211103","MW502622D",7,"E5","Rotenone",1,"uM","iNFA_20211103_MW502622D_07_00(000)(000)_Compiler.csv",9.049067
"20211103","MW502622D",7,"E6","Rotenone",3,"uM","iNFA_20211103_MW502622D_07_00(000)(000)_Compiler.csv",0
"20211103","MW502622D",7,"E7","Rotenone",10,"uM","iNFA_20211103_MW502622D_07_00(000)(000)_Compiler.csv",6.077447
"20211103","MW502622D",7,"E8","Rotenone",30,"uM","iNFA_20211103_MW502622D_07_00(000)(000)_Compiler.csv",0
"20211103","MW502622D",7,"F1","Glyphosate",0.03,"uM","iNFA_20211103_MW502622D_07_00(000)(000)_Compiler.csv",18.778648
"20211103","MW502622D",7,"F2","H2O",0,"uM","iNFA_20211103_MW502622D_07_00(000)(000)_Compiler.csv",16.578313
"20211103","MW502622D",7,"F3","Glyphosate",0.1,"uM","iNFA_20211103_MW502622D_07_00(000)(000)_Compiler.csv",22.608707
"20211103","MW502622D",7,"F4","Glyphosate",0.3,"uM","iNFA_20211103_MW502622D_07_00(000)(000)_Compiler.csv",18.593445
"20211103","MW502622D",7,"F5","Glyphosate",1,"uM","iNFA_20211103_MW502622D_07_00(000)(000)_Compiler.csv",20.10939
"20211103","MW502622D",7,"F6","Glyphosate",3,"uM","iNFA_20211103_MW502622D_07_00(000)(000)_Compiler.csv",25.55411
"20211103","MW502622D",7,"F7","Glyphosate",10,"uM","iNFA_20211103_MW502622D_07_00(000)(000)_Compiler.csv",21.619584
"20211103","MW502622D",7,"F8","Glyphosate",30,"uM","iNFA_20211103_MW502622D_07_00(000)(000)_Compiler.csv",19.715193
"20211103","MW502622D",9,"A1","Tributyltin Chloride",0.03,"uM","iNFA_20211103_MW502622D_09_00(001)(000)_Compiler.csv",16.230976
"20211103","MW502622D",9,"A2","DMSO",0,"uM","iNFA_20211103_MW502622D_09_00(001)(000)_Compiler.csv",21.629692
"20211103","MW502622D",9,"A3","Tributyltin Chloride",0.1,"uM","iNFA_20211103_MW502622D_09_00(001)(000)_Compiler.csv",23.531255
"20211103","MW502622D",9,"A4","Tributyltin Chloride",0.3,"uM","iNFA_20211103_MW502622D_09_00(001)(000)_Compiler.csv",0
"20211103","MW502622D",9,"A5","Tributyltin Chloride",1,"uM","iNFA_20211103_MW502622D_09_00(001)(000)_Compiler.csv",0
"20211103","MW502622D",9,"A6","Tributyltin Chloride",3,"uM","iNFA_20211103_MW502622D_09_00(001)(000)_Compiler.csv",0
"20211103","MW502622D",9,"A7","Tributyltin Chloride",10,"uM","iNFA_20211103_MW502622D_09_00(001)(000)_Compiler.csv",0
"20211103","MW502622D",9,"A8","Tributyltin Chloride",30,"uM","iNFA_20211103_MW502622D_09_00(001)(000)_Compiler.csv",0
"20211103","MW502622D",9,"B1","Deltamethrin",0.03,"uM","iNFA_20211103_MW502622D_09_00(001)(000)_Compiler.csv",19.676442
