date,Plate.SN,DIV,well,trt,dose,units,file.name,wt.mean.resistance
20211103,MW507214B,0,F6,Rotenone,3,uM,iNFA_20211103_MW507214B_00_(000)(000)_Compiler.csv,8.319201
20211103,MW507214B,0,F7,Rotenone,10,uM,iNFA_20211103_MW507214B_00_(000)(000)_Compiler.csv,9.614233
20211103,MW507214B,0,F8,Rotenone,30,uM,iNFA_20211103_MW507214B_00_(000)(000)_Compiler.csv,10.228779
20211103,MW507214B,2,A1,Thiamethoxam,0.03,uM,iNFA_20211103_MW507214B_02_00(000)(000)_Compiler.csv,18.469061
20211103,MW507214B,2,A2,DMSO,0,uM,iNFA_20211103_MW507214B_02_00(000)(000)_Compiler.csv,16.734289
20211103,MW507214B,2,A3,Thiamethoxam,0.1,uM,iNFA_20211103_MW507214B_02_00(000)(000)_Compiler.csv,15.635795
20211103,MW507214B,2,A4,Thiamethoxam,0.3,uM,iNFA_20211103_MW507214B_02_00(000)(000)_Compiler.csv,15.493655
20211103,MW507214B,2,A5,Thiamethoxam,1,uM,iNFA_20211103_MW507214B_02_00(000)(000)_Compiler.csv,16.685914
20211103,MW507214B,2,A6,Thiamethoxam,3,uM,iNFA_20211103_MW507214B_02_00(000)(000)_Compiler.csv,17.691873
20211103,MW507214B,2,A7,Thiamethoxam,10,uM,iNFA_20211103_MW507214B_02_00(000)(000)_Compiler.csv,16.255593
20211103,MW507214B,2,A8,Thiamethoxam,30,uM,iNFA_20211103_MW507214B_02_00(000)(000)_Compiler.csv,17.28023
20211103,MW507214B,2,B1,Tributyltin Chloride,0.03,uM,iNFA_20211103_MW507214B_02_00(000)(000)_Compiler.csv,18.435556
20211103,MW507214B,2,B2,DMSO,0,uM,iNFA_20211103_MW507214B_02_00(000)(000)_Compiler.csv,17.9425
20211103,MW507214B,2,B3,Tributyltin Chloride,0.1,uM,iNFA_20211103_MW507214B_02_00(000)(000)_Compiler.csv,6.19706
20211103,MW507214B,2,B4,Tributyltin Chloride,0.3,uM,iNFA_20211103_MW507214B_02_00(000)(000)_Compiler.csv,6.801071
20211103,MW507214B,2,B5,Tributyltin Chloride,1,uM,iNFA_20211103_MW507214B_02_00(000)(000)_Compiler.csv,6.746416
20211103,MW507214B,2,B6,Tributyltin Chloride,3,uM,iNFA_20211103_MW507214B_02_00(000)(000)_Compiler.csv,6.778332
20211103,MW507214B,2,B7,Tributyltin Chloride,10,uM,iNFA_20211103_MW507214B_02_00(000)(000)_Compiler.csv,7.764136
20211103,MW507214B,2,B8,Tributyltin Chloride,30,uM,iNFA_20211103_MW507214B_02_00(000)(000)_Compiler.csv,8.358617
20211103,MW507214B,2,C1,Deltamethrin,0.03,uM,iNFA_20211103_MW507214B_02_00(000)(000)_Compiler.csv,15.510872
20211103,MW507214B,2,C2,EtOH:DMSO,0,uM,iNFA_20211103_MW507214B_02_00(000)(000)_Compiler.csv,15.243721
20211103,MW507214B,2,C3,Deltamethrin,0.1,uM,iNFA_20211103_MW507214B_02_00(000)(000)_Compiler.csv,16.916555
20211103,MW507214B,2,C4,Deltamethrin,0.3,uM,iNFA_20211103_MW507214B_02_00(000)(000)_Compiler.csv,17.551552
20211103,MW507214B,2,C5,Deltamethrin,1,uM,iNFA_20211103_MW507214B_02_00(000)(000)_Compiler.csv,18.749895
20211103,MW507214B,2,C6,Deltamethrin,3,uM,iNFA_20211103_MW507214B_02_00(000)(000)_Compiler.csv,17.335349
20211103,MW507214B,2,C7,Deltamethrin,10,uM,iNFA_20211103_MW507214B_02_00(000)(000)_Compiler.csv,14.038157
20211103,MW507214B,2,C8,Deltamethrin,30,uM,iNFA_20211103_MW507214B_02_00(000)(000)_Compiler.csv,11.233062
20211103,MW507214B,2,D1,Glyphosate,0.03,uM,iNFA_20211103_MW507214B_02_00(000)(000)_Compiler.csv,15.188349
20211103,MW507214B,2,D2,H2O,0,uM,iNFA_20211103_MW507214B_02_00(000)(000)_Compiler.csv,17.648006
20211103,MW507214B,2,D3,Glyphosate,0.1,uM,iNFA_20211103_MW507214B_02_00(000)(000)_Compiler.csv,18.595904
20211103,MW507214B,2,D4,Glyphosate,0.3,uM,iNFA_20211103_MW507214B_02_00(000)(000)_Compiler.csv,16.91187
20211103,MW507214B,2,D5,Glyphosate,1,uM,iNFA_20211103_MW507214B_02_00(000)(000)_Compiler.csv,18.777052
20211103,MW507214B,2,D6,Glyphosate,3,uM,iNFA_20211103_MW507214B_02_00(000)(000)_Compiler.csv,16.630258
20211103,MW507214B,2,D7,Glyphosate,10,uM,iNFA_20211103_MW507214B_02_00(000)(000)_Compiler.csv,16.7774
20211103,MW507214B,2,D8,Glyphosate,30,uM,iNFA_20211103_MW507214B_02_00(000)(000)_Compiler.csv,17.184258
20211103,MW507214B,2,E1,Lindane,0.03,uM,iNFA_20211103_MW507214B_02_00(000)(000)_Compiler.csv,18.067717
20211103,MW507214B,2,E2,EtOH,0,uM,iNFA_20211103_MW507214B_02_00(000)(000)_Compiler.csv,17.155007
20211103,MW507214B,2,E3,Lindane,0.1,uM,iNFA_20211103_MW507214B_02_00(000)(000)_Compiler.csv,17.575996
20211103,MW507214B,2,E4,Lindane,0.3,uM,iNFA_20211103_MW507214B_02_00(000)(000)_Compiler.csv,18.179214
20211103,MW507214B,2,E5,Lindane,1,uM,iNFA_20211103_MW507214B_02_00(000)(000)_Compiler.csv,17.070993
20211103,MW507214B,2,E6,Lindane,3,uM,iNFA_20211103_MW507214B_02_00(000)(000)_Compiler.csv,16.252184
20211103,MW507214B,2,E7,Lindane,10,uM,iNFA_20211103_MW507214B_02_00(000)(000)_Compiler.csv,14.737469
20211103,MW507214B,2,E8,Lindane,30,uM,iNFA_20211103_MW507214B_02_00(000)(000)_Compiler.csv,12.0648
20211103,MW507214B,2,F1,Rotenone,0.03,uM,iNFA_20211103_MW507214B_02_00(000)(000)_Compiler.csv,12.095365
20211103,MW507214B,2,F2,DMSO,0,uM,iNFA_20211103_MW507214B_02_00(000)(000)_Compiler.csv,16.369614
20211103,MW507214B,2,F3,Rotenone,0.1,uM,iNFA_20211103_MW507214B_02_00(000)(000)_Compiler.csv,7.985624
20211103,MW507214B,2,F4,Rotenone,0.3,uM,iNFA_20211103_MW507214B_02_00(000)(000)_Compiler.csv,7.256582
20211103,MW507214B,2,F5,Rotenone,1,uM,iNFA_20211103_MW507214B_02_00(000)(000)_Compiler.csv,6.646999
20211103,MW507214B,2,F6,Rotenone,3,uM,iNFA_20211103_MW507214B_02_00(000)(000)_Compiler.csv,7.215481
20211103,MW507214B,2,F7,Rotenone,10,uM,iNFA_20211103_MW507214B_02_00(000)(000)_Compiler.csv,6.584088
20211103,MW507214B,2,F8,Rotenone,30,uM,iNFA_20211103_MW507214B_02_00(000)(000)_Compiler.csv,7.923609
20211103,MW507214B,5,A1,Thiamethoxam,0.03,uM,iNFA_20211103_MW507214B_05_00(000)(000)_Compiler.csv,22.206073
20211103,MW507214B,5,A2,DMSO,0,uM,iNFA_20211103_MW507214B_05_00(000)(000)_Compiler.csv,19.948081
20211103,MW507214B,5,A3,Thiamethoxam,0.1,uM,iNFA_20211103_MW507214B_05_00(000)(000)_Compiler.csv,20.821623
20211103,MW507214B,5,A4,Thiamethoxam,0.3,uM,iNFA_20211103_MW507214B_05_00(000)(000)_Compiler.csv,19.494777
20211103,MW507214B,5,A5,Thiamethoxam,1,uM,iNFA_20211103_MW507214B_05_00(000)(000)_Compiler.csv,20.276308
20211103,MW507214B,5,A6,Thiamethoxam,3,uM,iNFA_20211103_MW507214B_05_00(000)(000)_Compiler.csv,24.276646
20211103,MW507214B,5,A7,Thiamethoxam,10,uM,iNFA_20211103_MW507214B_05_00(000)(000)_Compiler.csv,8.622368
20211103,MW507214B,5,A8,Thiamethoxam,30,uM,iNFA_20211103_MW507214B_05_00(000)(000)_Compiler.csv,9.007655
20211103,MW507214B,5,B1,Tributyltin Chloride,0.03,uM,iNFA_20211103_MW507214B_05_00(000)(000)_Compiler.csv,21.899187
20211103,MW507214B,5,B2,DMSO,0,uM,iNFA_20211103_MW507214B_05_00(000)(000)_Compiler.csv,21.862308
20211103,MW507214B,5,B3,Tributyltin Chloride,0.1,uM,iNFA_20211103_MW507214B_05_00(000)(000)_Compiler.csv,0
20211103,MW507214B,5,B4,Tributyltin Chloride,0.3,uM,iNFA_20211103_MW507214B_05_00(000)(000)_Compiler.csv,0
20211103,MW507214B,5,B5,Tributyltin Chloride,1,uM,iNFA_20211103_MW507214B_05_00(000)(000)_Compiler.csv,0
20211103,MW507214B,5,B6,Tributyltin Chloride,3,uM,iNFA_20211103_MW507214B_05_00(000)(000)_Compiler.csv,0
20211103,MW507214B,5,B7,Tributyltin Chloride,10,uM,iNFA_20211103_MW507214B_05_00(000)(000)_Compiler.csv,6.191831
20211103,MW507214B,5,B8,Tributyltin Chloride,30,uM,iNFA_20211103_MW507214B_05_00(000)(000)_Compiler.csv,6.56332
20211103,MW507214B,5,C1,Deltamethrin,0.03,uM,iNFA_20211103_MW507214B_05_00(000)(000)_Compiler.csv,18.670278
20211103,MW507214B,5,C2,EtOH:DMSO,0,uM,iNFA_20211103_MW507214B_05_00(000)(000)_Compiler.csv,19.329291
20211103,MW507214B,5,C3,Deltamethrin,0.1,uM,iNFA_20211103_MW507214B_05_00(000)(000)_Compiler.csv,21.10203
20211103,MW507214B,5,C4,Deltamethrin,0.3,uM,iNFA_20211103_MW507214B_05_00(000)(000)_Compiler.csv,20.860832
20211103,MW507214B,5,C5,Deltamethrin,1,uM,iNFA_20211103_MW507214B_05_00(000)(000)_Compiler.csv,22.386789
20211103,MW507214B,5,C6,Deltamethrin,3,uM,iNFA_20211103_MW507214B_05_00(000)(000)_Compiler.csv,21.785378
20211103,MW507214B,5,C7,Deltamethrin,10,uM,iNFA_20211103_MW507214B_05_00(000)(000)_Compiler.csv,8.175432
20211103,MW507214B,5,C8,Deltamethrin,30,uM,iNFA_20211103_MW507214B_05_00(000)(000)_Compiler.csv,7.936157
20211103,MW507214B,5,D1,Glyphosate,0.03,uM,iNFA_20211103_MW507214B_05_00(000)(000)_Compiler.csv,19.741875
20211103,MW507214B,5,D2,H2O,0,uM,iNFA_20211103_MW507214B_05_00(000)(000)_Compiler.csv,23.147293
20211103,MW507214B,5,D3,Glyphosate,0.1,uM,iNFA_20211103_MW507214B_05_00(000)(000)_Compiler.csv,23.294011
20211103,MW507214B,5,D4,Glyphosate,0.3,uM,iNFA_20211103_MW507214B_05_00(000)(000)_Compiler.csv,21.587459
20211103,MW507214B,5,D5,Glyphosate,1,uM,iNFA_20211103_MW507214B_05_00(000)(000)_Compiler.csv,22.511149
20211103,MW507214B,5,D6,Glyphosate,3,uM,iNFA_20211103_MW507214B_05_00(000)(000)_Compiler.csv,20.603219
20211103,MW507214B,5,D7,Glyphosate,10,uM,iNFA_20211103_MW507214B_05_00(000)(000)_Compiler.csv,20.031785
20211103,MW507214B,5,D8,Glyphosate,30,uM,iNFA_20211103_MW507214B_05_00(000)(000)_Compiler.csv,18.885047
20211103,MW507214B,5,E1,Lindane,0.03,uM,iNFA_20211103_MW507214B_05_00(000)(000)_Compiler.csv,19.917832
20211103,MW507214B,5,E2,EtOH,0,uM,iNFA_20211103_MW507214B_05_00(000)(000)_Compiler.csv,21.658245
20211103,MW507214B,5,E3,Lindane,0.1,uM,iNFA_20211103_MW507214B_05_00(000)(000)_Compiler.csv,21.219152
20211103,MW507214B,5,E4,Lindane,0.3,uM,iNFA_20211103_MW507214B_05_00(000)(000)_Compiler.csv,21.771824
20211103,MW507214B,5,E5,Lindane,1,uM,iNFA_20211103_MW507214B_05_00(000)(000)_Compiler.csv,21.453556
20211103,MW507214B,5,E6,Lindane,3,uM,iNFA_20211103_MW507214B_05_00(000)(000)_Compiler.csv,19.830657
20211103,MW507214B,5,E7,Lindane,10,uM,iNFA_20211103_MW507214B_05_00(000)(000)_Compiler.csv,19.012446
20211103,MW507214B,5,E8,Lindane,30,uM,iNFA_20211103_MW507214B_05_00(000)(000)_Compiler.csv,15.575531
20211103,MW507214B,5,F1,Rotenone,0.03,uM,iNFA_20211103_MW507214B_05_00(000)(000)_Compiler.csv,9.630551
20211103,MW507214B,5,F2,DMSO,0,uM,iNFA_20211103_MW507214B_05_00(000)(000)_Compiler.csv,21.269504
20211103,MW507214B,5,F3,Rotenone,0.1,uM,iNFA_20211103_MW507214B_05_00(000)(000)_Compiler.csv,8.191648
20211103,MW507214B,5,F4,Rotenone,0.3,uM,iNFA_20211103_MW507214B_05_00(000)(000)_Compiler.csv,7.641678
20211103,MW507214B,5,F5,Rotenone,1,uM,iNFA_20211103_MW507214B_05_00(000)(000)_Compiler.csv,20.10087
20211103,MW507214B,5,F6,Rotenone,3,uM,iNFA_20211103_MW507214B_05_00(000)(000)_Compiler.csv,6.631016
20211103,MW507214B,5,F7,Rotenone,10,uM,iNFA_20211103_MW507214B_05_00(000)(000)_Compiler.csv,0
20211103,MW507214B,5,F8,Rotenone,30,uM,iNFA_20211103_MW507214B_05_00(000)(000)_Compiler.csv,0
20211103,MW507214B,7,A1,Thiamethoxam,0.03,uM,iNFA_20211103_MW507214B_07_00(000)_Compiler.csv,22.608429
20211103,MW507214B,7,A2,DMSO,0,uM,iNFA_20211103_MW507214B_07_00(000)_Compiler.csv,20.446962
20211103,MW507214B,7,A3,Thiamethoxam,0.1,uM,iNFA_20211103_MW507214B_07_00(000)_Compiler.csv,22.384527
20211103,MW507214B,7,A4,Thiamethoxam,0.3,uM,iNFA_20211103_MW507214B_07_00(000)_Compiler.csv,20.8749
20211103,MW507214B,7,A5,Thiamethoxam,1,uM,iNFA_20211103_MW507214B_07_00(000)_Compiler.csv,22.12256
20211103,MW507214B,7,A6,Thiamethoxam,3,uM,iNFA_20211103_MW507214B_07_00(000)_Compiler.csv,23.881728
20211103,MW507214B,7,A7,Thiamethoxam,10,uM,iNFA_20211103_MW507214B_07_00(000)_Compiler.csv,7.31738
20211103,MW507214B,7,A8,Thiamethoxam,30,uM,iNFA_20211103_MW507214B_07_00(000)_Compiler.csv,8.20829
20211103,MW507214B,7,B1,Tributyltin Chloride,0.03,uM,iNFA_20211103_MW507214B_07_00(000)_Compiler.csv,23.204257
20211103,MW507214B,7,B2,DMSO,0,uM,iNFA_20211103_MW507214B_07_00(000)_Compiler.csv,22.352326
20211103,MW507214B,7,B3,Tributyltin Chloride,0.1,uM,iNFA_20211103_MW507214B_07_00(000)_Compiler.csv,0
20211103,MW507214B,7,B4,Tributyltin Chloride,0.3,uM,iNFA_20211103_MW507214B_07_00(000)_Compiler.csv,0
20211103,MW507214B,7,B5,Tributyltin Chloride,1,uM,iNFA_20211103_MW507214B_07_00(000)_Compiler.csv,0
20211103,MW507214B,7,B6,Tributyltin Chloride,3,uM,iNFA_20211103_MW507214B_07_00(000)_Compiler.csv,0
20211103,MW507214B,7,B7,Tributyltin Chloride,10,uM,iNFA_20211103_MW507214B_07_00(000)_Compiler.csv,0
20211103,MW507214B,7,B8,Tributyltin Chloride,30,uM,iNFA_20211103_MW507214B_07_00(000)_Compiler.csv,0
20211103,MW507214B,7,C1,Deltamethrin,0.03,uM,iNFA_20211103_MW507214B_07_00(000)_Compiler.csv,19.888034
20211103,MW507214B,7,C2,EtOH:DMSO,0,uM,iNFA_20211103_MW507214B_07_00(000)_Compiler.csv,19.721689
20211103,MW507214B,7,C3,Deltamethrin,0.1,uM,iNFA_20211103_MW507214B_07_00(000)_Compiler.csv,21.495617
20211103,MW507214B,7,C4,Deltamethrin,0.3,uM,iNFA_20211103_MW507214B_07_00(000)_Compiler.csv,20.740647
20211103,MW507214B,7,C5,Deltamethrin,1,uM,iNFA_20211103_MW507214B_07_00(000)_Compiler.csv,23.169351
20211103,MW507214B,7,C6,Deltamethrin,3,uM,iNFA_20211103_MW507214B_07_00(000)_Compiler.csv,18.112836
20211103,MW507214B,7,C7,Deltamethrin,10,uM,iNFA_20211103_MW507214B_07_00(000)_Compiler.csv,7.256018
20211103,MW507214B,7,C8,Deltamethrin,30,uM,iNFA_20211103_MW507214B_07_00(000)_Compiler.csv,7.209572
20211103,MW507214B,7,D1,Glyphosate,0.03,uM,iNFA_20211103_MW507214B_07_00(000)_Compiler.csv,21.103601
20211103,MW507214B,7,D2,H2O,0,uM,iNFA_20211103_MW507214B_07_00(000)_Compiler.csv,23.513137
20211103,MW507214B,7,D3,Glyphosate,0.1,uM,iNFA_20211103_MW507214B_07_00(000)_Compiler.csv,23.23222
20211103,MW507214B,7,D4,Glyphosate,0.3,uM,iNFA_20211103_MW507214B_07_00(000)_Compiler.csv,21.953914
20211103,MW507214B,7,D5,Glyphosate,1,uM,iNFA_20211103_MW507214B_07_00(000)_Compiler.csv,22.385117
20211103,MW507214B,7,D6,Glyphosate,3,uM,iNFA_20211103_MW507214B_07_00(000)_Compiler.csv,20.330661
20211103,MW507214B,7,D7,Glyphosate,10,uM,iNFA_20211103_MW507214B_07_00(000)_Compiler.csv,20.583951
20211103,MW507214B,7,D8,Glyphosate,30,uM,iNFA_20211103_MW507214B_07_00(000)_Compiler.csv,19.330825
20211103,MW507214B,7,E1,Lindane,0.03,uM,iNFA_20211103_MW507214B_07_00(000)_Compiler.csv,21.211289
20211103,MW507214B,7,E2,EtOH,0,uM,iNFA_20211103_MW507214B_07_00(000)_Compiler.csv,22.896152
20211103,MW507214B,7,E3,Lindane,0.1,uM,iNFA_20211103_MW507214B_07_00(000)_Compiler.csv,21.959836
20211103,MW507214B,7,E4,Lindane,0.3,uM,iNFA_20211103_MW507214B_07_00(000)_Compiler.csv,21.794978
20211103,MW507214B,7,E5,Lindane,1,uM,iNFA_20211103_MW507214B_07_00(000)_Compiler.csv,22.075426
20211103,MW507214B,7,E6,Lindane,3,uM,iNFA_20211103_MW507214B_07_00(000)_Compiler.csv,20.023535
20211103,MW507214B,7,E7,Lindane,10,uM,iNFA_20211103_MW507214B_07_00(000)_Compiler.csv,19.794331
20211103,MW507214B,7,E8,Lindane,30,uM,iNFA_20211103_MW507214B_07_00(000)_Compiler.csv,16.6509
20211103,MW507214B,7,F1,Rotenone,0.03,uM,iNFA_20211103_MW507214B_07_00(000)_Compiler.csv,10.193491
20211103,MW507214B,7,F2,DMSO,0,uM,iNFA_20211103_MW507214B_07_00(000)_Compiler.csv,23.014585
20211103,MW507214B,7,F3,Rotenone,0.1,uM,iNFA_20211103_MW507214B_07_00(000)_Compiler.csv,7.506918
20211103,MW507214B,7,F4,Rotenone,0.3,uM,iNFA_20211103_MW507214B_07_00(000)_Compiler.csv,7.231212
20211103,MW507214B,7,F5,Rotenone,1,uM,iNFA_20211103_MW507214B_07_00(000)_Compiler.csv,7.833563
20211103,MW507214B,7,F6,Rotenone,3,uM,iNFA_20211103_MW507214B_07_00(000)_Compiler.csv,12.183031
20211103,MW507214B,7,F7,Rotenone,10,uM,iNFA_20211103_MW507214B_07_00(000)_Compiler.csv,0
20211103,MW507214B,7,F8,Rotenone,30,uM,iNFA_20211103_MW507214B_07_00(000)_Compiler.csv,0
20211103,MW507214B,12,A1,Thiamethoxam,0.03,uM,iNFA_20211103_MW507214B_12_00(000)_Compiler.csv,23.09748
20211103,MW507214B,12,A2,DMSO,0,uM,iNFA_20211103_MW507214B_12_00(000)_Compiler.csv,19.45312
20211103,MW507214B,12,A3,Thiamethoxam,0.1,uM,iNFA_20211103_MW507214B_12_00(000)_Compiler.csv,22.251559
20211103,MW507214B,12,A4,Thiamethoxam,0.3,uM,iNFA_20211103_MW507214B_12_00(000)_Compiler.csv,20.6874
20211103,MW507214B,12,A5,Thiamethoxam,1,uM,iNFA_20211103_MW507214B_12_00(000)_Compiler.csv,21.57105
20211103,MW507214B,12,A6,Thiamethoxam,3,uM,iNFA_20211103_MW507214B_12_00(000)_Compiler.csv,6.097412
20211103,MW507214B,12,A7,Thiamethoxam,10,uM,iNFA_20211103_MW507214B_12_00(000)_Compiler.csv,0
20211103,MW507214B,12,A8,Thiamethoxam,30,uM,iNFA_20211103_MW507214B_12_00(000)_Compiler.csv,7.217807
20211103,MW507214B,12,B1,Tributyltin Chloride,0.03,uM,iNFA_20211103_MW507214B_12_00(000)_Compiler.csv,23.14084
20211103,MW507214B,12,B2,DMSO,0,uM,iNFA_20211103_MW507214B_12_00(000)_Compiler.csv,20.304675
20211103,MW507214B,12,B3,Tributyltin Chloride,0.1,uM,iNFA_20211103_MW507214B_12_00(000)_Compiler.csv,0
20211103,MW507214B,12,B4,Tributyltin Chloride,0.3,uM,iNFA_20211103_MW507214B_12_00(000)_Compiler.csv,0
20211103,MW507214B,12,B5,Tributyltin Chloride,1,uM,iNFA_20211103_MW507214B_12_00(000)_Compiler.csv,0
20211103,MW507214B,12,B6,Tributyltin Chloride,3,uM,iNFA_20211103_MW507214B_12_00(000)_Compiler.csv,0
20211103,MW507214B,12,B7,Tributyltin Chloride,10,uM,iNFA_20211103_MW507214B_12_00(000)_Compiler.csv,0
20211103,MW507214B,12,B8,Tributyltin Chloride,30,uM,iNFA_20211103_MW507214B_12_00(000)_Compiler.csv,0
20211103,MW507214B,12,C1,Deltamethrin,0.03,uM,iNFA_20211103_MW507214B_12_00(000)_Compiler.csv,20.516082
20211103,MW507214B,12,C2,EtOH:DMSO,0,uM,iNFA_20211103_MW507214B_12_00(000)_Compiler.csv,19.239819
20211103,MW507214B,12,C3,Deltamethrin,0.1,uM,iNFA_20211103_MW507214B_12_00(000)_Compiler.csv,20.197438
20211103,MW507214B,12,C4,Deltamethrin,0.3,uM,iNFA_20211103_MW507214B_12_00(000)_Compiler.csv,18.850681
20211103,MW507214B,12,C5,Deltamethrin,1,uM,iNFA_20211103_MW507214B_12_00(000)_Compiler.csv,24.136832
20211103,MW507214B,12,C6,Deltamethrin,3,uM,iNFA_20211103_MW507214B_12_00(000)_Compiler.csv,7.940566
