"date","Plate.SN","DIV","well","trt","dose","units","file.name","wt.mean.resistance"
"20211103","MW502622B",2,"B3","Thiamethoxam",0.1,"uM","iNFA_20211103_MW502622B_02_00(000)(000)_Compiler.csv",18.67395
"20211103","MW502622B",2,"B4","Thiamethoxam",0.3,"uM","iNFA_20211103_MW502622B_02_00(000)(000)_Compiler.csv",19.626671
"20211103","MW502622B",2,"B5","Thiamethoxam",1,"uM","iNFA_20211103_MW502622B_02_00(000)(000)_Compiler.csv",17.300431
"20211103","MW502622B",2,"B6","Thiamethoxam",3,"uM","iNFA_20211103_MW502622B_02_00(000)(000)_Compiler.csv",17.461746
"20211103","MW502622B",2,"B7","Thiamethoxam",10,"uM","iNFA_20211103_MW502622B_02_00(000)(000)_Compiler.csv",17.663322
"20211103","MW502622B",2,"B8","Thiamethoxam",30,"uM","iNFA_20211103_MW502622B_02_00(000)(000)_Compiler.csv",13.723841
"20211103","MW502622B",2,"C1","Tributyltin Chloride",0.03,"uM","iNFA_20211103_MW502622B_02_00(000)(000)_Compiler.csv",17.135207
"20211103","MW502622B",2,"C2","DMSO",0,"uM","iNFA_20211103_MW502622B_02_00(000)(000)_Compiler.csv",18.023009
"20211103","MW502622B",2,"C3","Tributyltin Chloride",0.1,"uM","iNFA_20211103_MW502622B_02_00(000)(000)_Compiler.csv",6.815873
"20211103","MW502622B",2,"C4","Tributyltin Chloride",0.3,"uM","iNFA_20211103_MW502622B_02_00(000)(000)_Compiler.csv",6.808118
"20211103","MW502622B",2,"C5","Tributyltin Chloride",1,"uM","iNFA_20211103_MW502622B_02_00(000)(000)_Compiler.csv",7.614086
"20211103","MW502622B",2,"C6","Tributyltin Chloride",3,"uM","iNFA_20211103_MW502622B_02_00(000)(000)_Compiler.csv",7.619003
"20211103","MW502622B",2,"C7","Tributyltin Chloride",10,"uM","iNFA_20211103_MW502622B_02_00(000)(000)_Compiler.csv",8.516285
"20211103","MW502622B",2,"C8","Tributyltin Chloride",30,"uM","iNFA_20211103_MW502622B_02_00(000)(000)_Compiler.csv",8.284528
"20211103","MW502622B",2,"D1","Rotenone",0.03,"uM","iNFA_20211103_MW502622B_02_00(000)(000)_Compiler.csv",12.915628
"20211103","MW502622B",2,"D2","DMSO",0,"uM","iNFA_20211103_MW502622B_02_00(000)(000)_Compiler.csv",18.000819
"20211103","MW502622B",2,"D3","Rotenone",0.1,"uM","iNFA_20211103_MW502622B_02_00(000)(000)_Compiler.csv",11.778593
"20211103","MW502622B",2,"D4","Rotenone",0.3,"uM","iNFA_20211103_MW502622B_02_00(000)(000)_Compiler.csv",10.373085
"20211103","MW502622B",2,"D5","Rotenone",1,"uM","iNFA_20211103_MW502622B_02_00(000)(000)_Compiler.csv",9.673435
"20211103","MW502622B",2,"D6","Rotenone",3,"uM","iNFA_20211103_MW502622B_02_00(000)(000)_Compiler.csv",8.206904
"20211103","MW502622B",2,"D7","Rotenone",10,"uM","iNFA_20211103_MW502622B_02_00(000)(000)_Compiler.csv",7.258708
"20211103","MW502622B",2,"D8","Rotenone",30,"uM","iNFA_20211103_MW502622B_02_00(000)(000)_Compiler.csv",7.645076
"20211103","MW502622B",2,"E1","Glyphosate",0.03,"uM","iNFA_20211103_MW502622B_02_00(000)(000)_Compiler.csv",19.521074
"20211103","MW502622B",2,"E2","H2O",0,"uM","iNFA_20211103_MW502622B_02_00(000)(000)_Compiler.csv",17.384097
"20211103","MW502622B",2,"E3","Glyphosate",0.1,"uM","iNFA_20211103_MW502622B_02_00(000)(000)_Compiler.csv",19.52838
"20211103","MW502622B",2,"E4","Glyphosate",0.3,"uM","iNFA_20211103_MW502622B_02_00(000)(000)_Compiler.csv",18.311772
"20211103","MW502622B",2,"E5","Glyphosate",1,"uM","iNFA_20211103_MW502622B_02_00(000)(000)_Compiler.csv",16.598943
"20211103","MW502622B",2,"E6","Glyphosate",3,"uM","iNFA_20211103_MW502622B_02_00(000)(000)_Compiler.csv",16.511479
"20211103","MW502622B",2,"E7","Glyphosate",10,"uM","iNFA_20211103_MW502622B_02_00(000)(000)_Compiler.csv",17.17565
"20211103","MW502622B",2,"E8","Glyphosate",30,"uM","iNFA_20211103_MW502622B_02_00(000)(000)_Compiler.csv",14.923167
"20211103","MW502622B",2,"F1","Lindane",0.03,"uM","iNFA_20211103_MW502622B_02_00(000)(000)_Compiler.csv",18.398171
"20211103","MW502622B",2,"F2","EtOH",0,"uM","iNFA_20211103_MW502622B_02_00(000)(000)_Compiler.csv",18.774609
"20211103","MW502622B",2,"F3","Lindane",0.1,"uM","iNFA_20211103_MW502622B_02_00(000)(000)_Compiler.csv",15.673212
"20211103","MW502622B",2,"F4","Lindane",0.3,"uM","iNFA_20211103_MW502622B_02_00(000)(000)_Compiler.csv",17.453407
"20211103","MW502622B",2,"F5","Lindane",1,"uM","iNFA_20211103_MW502622B_02_00(000)(000)_Compiler.csv",14.872096
"20211103","MW502622B",2,"F6","Lindane",3,"uM","iNFA_20211103_MW502622B_02_00(000)(000)_Compiler.csv",17.620799
"20211103","MW502622B",2,"F7","Lindane",10,"uM","iNFA_20211103_MW502622B_02_00(000)(000)_Compiler.csv",16.220844
"20211103","MW502622B",2,"F8","Lindane",30,"uM","iNFA_20211103_MW502622B_02_00(000)(000)_Compiler.csv",15.26127
"20211103","MW502622B",5,"A1","Deltamethrin",0.03,"uM","iNFA_20211103_MW502622B_05_00(000)(000)_Compiler.csv",20.465898
"20211103","MW502622B",5,"A2","EtOH:DMSO",0,"uM","iNFA_20211103_MW502622B_05_00(000)(000)_Compiler.csv",22.058155
"20211103","MW502622B",5,"A3","Deltamethrin",0.1,"uM","iNFA_20211103_MW502622B_05_00(000)(000)_Compiler.csv",23.825986
"20211103","MW502622B",5,"A4","Deltamethrin",0.3,"uM","iNFA_20211103_MW502622B_05_00(000)(000)_Compiler.csv",19.82646
"20211103","MW502622B",5,"A5","Deltamethrin",1,"uM","iNFA_20211103_MW502622B_05_00(000)(000)_Compiler.csv",19.077874
"20211103","MW502622B",5,"A6","Deltamethrin",3,"uM","iNFA_20211103_MW502622B_05_00(000)(000)_Compiler.csv",21.255198
"20211103","MW502622B",5,"A7","Deltamethrin",10,"uM","iNFA_20211103_MW502622B_05_00(000)(000)_Compiler.csv",17.739411
"20211103","MW502622B",5,"A8","Deltamethrin",30,"uM","iNFA_20211103_MW502622B_05_00(000)(000)_Compiler.csv",15.036673
"20211103","MW502622B",5,"B1","Thiamethoxam",0.03,"uM","iNFA_20211103_MW502622B_05_00(000)(000)_Compiler.csv",20.985698
"20211103","MW502622B",5,"B2","DMSO",0,"uM","iNFA_20211103_MW502622B_05_00(000)(000)_Compiler.csv",23.427668
"20211103","MW502622B",5,"B3","Thiamethoxam",0.1,"uM","iNFA_20211103_MW502622B_05_00(000)(000)_Compiler.csv",21.843346
"20211103","MW502622B",5,"B4","Thiamethoxam",0.3,"uM","iNFA_20211103_MW502622B_05_00(000)(000)_Compiler.csv",23.113493
"20211103","MW502622B",5,"B5","Thiamethoxam",1,"uM","iNFA_20211103_MW502622B_05_00(000)(000)_Compiler.csv",21.794977
"20211103","MW502622B",5,"B6","Thiamethoxam",3,"uM","iNFA_20211103_MW502622B_05_00(000)(000)_Compiler.csv",13.781557
"20211103","MW502622B",5,"B7","Thiamethoxam",10,"uM","iNFA_20211103_MW502622B_05_00(000)(000)_Compiler.csv",10.581097
"20211103","MW502622B",5,"B8","Thiamethoxam",30,"uM","iNFA_20211103_MW502622B_05_00(000)(000)_Compiler.csv",8.299779
"20211103","MW502622B",5,"C1","Tributyltin Chloride",0.03,"uM","iNFA_20211103_MW502622B_05_00(000)(000)_Compiler.csv",19.964033
"20211103","MW502622B",5,"C2","DMSO",0,"uM","iNFA_20211103_MW502622B_05_00(000)(000)_Compiler.csv",20.92161
"20211103","MW502622B",5,"C3","Tributyltin Chloride",0.1,"uM","iNFA_20211103_MW502622B_05_00(000)(000)_Compiler.csv",8.067931
"20211103","MW502622B",5,"C4","Tributyltin Chloride",0.3,"uM","iNFA_20211103_MW502622B_05_00(000)(000)_Compiler.csv",6.256971
"20211103","MW502622B",5,"C5","Tributyltin Chloride",1,"uM","iNFA_20211103_MW502622B_05_00(000)(000)_Compiler.csv",6.586207
"20211103","MW502622B",5,"C6","Tributyltin Chloride",3,"uM","iNFA_20211103_MW502622B_05_00(000)(000)_Compiler.csv",6.464261
"20211103","MW502622B",5,"C7","Tributyltin Chloride",10,"uM","iNFA_20211103_MW502622B_05_00(000)(000)_Compiler.csv",6.383074
"20211103","MW502622B",5,"C8","Tributyltin Chloride",30,"uM","iNFA_20211103_MW502622B_05_00(000)(000)_Compiler.csv",6.940984
"20211103","MW502622B",5,"D1","Rotenone",0.03,"uM","iNFA_20211103_MW502622B_05_00(000)(000)_Compiler.csv",13.549901
"20211103","MW502622B",5,"D2","DMSO",0,"uM","iNFA_20211103_MW502622B_05_00(000)(000)_Compiler.csv",21.089032
"20211103","MW502622B",5,"D3","Rotenone",0.1,"uM","iNFA_20211103_MW502622B_05_00(000)(000)_Compiler.csv",11.17123
"20211103","MW502622B",5,"D4","Rotenone",0.3,"uM","iNFA_20211103_MW502622B_05_00(000)(000)_Compiler.csv",10.599899
"20211103","MW502622B",5,"D5","Rotenone",1,"uM","iNFA_20211103_MW502622B_05_00(000)(000)_Compiler.csv",10.104402
"20211103","MW502622B",5,"D6","Rotenone",3,"uM","iNFA_20211103_MW502622B_05_00(000)(000)_Compiler.csv",7.663773
"20211103","MW502622B",5,"D7","Rotenone",10,"uM","iNFA_20211103_MW502622B_05_00(000)(000)_Compiler.csv",6.114412
"20211103","MW502622B",5,"D8","Rotenone",30,"uM","iNFA_20211103_MW502622B_05_00(000)(000)_Compiler.csv",6.410169
"20211103","MW502622B",5,"E1","Glyphosate",0.03,"uM","iNFA_20211103_MW502622B_05_00(000)(000)_Compiler.csv",19.304705
"20211103","MW502622B",5,"E2","H2O",0,"uM","iNFA_20211103_MW502622B_05_00(000)(000)_Compiler.csv",20.755461
"20211103","MW502622B",5,"E3","Glyphosate",0.1,"uM","iNFA_20211103_MW502622B_05_00(000)(000)_Compiler.csv",22.087353
"20211103","MW502622B",5,"E4","Glyphosate",0.3,"uM","iNFA_20211103_MW502622B_05_00(000)(000)_Compiler.csv",21.519299
"20211103","MW502622B",5,"E5","Glyphosate",1,"uM","iNFA_20211103_MW502622B_05_00(000)(000)_Compiler.csv",18.53491
"20211103","MW502622B",5,"E6","Glyphosate",3,"uM","iNFA_20211103_MW502622B_05_00(000)(000)_Compiler.csv",21.524864
"20211103","MW502622B",5,"E7","Glyphosate",10,"uM","iNFA_20211103_MW502622B_05_00(000)(000)_Compiler.csv",17.683042
"20211103","MW502622B",5,"E8","Glyphosate",30,"uM","iNFA_20211103_MW502622B_05_00(000)(000)_Compiler.csv",17.397105
"20211103","MW502622B",5,"F1","Lindane",0.03,"uM","iNFA_20211103_MW502622B_05_00(000)(000)_Compiler.csv",13.382935
"20211103","MW502622B",5,"F2","EtOH",0,"uM","iNFA_20211103_MW502622B_05_00(000)(000)_Compiler.csv",18.388337
"20211103","MW502622B",5,"F3","Lindane",0.1,"uM","iNFA_20211103_MW502622B_05_00(000)(000)_Compiler.csv",14.336883
"20211103","MW502622B",5,"F4","Lindane",0.3,"uM","iNFA_20211103_MW502622B_05_00(000)(000)_Compiler.csv",18.300242
"20211103","MW502622B",5,"F5","Lindane",1,"uM","iNFA_20211103_MW502622B_05_00(000)(000)_Compiler.csv",15.705708
"20211103","MW502622B",5,"F6","Lindane",3,"uM","iNFA_20211103_MW502622B_05_00(000)(000)_Compiler.csv",19.061214
"20211103","MW502622B",5,"F7","Lindane",10,"uM","iNFA_20211103_MW502622B_05_00(000)(000)_Compiler.csv",20.43311
"20211103","MW502622B",5,"F8","Lindane",30,"uM","iNFA_20211103_MW502622B_05_00(000)(000)_Compiler.csv",18.035193
"20211103","MW502622B",7,"A1","Deltamethrin",0.03,"uM","iNFA_20211103_MW502622B_07_00(000)_Compiler.csv",20.515165
"20211103","MW502622B",7,"A2","EtOH:DMSO",0,"uM","iNFA_20211103_MW502622B_07_00(000)_Compiler.csv",23.264227
"20211103","MW502622B",7,"A3","Deltamethrin",0.1,"uM","iNFA_20211103_MW502622B_07_00(000)_Compiler.csv",23.40362
"20211103","MW502622B",7,"A4","Deltamethrin",0.3,"uM","iNFA_20211103_MW502622B_07_00(000)_Compiler.csv",19.679037
"20211103","MW502622B",7,"A5","Deltamethrin",1,"uM","iNFA_20211103_MW502622B_07_00(000)_Compiler.csv",20.664084
"20211103","MW502622B",7,"A6","Deltamethrin",3,"uM","iNFA_20211103_MW502622B_07_00(000)_Compiler.csv",24.111683
"20211103","MW502622B",7,"A7","Deltamethrin",10,"uM","iNFA_20211103_MW502622B_07_00(000)_Compiler.csv",18.643824
"20211103","MW502622B",7,"A8","Deltamethrin",30,"uM","iNFA_20211103_MW502622B_07_00(000)_Compiler.csv",16.188174
"20211103","MW502622B",7,"B1","Thiamethoxam",0.03,"uM","iNFA_20211103_MW502622B_07_00(000)_Compiler.csv",21.788733
"20211103","MW502622B",7,"B2","DMSO",0,"uM","iNFA_20211103_MW502622B_07_00(000)_Compiler.csv",23.164765
"20211103","MW502622B",7,"B3","Thiamethoxam",0.1,"uM","iNFA_20211103_MW502622B_07_00(000)_Compiler.csv",21.439426
"20211103","MW502622B",7,"B4","Thiamethoxam",0.3,"uM","iNFA_20211103_MW502622B_07_00(000)_Compiler.csv",22.789066
"20211103","MW502622B",7,"B5","Thiamethoxam",1,"uM","iNFA_20211103_MW502622B_07_00(000)_Compiler.csv",22.708288
"20211103","MW502622B",7,"B6","Thiamethoxam",3,"uM","iNFA_20211103_MW502622B_07_00(000)_Compiler.csv",7.909165
"20211103","MW502622B",7,"B7","Thiamethoxam",10,"uM","iNFA_20211103_MW502622B_07_00(000)_Compiler.csv",9.011647
"20211103","MW502622B",7,"B8","Thiamethoxam",30,"uM","iNFA_20211103_MW502622B_07_00(000)_Compiler.csv",7.841386
"20211103","MW502622B",7,"C1","Tributyltin Chloride",0.03,"uM","iNFA_20211103_MW502622B_07_00(000)_Compiler.csv",20.647413
"20211103","MW502622B",7,"C2","DMSO",0,"uM","iNFA_20211103_MW502622B_07_00(000)_Compiler.csv",20.94946
"20211103","MW502622B",7,"C3","Tributyltin Chloride",0.1,"uM","iNFA_20211103_MW502622B_07_00(000)_Compiler.csv",0
"20211103","MW502622B",7,"C4","Tributyltin Chloride",0.3,"uM","iNFA_20211103_MW502622B_07_00(000)_Compiler.csv",0
"20211103","MW502622B",7,"C5","Tributyltin Chloride",1,"uM","iNFA_20211103_MW502622B_07_00(000)_Compiler.csv",7.456131
"20211103","MW502622B",7,"C6","Tributyltin Chloride",3,"uM","iNFA_20211103_MW502622B_07_00(000)_Compiler.csv",0
"20211103","MW502622B",7,"C7","Tributyltin Chloride",10,"uM","iNFA_20211103_MW502622B_07_00(000)_Compiler.csv",6.209447
"20211103","MW502622B",7,"C8","Tributyltin Chloride",30,"uM","iNFA_20211103_MW502622B_07_00(000)_Compiler.csv",6.683421
"20211103","MW502622B",7,"D1","Rotenone",0.03,"uM","iNFA_20211103_MW502622B_07_00(000)_Compiler.csv",13.09481
"20211103","MW502622B",7,"D2","DMSO",0,"uM","iNFA_20211103_MW502622B_07_00(000)_Compiler.csv",22.72523
"20211103","MW502622B",7,"D3","Rotenone",0.1,"uM","iNFA_20211103_MW502622B_07_00(000)_Compiler.csv",10.867101
"20211103","MW502622B",7,"D4","Rotenone",0.3,"uM","iNFA_20211103_MW502622B_07_00(000)_Compiler.csv",10.752088
"20211103","MW502622B",7,"D5","Rotenone",1,"uM","iNFA_20211103_MW502622B_07_00(000)_Compiler.csv",17.021043
"20211103","MW502622B",7,"D6","Rotenone",3,"uM","iNFA_20211103_MW502622B_07_00(000)_Compiler.csv",6.800082
"20211103","MW502622B",7,"D7","Rotenone",10,"uM","iNFA_20211103_MW502622B_07_00(000)_Compiler.csv",0
"20211103","MW502622B",7,"D8","Rotenone",30,"uM","iNFA_20211103_MW502622B_07_00(000)_Compiler.csv",5.983614
"20211103","MW502622B",7,"E1","Glyphosate",0.03,"uM","iNFA_20211103_MW502622B_07_00(000)_Compiler.csv",19.058071
"20211103","MW502622B",7,"E2","H2O",0,"uM","iNFA_20211103_MW502622B_07_00(000)_Compiler.csv",20.475604
"20211103","MW502622B",7,"E3","Glyphosate",0.1,"uM","iNFA_20211103_MW502622B_07_00(000)_Compiler.csv",21.911632
"20211103","MW502622B",7,"E4","Glyphosate",0.3,"uM","iNFA_20211103_MW502622B_07_00(000)_Compiler.csv",20.871021
"20211103","MW502622B",7,"E5","Glyphosate",1,"uM","iNFA_20211103_MW502622B_07_00(000)_Compiler.csv",18.898214
"20211103","MW502622B",7,"E6","Glyphosate",3,"uM","iNFA_20211103_MW502622B_07_00(000)_Compiler.csv",21.846716
"20211103","MW502622B",7,"E7","Glyphosate",10,"uM","iNFA_20211103_MW502622B_07_00(000)_Compiler.csv",16.618089
"20211103","MW502622B",7,"E8","Glyphosate",30,"uM","iNFA_20211103_MW502622B_07_00(000)_Compiler.csv",17.469829
"20211103","MW502622B",7,"F1","Lindane",0.03,"uM","iNFA_20211103_MW502622B_07_00(000)_Compiler.csv",14.083545
"20211103","MW502622B",7,"F2","EtOH",0,"uM","iNFA_20211103_MW502622B_07_00(000)_Compiler.csv",16.534972
"20211103","MW502622B",7,"F3","Lindane",0.1,"uM","iNFA_20211103_MW502622B_07_00(000)_Compiler.csv",14.817535
"20211103","MW502622B",7,"F4","Lindane",0.3,"uM","iNFA_20211103_MW502622B_07_00(000)_Compiler.csv",16.84957
"20211103","MW502622B",7,"F5","Lindane",1,"uM","iNFA_20211103_MW502622B_07_00(000)_Compiler.csv",14.50132
"20211103","MW502622B",7,"F6","Lindane",3,"uM","iNFA_20211103_MW502622B_07_00(000)_Compiler.csv",19.257644
"20211103","MW502622B",7,"F7","Lindane",10,"uM","iNFA_20211103_MW502622B_07_00(000)_Compiler.csv",19.595374
"20211103","MW502622B",7,"F8","Lindane",30,"uM","iNFA_20211103_MW502622B_07_00(000)_Compiler.csv",17.143521
"20211103","MW502622B",9,"A1","Deltamethrin",0.03,"uM","iNFA_20211103_MW502622B_09_00(001)(000)_Compiler.csv",19.065907
"20211103","MW502622B",9,"A2","EtOH:DMSO",0,"uM","iNFA_20211103_MW502622B_09_00(001)(000)_Compiler.csv",23.186158
"20211103","MW502622B",9,"A3","Deltamethrin",0.1,"uM","iNFA_20211103_MW502622B_09_00(001)(000)_Compiler.csv",22.420111
"20211103","MW502622B",9,"A4","Deltamethrin",0.3,"uM","iNFA_20211103_MW502622B_09_00(001)(000)_Compiler.csv",18.98441
"20211103","MW502622B",9,"A5","Deltamethrin",1,"uM","iNFA_20211103_MW502622B_09_00(001)(000)_Compiler.csv",18.812603
"20211103","MW502622B",9,"A6","Deltamethrin",3,"uM","iNFA_20211103_MW502622B_09_00(001)(000)_Compiler.csv",23.687992
"20211103","MW502622B",9,"A7","Deltamethrin",10,"uM","iNFA_20211103_MW502622B_09_00(001)(000)_Compiler.csv",19.471306
"20211103","MW502622B",9,"A8","Deltamethrin",30,"uM","iNFA_20211103_MW502622B_09_00(001)(000)_Compiler.csv",6.499707
"20211103","MW502622B",9,"B1","Thiamethoxam",0.03,"uM","iNFA_20211103_MW502622B_09_00(001)(000)_Compiler.csv",20.934643
"20211103","MW502622B",9,"B2","DMSO",0,"uM","iNFA_20211103_MW502622B_09_00(001)(000)_Compiler.csv",22.386933
"20211103","MW502622B",9,"B3","Thiamethoxam",0.1,"uM","iNFA_20211103_MW502622B_09_00(001)(000)_Compiler.csv",21.096335
"20211103","MW502622B",9,"B4","Thiamethoxam",0.3,"uM","iNFA_20211103_MW502622B_09_00(001)(000)_Compiler.csv",21.397095
