"date","Plate.SN","well","treatment","dose","units","wllq","wllq_notes","meanfiringrate_auc","burst.per.min_auc","mean.isis_auc","per.spikes.in.burst_auc","mean.dur_auc","mean.IBIs_auc","nAE_auc","nABE_auc","ns.n_auc","ns.peak.m_auc","ns.durn.m_auc","ns.percent.of.spikes.in.ns_auc","ns.mean.insis_auc","ns.durn.sd_auc","ns.mean.spikes.in.ns_auc","r_auc","mi_auc"
"20210818","MW75-9206","C3","6-PPD Quinone","0.00890","µg/ml","1","",6.260062,5.854,0.234776,138.32525,2.579643,238.148679,55.5,33.5,33,57.362745,0.874048,16.961029,845.271875,0.218237,216.970588,0.361584,0.006563
"20210818","MW75-9206","D1","Maneb","0.01000","uM","1","",6.199439,4.618286,0.409404,124.182808,3.174962,137.63625,46,24.5,36,23.5,0.271592,27.25232,56.220652,0.046195,113.8125,0.431763,0.005793
"20210818","MW75-9207","E1","Maneb","0.01000","uM","1","DIV12 estimated as median from corresponding wells of 20210818_MW75-9205,20210818_MW75-9206; ",9.084098,5.018786,0.382463,136.671957,2.407891,109.593875,45.75,25.25,33,23.0375,0.316467,24.576005,60.332695,0.046211,120.65625,0.464047,0.006913
"20210818","MW75-9205","F1","Maneb","0.01000","uM","1","",4.724254,4.135,0.450865,157.791107,7.418321,108.19525,38,23.5,30,22.575,0.361342,21.899691,64.444737,0.046228,127.5,0.491912,0.008031
"20210818","MW75-9207","A4","6-PPD Quinone","0.02670","µg/ml","1","",10.511952,5.743571,0.325995,171.252923,8.509769,113.644885,40,21.5,42,21.642857,0.358082,15.63942,45.672222,0.068785,101.678571,0.477196,0.008053
"20210818","MW75-9205","B4","6-PPD Quinone","0.02670","µg/ml","1","",3.605918,7.144667,0.227908,191.751,2.2253,180.56545,51,27.5,41,52.921053,0.922443,32.455428,485.370833,0.323089,210.894737,0.564714,0.01063
"20210818","MW75-9206","C4","6-PPD Quinone","0.02670","µg/ml","1","",5.43792,9.848667,0.353355,197.687875,3.559325,175.7727,51,32.5,24.5,55.346154,0.766437,15.872608,1201.2125,0.135078,173.673077,0.42047,0.005097
"20210818","MW75-9205","A1","6-PPD","0.03000","uM","1","",14.291553,0.627,0.187365,76.8525,15.543,16.9995,26.5,1.5,0,0,0,0,0,0,0,-0.009661,4.1e-05
"20210818","MW75-9206","B1","6-PPD","0.03000","uM","1","",10.965308,8.91,0.597882,208.364031,9.374906,149.433219,57,36,33,24,0.333842,14.868049,55.475,0.023244,172.090909,0.533733,0.010933
"20210818","MW75-9207","C1","6-PPD","0.03000","uM","1","",6.047216,2.848125,0.38913,125.4225,3.2616,163.89,41,25,24,23.90625,0.412879,21.272815,70.85,0.062914,164.625,0.462349,0.008875
"20210818","MW75-9206","D3","Maneb","0.03000","uM","1","",5.480612,6.622125,0.295838,210.050867,5.673333,150.7602,56.5,30,40,56.12,0.621954,20.770423,51.95,0.089304,179.2,0.411058,0.005732
"20210818","MW75-9207","E3","Maneb","0.03000","uM","1","",8.624677,11.795,0.505901,175.835346,4.803051,170.445487,44,29,28.5,54.654762,0.690581,18.968149,687.304808,0.103302,218.130952,0.320636,0.004758
"20210818","MW75-9205","F3","Maneb","0.03000","uM","1","",7.658268,13.124,0.3839,253.588385,5.195731,52.204923,32,22,51,19.941176,0.396048,23.523295,39.259091,0.092293,66.529412,0.408626,0.009228
"20210818","MW75-9207","A5","6-PPD Quinone","0.08900","µg/ml","1","",10.203908,7.83,0.60347,259.30435,50.41105,261.465275,52.5,34.5,51,20.558824,0.449242,24.477365,38.065909,0.089086,95.735294,0.484969,0.010872
"20210818","MW75-9205","B5","6-PPD Quinone","0.08900","µg/ml","1","",7.117178,4.73125,0.97594,127.22975,5.004719,373.962562,52.5,28.5,32.5,59.325,0.644051,17.4598,60.923684,0.065733,199.175,0.376096,0.006277
"20210818","MW75-9206","C5","6-PPD Quinone","0.08900","µg/ml","1","",7.372146,9.406,0.291574,162.513125,3.31695,84.904025,49,32.5,48,54.222222,0.7365,17.212535,797.585577,0.2266,169.666667,0.332636,0.006243
"20210818","MW75-9205","A3","6-PPD","0.10000","uM","1","",25.833117,32.89875,0.700702,395.916833,14.034033,143.405867,54.5,32.5,48,21.421875,0.391991,21.300716,40.059677,0.104699,72.515625,0.457726,0.009123
"20210818","MW75-9206","B3","6-PPD","0.10000","uM","1","",5.665722,5.4435,0.31277,239.77775,12.7612,103.7351,48.5,27.5,48.5,49.913793,0.91122,24.835552,871.852679,0.368441,179,0.380461,0.006355
"20210818","MW75-9207","C3","6-PPD","0.10000","uM","1","",4.380936,9.074375,0.270035,190.9209,2.77255,160.9292,41,27.5,40.5,56.818182,0.71086,22.247129,664.5375,0.151153,181.515152,0.392148,0.007134
"20210818","MW75-9206","A1","Caffeine","0.10000","uM","1","",7.361741,5.270357,0.459085,144.6005,3.909333,132.603179,45,28.5,34.5,21.456522,0.297748,30.736006,57.252273,0.055694,116.021739,0.508855,0.007068
"20210818","MW75-9207","B1","Caffeine","0.10000","uM","1","",31.608844,8.295625,0.355453,224.681125,6.48125,57.040219,49,29,55.5,23.513514,0.385478,17.165006,36.964583,0.064371,87.972973,0.541709,0.0142
"20210818","MW75-9205","C1","Caffeine","0.10000","uM","1","",13.040037,8.208,0.29134,203.696467,2.7583,125.4056,39.5,30,33,23.181818,0.456757,36.182818,56.882143,0.065797,155.454545,0.651804,0.01102
"20210818","MW75-9207","D1","Dexamethasone","0.10000","uM","1","",6.721752,26.401875,0.122773,221.914423,0.827885,47.2395,38.5,21.5,36,23.5625,0.306512,41.26261,38.165217,0.07132,158.5,0.676797,0.015191
"20210818","MW75-9205","E1","Dexamethasone","0.10000","uM","1","",5.261565,10.359231,0.329258,338.126615,2.217654,114.636346,36,24,42,21.428571,0.260166,57.750228,46.558333,0.050828,135.589286,0.712299,0.013426
"20210818","MW75-9206","F1","Dexamethasone","0.10000","uM","1","",0.603667,2.07,0.026329,120.402808,0.292385,59.7435,22.5,19.5,37.5,23.52,0.215317,54.12484,53.515625,0.021966,118.62,0.653848,0.007575
"20210818","MW75-9206","D4","Maneb","0.10000","uM","1","",3.270671,3.339286,0.180946,167.633357,2.085179,238.542857,42,28.5,40.5,45.333333,0.685687,27.07833,727.967857,0.12503,159.689394,0.431,0.005161
"20210818","MW75-9207","E4","Maneb","0.10000","uM","1","",4.65764,6.431333,0.410814,142.948233,2.8921,144.311267,55,30,34,51.857143,0.742509,12.901753,63.24,0.113059,194,0.296135,0.006554
"20210818","MW75-9205","F4","Maneb","0.10000","uM","1","",3.488334,4.1325,0.154181,146.489929,1.513857,269.635107,34.5,23.5,70.5,20.425532,0.355792,28.70356,28.632065,0.069894,78.574468,0.486149,0.010927
"20210818","MW75-9207","A6","6-PPD Quinone","0.26700","µg/ml","1","",9.350467,8.794375,0.549546,200.279365,3.906844,214.206344,52.5,35.5,25.5,24,0.419919,24.023606,78.632812,0.06354,147.264706,0.448581,0.008158
"20210818","MW75-9205","B6","6-PPD Quinone","0.26700","µg/ml","1","",5.155631,5.377857,0.569146,222.053442,5.136769,209.985904,44,26.5,32,56.166667,0.652972,23.102563,798.583824,0.138192,167,0.474011,0.006118
"20210818","MW75-9206","C6","6-PPD Quinone","0.26700","µg/ml","1","",5.615896,18.969375,0.276375,232.071929,1.931768,80.418661,45,31,42.5,48.5,0.640211,15.700486,897.340625,0.172581,128.74,0.273076,0.004128
"20210818","MW75-9205","A4","6-PPD","0.30000","uM","1","",6.99453,3.608571,0.509983,200.137625,21.803375,291.242875,42.5,25,36,20.875,0.306366,34.786945,54.18913,0.046724,79.9375,0.478495,0.005901
"20210818","MW75-9206","B4","6-PPD","0.30000","uM","1","",7.485665,5.898462,0.318019,109.12275,2.472125,166.89125,36,28,55,46.885714,1.017032,16.730426,37.788971,0.15563,132.2,0.245744,0.004234
"20210818","MW75-9207","C4","6-PPD","0.30000","uM","1","",3.452925,4.783125,0.283141,140.80115,2.1784,264.484,52,27.5,36.5,61.107143,0.698125,17.476387,1046.1425,0.126089,193.428571,0.410303,0.007652
"20210818","MW75-9206","A3","Caffeine","0.30000","uM","1","",6.12848,11.863125,0.354868,270.778385,2.333948,235.932635,48,33.5,30,23.925,0.403223,30.736786,66.848684,0.039795,143.925,0.518267,0.009121
"20210818","MW75-9207","B3","Caffeine","0.30000","uM","1","",7.871488,8.576429,0.412024,241.526786,3.567,135.693732,67.5,33,60.5,48.689189,0.647578,12.622244,878.460417,0.171703,152.337838,0.32077,0.007716
"20210818","MW75-9205","C3","Caffeine","0.30000","uM","1","",2.256942,3.085385,0.200529,303.161404,2.631327,222.06775,38,24.5,33,46.519608,0.803738,35.7398,739.232813,0.164715,140.872549,0.534293,0.00632
"20210818","MW75-9207","D3","Dexamethasone","0.30000","uM","1","",4.250825,5.717333,0.464136,229.729929,5.480071,391.780179,55,35.5,37.5,43.5,0.891304,26.897668,995.730921,0.206631,130.308333,0.369545,0.004673
"20210818","MW75-9205","E3","Dexamethasone","0.30000","uM","1","",5.119068,10.753,0.217469,231.101875,2.123,186.815125,32,24.5,22.5,19.3,0.303158,13.909774,84.830357,0.071959,85.1,0.328382,0.003564
"20210818","MW75-9206","F3","Dexamethasone","0.30000","uM","1","",5.499883,11.054732,0.363248,467.6874,10.2159,112.3146,45.5,27,28.5,22.421053,0.324248,16.424522,69.9125,0.068221,121.973684,0.50368,0.004451
"20210818","MW75-9206","D5","Maneb","0.30000","uM","1","",5.085186,5.29075,0.23138,157.159615,1.851083,177.732177,64,39,40,58.5,0.835626,16.132848,532.842544,0.236549,249.525,0.379978,0.007817
"20210818","MW75-9207","E5","Maneb","0.30000","uM","1","",3.323471,3.395,0.044891,98.857125,0.486875,48.870625,35,18,54,42.844086,0.652752,23.818203,790.295,0.228072,112.731183,0.363091,0.004118
"20210818","MW75-9205","F5","Maneb","0.30000","uM","1","",2.302885,3.703,0.132851,237.691536,1.569679,239.5095,41.5,26,59.5,39.171053,0.826351,36.530086,34.923649,0.062933,115.171053,0.515984,0.008945
"20210818","MW75-9207","A7","6-PPD Quinone","0.89000","µg/ml","1","",2.473452,4.14,0.285905,160.408857,2.164036,179.803714,29.5,23.5,54,21.25,0.327797,39.715418,37.148571,0.053461,91.875,0.521208,0.01042
"20210818","MW75-9205","B7","6-PPD Quinone","0.89000","µg/ml","1","",2.82205,4.62,0.157787,224.2165,1.117375,113.375969,51,26.5,59,57.33871,0.760295,31.128112,511.06875,0.113483,184.564516,0.5309,0.00789
"20210818","MW75-9206","C7","6-PPD Quinone","0.89000","µg/ml","1","",2.167394,3.0825,0.178279,134.507981,1.628654,291.340308,34.5,24.5,47.5,48.86,0.595469,36.78241,625.889583,0.144493,132.585,0.446933,0.004513
"20210818","MW75-9205","D1","5,5-Diphenylhydantoin","1.00000","uM","1","",6.222769,3.43875,0.220774,170.132021,1.237104,201.120229,50,31.5,34.5,24,0.332981,42.522862,57.7125,0.027294,171.847826,0.718452,0.013176
"20210818","MW75-9206","E1","5,5-Diphenylhydantoin","1.00000","uM","1","",1.928378,3.03,0.029947,100.207,0.43725,54.07,24,18,51,20.911765,0.263374,33.700258,39.759091,0.027059,107.602941,0.489399,0.009866
"20210818","MW75-9207","F1","5,5-Diphenylhydantoin","1.00000","uM","1","DIV12 estimated as median from corresponding wells of 20210818_MW75-9205,20210818_MW75-9206; ",2.52899,3.106875,0.242789,197.642344,1.980844,59.122281,37.75,23,42.75,22.455882,0.298178,38.11156,48.735795,0.027177,139.725384,0.60102,0.011511
"20210818","MW75-9205","A5","6-PPD","1.00000","uM","1","",2.32379,2.554545,0.037288,109.50405,0.3879,59.7486,24,15,37.5,17.58,0.325358,26.371571,51.28125,0.063329,67.68,0.434107,0.005529
"20210818","MW75-9206","B5","6-PPD","1.00000","uM","1","",3.259014,3.5225,0.187368,113.893821,1.316964,199.3535,23.5,15.5,30,16.05,0.24381,21.968788,66.738158,0.082585,45.75,0.326962,0.002259
"20210818","MW75-9207","C5","6-PPD","1.00000","uM","1","",3.873317,5.437792,0.472927,216.360045,3.333818,333.476773,38,21,30.5,45.5,0.676966,15.80613,826.434375,0.101427,147.029412,0.325887,0.003555
"20210818","MW75-9206","A4","Caffeine","1.00000","uM","1","",11.242253,8.17425,0.526455,331.1168,92.1748,281.468,46.5,37,50,42.94,1.130922,26.935216,471.953125,0.104154,130.1,0.510398,0.008433
"20210818","MW75-9207","B4","Caffeine","1.00000","uM","1","",4.404355,3.915714,0.227242,269.100346,1.211115,600.096038,32.5,24,36.5,47.071429,0.578381,22.623811,690.3825,0.182037,109.178571,0.350625,0.002269
"20210818","MW75-9205","C4","Caffeine","1.00000","uM","1","",5.299218,9.50325,0.266612,259.2585,3.533833,163.913333,44.5,27,40,53.95,0.988692,32.123849,739.110965,0.145903,179.775,0.538997,0.005378
"20210818","MW75-9207","D4","Dexamethasone","1.00000","uM","1","",2.583626,2.925165,0.196433,163.700455,1.2055,181.029091,41,19,28.5,18.473684,0.332721,20.204927,62.3625,0.09457,92.368421,0.329863,0.003202
"20210818","MW75-9205","E4","Dexamethasone","1.00000","uM","1","",5.899416,8.160057,0.165745,255.81575,1.558844,107.564625,66,36.5,56.5,57.637097,0.872633,28.878147,538.88,0.222074,228.560484,0.561439,0.010323
"20210818","MW75-9206","F4","Dexamethasone","1.00000","uM","1","",8.308906,5.334375,0.289042,178.014,1.938464,96.037286,45,26,60,22.8,0.26454,39.809292,31.409615,0.041872,118.4625,0.56197,0.012393
"20210818","MW75-9206","D6","Maneb","1.00000","uM","1","",4.069356,4.221333,0.187502,196.2177,2.265933,206.853667,53,30,61.5,53.489247,0.79397,30.557878,356.245,0.153645,178.107527,0.661901,0.012324
"20210818","MW75-9207","E6","Maneb","1.00000","uM","1","",5.858588,7.183304,0.445548,300.96101,4.101688,356.95649,70,41,57.5,54.81,1.009697,21.638373,244.616964,0.273696,176.95,0.478633,0.006565
"20210818","MW75-9205","F6","Maneb","1.00000","uM","1","",4.125535,5.352857,0.215855,143.769531,2.115031,201.251906,45.5,29,89,52.205882,0.872139,43.067626,422.2825,0.193189,148.647059,0.577244,0.009303
"20210818","MW75-9205","D4","5,5-Diphenylhydantoin","10.00000","uM","1","",3.576132,10.63641,0.224911,240.544852,1.589114,176.780375,44,36.5,29.5,35.833333,1.065053,11.702383,69.004412,0.070647,95.833333,0.291783,0.003136
"20210818","MW75-9206","E4","5,5-Diphenylhydantoin","10.00000","uM","1","",8.481074,16.288,0.641911,321.978,15.2495,131.6016,55.5,37,53.5,45.910714,0.821277,24.954833,265.587862,0.281405,181.098214,0.403356,0.008121
"20210818","MW75-9207","F4","5,5-Diphenylhydantoin","10.00000","uM","1","",12.010424,14.567333,0.622085,384.765038,51.097077,105.670423,55.5,34,66,20.965909,0.382045,18.854983,30.402907,0.08335,91.840909,0.516301,0.013446
"20210818","MW75-9205","A7","6-PPD","10.00000","uM","1","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"20210818","MW75-9206","B7","6-PPD","10.00000","uM","1","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"20210818","MW75-9207","C7","6-PPD","10.00000","uM","1","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"20210818","MW75-9206","A6","Caffeine","10.00000","uM","1","",5.168103,4.898077,0.415619,148.329885,5.130462,137.612462,31.5,24.5,37.5,21.84,0.325462,22.032086,50.428125,0.059868,98.88,0.542745,0.00751
"20210818","MW75-9207","B6","Caffeine","10.00000","uM","1","",2.279732,2.385,0.218698,151.932396,1.84276,295.591219,50,31.5,35.5,49.382353,0.814943,34.341234,361.714063,0.393324,146.691176,0.558736,0.005542
"20210818","MW75-9205","C6","Caffeine","10.00000","uM","1","",6.132986,10.362,0.312924,200.7542,3.3916,143.03575,39,27.5,37.5,44.183333,0.769472,14.548858,976.869737,0.248597,119.133333,0.348971,0.004254
"20210818","MW75-9207","D6","Dexamethasone","10.00000","uM","1","",6.661807,9.887727,0.328981,163.147091,3.580364,98.957091,21.5,19,34.5,16.434783,0.305163,29.326695,58.997727,0.098993,80.673913,0.455693,0.005819
"20210818","MW75-9205","E6","Dexamethasone","10.00000","uM","1","",1.71692,3.143571,0.125156,230.6785,1.49325,197.615625,33.5,23,33,18.409091,0.279924,21.021809,60.457143,0.071083,70.977273,0.338729,0.003569
"20210818","MW75-9206","F6","Dexamethasone","10.00000","uM","1","",2.509748,2.46675,0.03044,114.255857,0.449464,51.529607,41.5,23.5,45,23.5,0.304348,38.318337,43.616379,0.054716,123.5,0.548065,0.010844
"20210818","MW75-9206","D8","Maneb","10.00000","uM","1","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"20210818","MW75-9207","E8","Maneb","10.00000","uM","1","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"20210818","MW75-9205","F8","Maneb","10.00000","uM","1","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"20210818","MW75-9205","D6","5,5-Diphenylhydantoin","100.00000","uM","1","",1.337017,1.53,0.08426,99.147,4.0065,42.9855,15,4.5,81,17.194444,0.110522,23.291697,24.655189,0.023358,35.222222,0.53949,0.001317
"20210818","MW75-9206","E6","5,5-Diphenylhydantoin","100.00000","uM","1","",1.822527,1.356923,0.024635,87.07125,0.178875,33.45525,22,6,79.5,21.113208,0.124377,57.811568,25.442308,0.019866,54.877358,0.549717,0.005504
"20210818","MW75-9207","F6","5,5-Diphenylhydantoin","100.00000","uM","1","",0.587665,2.58,0.045405,102.6915,0.30075,35.590125,9,6,42,10.5,0.203578,27.034121,46.436111,0.061685,22.071429,0.298045,0.001765
"20210818","MW75-9206","A8","Caffeine","100.00000","uM","1","",7.774155,2.964375,0.243731,134.3599,1.8161,233.89015,48.5,27.5,28.5,23.921053,0.336101,44.598996,70.408333,0.031912,172.973684,0.627578,0.009575
"20210818","MW75-9207","B8","Caffeine","100.00000","uM","1","",4.656561,16.056,0.177944,196.438333,1.0079,102.023967,38,30,45,22,0.284713,36.907252,43.168966,0.058752,105.85,0.533118,0.008804
"20210818","MW75-9205","C8","Caffeine","100.00000","uM","1","",10.609369,7.532143,0.3299,176.744857,6.129321,182.435679,51.5,33.5,39.5,45.083333,1.01744,17.189273,467.183824,0.238678,186.416667,0.485287,0.007948
"20210818","MW75-9207","D8","Dexamethasone","100.00000","uM","1","",1.605439,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0.012404,5e-06
"20210818","MW75-9205","E8","Dexamethasone","100.00000","uM","1","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"20210818","MW75-9206","F8","Dexamethasone","100.00000","uM","1","",0.371667,0,0,0,0,0,1.5,0,0,0,0,0,0,0,0,0,0
"20210818","MW75-9205","D8","5,5-Diphenylhydantoin","1000.00000","uM","1","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"20210818","MW75-9206","E8","5,5-Diphenylhydantoin","1000.00000","uM","1","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"20210818","MW75-9207","F8","5,5-Diphenylhydantoin","1000.00000","uM","1","DIV12 estimated as median from corresponding wells of 20210818_MW75-9205,20210818_MW75-9206; ",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"20210818","MW75-9207","A8","6-PPD Quinone","2.67000","µg/ml","1","",7.271147,2.668636,0.041719,90.7911,0.4626,70.1742,23.5,15,39,19.557692,0.25679,24.687881,52.224,0.05424,62.365385,0.35505,0.003595
"20210818","MW75-9205","B8","6-PPD Quinone","2.67000","µg/ml","1","",8.333872,4.734,0.258708,261.574179,36.816857,148.723429,39.5,26,51,23.647059,0.287216,49.958588,39.754545,0.027261,141.926471,0.626271,0.012003
"20210818","MW75-9206","C8","6-PPD Quinone","2.67000","µg/ml","1","",6.931839,5.12,0.267349,212.3665,16.3851,148.3462,51,35,40,45.3,0.805734,18.115279,393.435119,0.192934,150.485714,0.494758,0.005119
"20210818","MW75-9205","D3","5,5-Diphenylhydantoin","3.00000","uM","1","",6.192138,13.608,0.202464,237.54165,2.01725,134.625775,53,32.5,53,55.777778,1.099989,24.204481,429.515385,0.335396,243.777778,0.566681,0.010924
"20210818","MW75-9206","E3","5,5-Diphenylhydantoin","3.00000","uM","1","",2.697542,2.34,0.041521,106.068656,0.628781,92.060531,38,24,25.5,52.333333,0.64981,28.681451,642.729545,0.132901,188.041667,0.517635,0.004586
"20210818","MW75-9207","F3","5,5-Diphenylhydantoin","3.00000","uM","1","",11.798457,6.834048,0.654554,228.151167,25.25859,181.959654,58.5,28,40.5,21.333333,0.425099,25.826199,47.740385,0.097379,111.722222,0.545142,0.013393
"20210818","MW75-9205","A6","6-PPD","3.00000","uM","1","",0.29667,1.44,0.08814,67.416,0.4155,90.1575,1.5,1.5,0,0,0,0,0,0,0,0,0
"20210818","MW75-9206","B6","6-PPD","3.00000","uM","1","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"20210818","MW75-9207","C6","6-PPD","3.00000","uM","1","",0.911412,1.65,0.053438,102.4911,0.6198,125.0535,16,7.5,10.5,22.714286,0.22709,21.70398,182.6625,0.10028,74.785714,0.287095,0.000213
"20210818","MW75-9206","A5","Caffeine","3.00000","uM","1","",8.123298,5.967,0.610113,165.27135,8.3038,198.1798,43.5,29.5,36,23.6875,0.383222,28.405353,56.344565,0.052057,158.3125,0.550899,0.011729
"20210818","MW75-9207","B5","Caffeine","3.00000","uM","1","",7.557639,3.046,0.042004,100.9057,0.6389,64.3855,47,22.5,41,50.4375,0.624594,25.399898,816.372826,0.109533,145.625,0.382177,0.005673
"20210818","MW75-9205","C5","Caffeine","3.00000","uM","1","",7.109641,7.818,0.626217,239.849136,7.363333,236.353955,43.5,26,24.5,54.076923,0.809141,21.990871,1000.56875,0.170077,215.807692,0.548318,0.004636
"20210818","MW75-9207","D5","Dexamethasone","3.00000","uM","1","",2.5118,3.856193,0.182808,216.3917,1.5667,210.8274,55.5,35,51,46.896552,0.732108,26.971476,766.867857,0.129242,151.275862,0.409604,0.007735
"20210818","MW75-9205","E5","Dexamethasone","3.00000","uM","1","",4.167977,4.812,0.162174,258.9194,1.7143,187.1615,49,35,39,43,0.984138,37.289609,808.3975,0.197464,193.833333,0.609196,0.009083
