"date","Plate.SN","DIV","well","trt","dose","units","meanfiringrate","burst.per.min","mean.isis","per.spikes.in.burst","mean.dur","mean.IBIs","nAE","nABE","ns.n","ns.peak.m","ns.durn.m","ns.percent.of.spikes.in.ns","ns.mean.insis","ns.durn.sd","ns.mean.spikes.in.ns","r","cv.time","cv.network","file.name"
"20140423","MW1007-38","05","E1","Mevastatin","0","uM",0,0,NA,0,NA,NA,0,0,0,NA,NA,0,NA,NA,NA,0,0,0,"ON_20140423_MW1007-38_05_00_001.h5"
"20140423","MW1007-38","05","E2","Mevastatin","0.1","uM",0,0,NA,0,NA,NA,0,0,0,NA,NA,0,NA,NA,NA,0,0,0,"ON_20140423_MW1007-38_05_00_001.h5"
"20140423","MW1007-38","05","E4","Mevastatin","1","uM",0,0,NA,0,NA,NA,0,0,0,NA,NA,0,NA,NA,NA,0,0,0,"ON_20140423_MW1007-38_05_00_001.h5"
"20140423","MW1007-38","05","E5","Mevastatin","3","uM",0,0,NA,0,NA,NA,0,0,0,NA,NA,0,NA,NA,NA,0,0,0,"ON_20140423_MW1007-38_05_00_001.h5"
"20140423","MW1007-38","05","E6","Mevastatin","10","uM",0,0,NA,0,NA,NA,0,0,0,NA,NA,0,NA,NA,NA,0,0,0,"ON_20140423_MW1007-38_05_00_001.h5"
"20140423","MW1007-38","05","E7","Mevastatin","30","uM",0,0,NA,0,NA,NA,0,0,0,NA,NA,0,NA,NA,NA,0,0,0,"ON_20140423_MW1007-38_05_00_001.h5"
"20140423","MW1007-38","05","E8","Mevastatin","0","uM",0,0,NA,0,NA,NA,0,0,0,NA,NA,0,NA,NA,NA,0,0,0,"ON_20140423_MW1007-38_05_00_001.h5"
"20140423","MW1007-38","05","F4","Sodium Orthovanadate","1","uM",0,0,NA,0,NA,NA,0,0,0,NA,NA,0,NA,NA,NA,0,0,0,"ON_20140423_MW1007-38_05_00_001.h5"
"20140423","MW1007-38","05","F5","Sodium Orthovanadate","3","uM",0,0,NA,0,NA,NA,0,0,0,NA,NA,0,NA,NA,NA,0,0,0,"ON_20140423_MW1007-38_05_00_001.h5"
"20140423","MW1007-38","05","F6","Sodium Orthovanadate","10","uM",0,0,NA,0,NA,NA,0,0,0,NA,NA,0,NA,NA,NA,0,0,0,"ON_20140423_MW1007-38_05_00_001.h5"
"20140423","MW1007-38","05","F7","Sodium Orthovanadate","30","uM",0,0,NA,0,NA,NA,0,0,0,NA,NA,0,NA,NA,NA,0,0,0,"ON_20140423_MW1007-38_05_00_001.h5"
"20140423","MW1007-38","7","A1","Acetaminophen","0","uM",1.05473553058946,1.59,0.0558820475756037,46.7403333333333,0.496666666666667,20.9466666666667,6,3,7,7,0.12937074829932,1.61482236953935,91.6916666666667,0.0247751571189543,13.5714285714286,0.0626789094583083,0.857012709761316,1.55286840729545,"ON_20140423_MW1007-38_07_00_001.h5"
"20140423","MW1007-38","7","A2","Acetaminophen","0.1","uM",0.540650434387616,0.57,0.0183826149375973,45.619,0.172,73.3855,6,4,12,9.16666666666667,0.12139880952381,8.73348372542701,67.3272727272727,0.035483285230025,22.5833333333333,0.118662995579833,0.833714960012849,2.81621274511548,"ON_20140423_MW1007-38_07_00_001.h5"
"20140423","MW1007-38","7","A3","Acetaminophen","0.3","uM",0.986660215691744,0.908571428571428,0.0574091136237617,26.3222,0.4604,63.281,7,5,11,9,0.0996771284271284,2.78293135435993,73.19,0.0279610237523222,16.3636363636364,0.0698523096263267,0.759114912549112,2.0861243703255,"ON_20140423_MW1007-38_07_00_001.h5"
"20140423","MW1007-38","7","A4","Acetaminophen","1","uM",0.584803858544653,0.66,0.089190724637681,14.85,0.615,85.772,1,1,1,5,0.0625,1.34048257372654,NA,NA,10,0,1.14023104432735,1.31678188622721,"ON_20140423_MW1007-38_07_00_001.h5"
"20140423","MW1007-38","7","A5","Acetaminophen","3","uM",0.458719267238127,0.744,0.074728054775667,37.9352857142857,0.533428571428571,71.7101428571429,10,7,19,10.3157894736842,0.112485902255639,12.5315005727377,48.3111111111111,0.0219952588438069,28.7894736842105,0.133183067405442,0.47716041143374,1.21358610562326,"ON_20140423_MW1007-38_07_00_001.h5"
"20140423","MW1007-38","7","A6","Acetaminophen","10","uM",0.519947791525603,0.42,0.0431112195121948,14.135,0.295,61.449,2,1,8,6.25,0.0753124999999999,9.47741364038973,121.085714285714,0.0120776875151781,13.375,0.030863439132736,0.962721675688524,1.72366187814973,"ON_20140423_MW1007-38_07_00_001.h5"
"20140423","MW1007-38","7","A7","Acetaminophen","30","uM",0.370998688456429,0.33,0.0609410909090948,12.974,0.335,83.799,2,1,0,NA,NA,0,NA,NA,NA,0.00016184634229507,0.997493719277072,1.88172680456125,"ON_20140423_MW1007-38_07_00_001.h5"
"20140423","MW1007-38","7","A8","Acetaminophen","0","uM",0.404525977339158,0.882857142857143,0.0497188402197534,62.2425,0.275,71.1295,7,4,15,8.73333333333333,0.100018518518519,9.90312163616792,58.95,0.0143594753382735,18.4,0.100590194064026,0.870293193684135,1.32255786460129,"ON_20140423_MW1007-38_07_00_001.h5"
"20140423","MW1007-38","7","B1","Bisindolymaleimide 1","0","uM",0.240736926731727,0.09,NA,0,NA,NA,2,0,3,5.33333333333333,0.0868055555555555,4.23728813559322,92.15,0.0265437706300227,10,0.0426819235717208,1.00450572426165,0.95551763736045,"ON_20140423_MW1007-38_07_00_001.h5"
"20140423","MW1007-38","7","B2","Bisindolymaleimide 1","0.03","uM",1.28678833987288,0.516,0.0364159259436456,44.4073333333333,0.449666666666667,88.8633333333333,5,3,9,8.88888888888889,0.114739858906526,2.89084565542449,86.45625,0.00983354854051912,19.3333333333333,0.0752967811589838,0.639459298426046,1.50394505447254,"ON_20140423_MW1007-38_07_00_001.h5"
"20140423","MW1007-38","7","B3","Bisindolymaleimide 1","0.1","uM",0.202812616356181,0.57,0.0375942175771548,83.6352,0.596,105.8614,6,6,9,11.6666666666667,0.130626102292769,22.8148148148148,106.425,0.0112668208400385,34.2222222222222,0.338145776875227,1.04530748791136,1.04198370383326,"ON_20140423_MW1007-38_07_00_001.h5"
"20140423","MW1007-38","7","B4","Bisindolymaleimide 1","0.3","uM",0.102230749707994,0.78,0.0171016216216233,92.473,0.105,79.821,1,1,2,5.5,0.0837499999999999,6.9364161849711,603.1,0.022980970388563,12,0,1.48446240963532,1.14500301592031,"ON_20140423_MW1007-38_07_00_001.h5"
"20140423","MW1007-38","7","B5","Bisindolymaleimide 1","1","uM",0.263821289569016,0.08,NA,0,NA,NA,3,0,0,NA,NA,0,NA,NA,NA,0.00590614681159209,1.71086377366445,2.16725998304066,"ON_20140423_MW1007-38_07_00_001.h5"
"20140423","MW1007-38","7","B8","Bisindolymaleimide 1","0","uM",0.106627771200811,0,NA,0,NA,NA,1,0,0,NA,NA,0,NA,NA,NA,0,0.600969835586582,0.485535133154333,"ON_20140423_MW1007-38_07_00_001.h5"
"20140423","MW1007-38","7","C1","Domoic Acid","0","uM",1.33394639538334,0.705,0.0234162167613534,9.5315,0.226,41.4885,4,2,0,NA,NA,0,NA,NA,NA,0.0157907489940172,1.50976873881067,1.68396412560197,"ON_20140423_MW1007-38_07_00_001.h5"
"20140423","MW1007-38","7","C2","Domoic Acid","0.003","uM",0.606239338322135,0.735,0.0477634593140056,49.7665,0.434625,73.22025,8,8,13,9.38461538461539,0.120947039072039,9.08684974324626,62.0333333333333,0.015659292288299,31.3076923076923,0.153670228168398,1.14596519619598,1.03011873182383,"ON_20140423_MW1007-38_07_00_001.h5"
"20140423","MW1007-38","7","C3","Domoic Acid","0.01","uM",0.554849149624837,1.0425,0.0587049888519062,55.991125,0.43325,77.391125,8,9,11,10.2727272727273,0.13424512987013,5.82800284292822,87.91,0.0175389926012501,22.3636363636364,0.145945853769285,1.2318622463261,1.03894239173761,"ON_20140423_MW1007-38_07_00_001.h5"
"20140423","MW1007-38","7","C4","Domoic Acid","0.03","uM",0.453552766984067,0.708,0.0613933490708841,47.79325,0.49575,82.1935,5,4,9,10.6666666666667,0.0792020402437068,6.91391941391941,106.8375,0.00794596477117627,16.7777777777778,0.0784932566959307,1.11390817068605,1.65762027142845,"ON_20140423_MW1007-38_07_00_001.h5"
"20140423","MW1007-38","7","C5","Domoic Acid","0.1","uM",1.18847826766264,2.06,0.055497554041094,26.3434,0.555,75.8892,6,5,13,8.92307692307692,0.0970879120879121,5.54973821989529,71.6291666666667,0.0158001705700943,28.5384615384615,0.0430769059403613,0.881836114214014,1.10057056498262,"ON_20140423_MW1007-38_07_00_001.h5"
"20140423","MW1007-38","7","C6","Domoic Acid","0.3","uM",0.138506177023734,0,NA,0,NA,NA,3,0,6,6.33333333333333,0.089375,13.3689839572193,106.98,0.0127032093495217,12.5,0.0244235070238536,1.25279029664044,0.646677445668005,"ON_20140423_MW1007-38_07_00_001.h5"
"20140423","MW1007-38","7","C7","Domoic Acid","1","uM",0.325379590468453,0.06,NA,0,NA,NA,3,0,7,8.14285714285714,0.0847363945578229,9.40959409594096,141.283333333333,0.018987398826075,14.5714285714286,0.0177121601209974,0.964971781677728,1.59174255898491,"ON_20140423_MW1007-38_07_00_001.h5"
"20140423","MW1007-38","7","C8","Domoic Acid","0","uM",0.998123878869445,0.06,NA,0,NA,NA,2,0,0,NA,NA,0,NA,NA,NA,0.00363612651205909,1.55218900801134,2.195716649367,"ON_20140423_MW1007-38_07_00_001.h5"
"20140423","MW1007-38","7","D1","Loperamide","0","uM",0.77534145656672,1.67,0.0516884684205282,48.8018333333333,0.319333333333333,56.444,6,6,9,6.66666666666667,0.165462962962963,2.10189627598812,107.725,0.0418181851539246,10.2222222222222,0.0659277723309053,0.606940640736479,1.32084407128199,"ON_20140423_MW1007-38_07_00_001.h5"
"20140423","MW1007-38","7","D2","Loperamide","0.1","uM",0.537206100884909,1.464,0.027061675525627,79.007625,0.20625,49.97275,10,8,17,12.2352941176471,0.165806595365419,9.39292070397469,52.146875,0.0217999533729717,27.9411764705882,0.17778055870469,0.914410124369215,1.22538769891878,"ON_20140423_MW1007-38_07_00_001.h5"
"20140423","MW1007-38","7","D3","Loperamide","0.3","uM",0.499474160199674,1.335,0.0422211295950984,70.1174285714286,0.414857142857143,42.5637142857143,8,7,24,8.625,0.140811011904762,19.9511400651466,37.1673913043478,0.0178245027133842,30.625,0.230688735951373,1.14510913186125,0.984666249231146,"ON_20140423_MW1007-38_07_00_001.h5"
"20140423","MW1007-38","7","D8","Loperamide","0","uM",0.335822516513894,0.56,0.0457383024216132,58.1948,0.4264,99.426,6,5,10,11.4,0.102720238095238,14.3627450980392,96.9777777777778,0.00977213235536107,29.3,0.158102996931817,1.07021130402388,0.979437158550623,"ON_20140423_MW1007-38_07_00_001.h5"
"20140423","MW1007-38","7","E1","Mevastatin","0","uM",1.33308269473296,0.78,0.0441440793902586,22.1346,0.2848,63.345,7,5,11,7.72727272727273,0.136612554112554,2.08381839348079,88.54,0.0207991974512369,16.2727272727273,0.0383394168110417,0.645346059087617,1.44952977551447,"ON_20140423_MW1007-38_07_00_001.h5"
"20140423","MW1007-38","7","E2","Mevastatin","0.1","uM",0.404683013821045,1.5,0.0272535733893361,85.0171428571429,0.250714285714286,38.591,7,7,24,8.45833333333333,0.232501240079365,24.7457627118644,36.8586956521739,0.0349154387378228,27.375,0.300750826712691,1.0721071354221,1.26315414528818,"ON_20140423_MW1007-38_07_00_001.h5"
"20140423","MW1007-38","7","E3","Mevastatin","0.3","uM",0.688133863625851,1.45714285714286,0.0636989619600252,40.0473333333333,0.465333333333333,27.2666666666667,7,3,3,9,0.38,1.0828729281768,307,0.0461955385051176,16.3333333333333,0.0111522490548104,1.19062931651822,1.42299829256425,"ON_20140423_MW1007-38_07_00_001.h5"
"20140423","MW1007-38","7","E4","Mevastatin","1","uM",0.18687341344472,0,NA,0,NA,NA,1,0,0,NA,NA,0,NA,NA,NA,0,2.0802718524315,0.743199640149879,"ON_20140423_MW1007-38_07_00_001.h5"
"20140423","MW1007-38","7","E5","Mevastatin","3","uM",0.203362244042783,0,NA,0,NA,NA,1,0,0,NA,NA,0,NA,NA,NA,0,1.16483372497434,1.06167369960805,"ON_20140423_MW1007-38_07_00_001.h5"
"20140423","MW1007-38","7","E8","Mevastatin","0","uM",0.327578101214862,0.06,NA,0,NA,NA,1,0,0,NA,NA,0,NA,NA,NA,0,1.3875919448287,1.15591003608545,"ON_20140423_MW1007-38_07_00_001.h5"
"20140423","MW1007-38","7","F1","Sodium Orthovanadate","0","uM",0.663583826957623,0.96,0.0419656633919888,29.542,0.391,41.3655,3,2,13,7.46153846153846,0.111007326007326,8.4431429965837,69.8625,0.026922615993766,13.3076923076923,0.0987255381063886,1.15359972241387,2.1147111375777,"ON_20140423_MW1007-38_07_00_001.h5"
"20140423","MW1007-38","7","F2","Sodium Orthovanadate","0.1","uM",1.53065203744394,2.4,0.0666829562141856,37.495875,0.60475,38.248,9,8,19,11.2631578947368,0.186775793650794,3.71211527919179,43.8166666666667,0.044874345813204,24.9473684210526,0.0629892245245743,0.532966222498322,1.69617174946834,"ON_20140423_MW1007-38_07_00_001.h5"
"20140423","MW1007-38","7","F3","Sodium Orthovanadate","0.3","uM",0.578757953992029,2.025,0.0697490279876279,35.556,0.3815,65.2115,4,2,0,NA,NA,0,NA,NA,NA,0.0124149552625641,0.938789359246646,1.30333478156907,"ON_20140423_MW1007-38_07_00_001.h5"
"20140423","MW1007-38","7","F4","Sodium Orthovanadate","1","uM",0.108826281947219,0.12,NA,0,NA,NA,1,0,0,NA,NA,0,NA,NA,NA,0,1.28704800673277,1.20213209926659,"ON_20140423_MW1007-38_07_00_001.h5"
"20140423","MW1007-38","7","F5","Sodium Orthovanadate","3","uM",1.23666229485476,0.3,NA,0,NA,NA,1,0,0,NA,NA,0,NA,NA,NA,0,1.61467031562654,2.39482631541473,"ON_20140423_MW1007-38_07_00_001.h5"
"20140423","MW1007-38","7","F6","Sodium Orthovanadate","10","uM",0.628774073472822,0.13,0.196579047619048,3.394,1.032,43.393,6,1,0,NA,NA,0,NA,NA,NA,-0.000680372530375935,0.99766868369768,1.78461328632118,"ON_20140423_MW1007-38_07_00_001.h5"
"20140423","MW1007-38","7","F8","Sodium Orthovanadate","0","uM",0.198415594863364,0.78,0.0497525146198863,48.8075,0.287,76.2995,2,2,0,NA,NA,0,NA,NA,NA,0.119289377086953,1.74705134417912,1.85570302890912,"ON_20140423_MW1007-38_07_00_001.h5"
"20140423","MW1007-38","07","B6","Bisindolymaleimide 1","3","uM",0,0,NA,0,NA,NA,0,0,0,NA,NA,0,NA,NA,NA,0,0,0,"ON_20140423_MW1007-38_07_00_001.h5"
"20140423","MW1007-38","07","B7","Bisindolymaleimide 1","10","uM",0,0,NA,0,NA,NA,0,0,0,NA,NA,0,NA,NA,NA,0,0,0,"ON_20140423_MW1007-38_07_00_001.h5"
"20140423","MW1007-38","07","D4","Loperamide","1","uM",0,0,NA,0,NA,NA,0,0,0,NA,NA,0,NA,NA,NA,0,0,0,"ON_20140423_MW1007-38_07_00_001.h5"
"20140423","MW1007-38","07","D5","Loperamide","3","uM",0,0,NA,0,NA,NA,0,0,0,NA,NA,0,NA,NA,NA,0,0,0,"ON_20140423_MW1007-38_07_00_001.h5"
"20140423","MW1007-38","07","D6","Loperamide","10","uM",0,0,NA,0,NA,NA,0,0,0,NA,NA,0,NA,NA,NA,0,0,0,"ON_20140423_MW1007-38_07_00_001.h5"
"20140423","MW1007-38","07","D7","Loperamide","30","uM",0,0,NA,0,NA,NA,0,0,0,NA,NA,0,NA,NA,NA,0,0,0,"ON_20140423_MW1007-38_07_00_001.h5"
"20140423","MW1007-38","07","E6","Mevastatin","10","uM",0,0,NA,0,NA,NA,0,0,0,NA,NA,0,NA,NA,NA,0,0,0,"ON_20140423_MW1007-38_07_00_001.h5"
"20140423","MW1007-38","07","E7","Mevastatin","30","uM",0,0,NA,0,NA,NA,0,0,0,NA,NA,0,NA,NA,NA,0,0,0,"ON_20140423_MW1007-38_07_00_001.h5"
"20140423","MW1007-38","07","F7","Sodium Orthovanadate","30","uM",0,0,NA,0,NA,NA,0,0,0,NA,NA,0,NA,NA,NA,0,0,0,"ON_20140423_MW1007-38_07_00_001.h5"
"20140423","MW1007-38","9","A1","Acetaminophen","0","uM",1.25046062544219,2.85272727272727,0.0356925746412539,63.8549,0.4419,35.4795,11,10,81,8.04938271604938,0.111794554896407,14.9852094037054,11.38375,0.0543579342000855,23.7654320987654,0.20979977985325,0.444900193584899,1.26103814995042,"ON_20140423_MW1007-38_09_00_001.h5"
"20140423","MW1007-38","9","A2","Acetaminophen","0.1","uM",0.977846750029762,2.3175,0.0371424083730007,57.7374285714286,0.427071428571429,41.3170714285714,16,14,217,8.56221198156682,0.0896492741769239,25.6152512998267,4.19050925925926,0.0684068013268147,17.0276497695853,0.219555995539515,0.388294477065571,0.867205167064016,"ON_20140423_MW1007-38_09_00_001.h5"
"20140423","MW1007-38","9","A3","Acetaminophen","0.3","uM",1.70857596237931,4.23428571428571,0.0276895333296465,67.7110769230769,0.385923076923077,20.3329230769231,14,13,283,7.99646643109541,0.125666470357283,29.5934959349593,3.23049645390071,0.0828899236345852,23.1519434628975,0.216197060967455,0.381611255769477,1.06680491300448,"ON_20140423_MW1007-38_09_00_001.h5"
"20140423","MW1007-38","9","A4","Acetaminophen","1","uM",0.522241342268928,1.314,0.0290477129655593,68.306,0.294888888888889,48.7751111111111,10,9,23,10.5217391304348,0.179275362318841,17.8391453336021,38.7363636363636,0.0289204180572553,38.4782608695652,0.258283232376842,0.634883646933028,1.11890860571117,"ON_20140423_MW1007-38_09_00_001.h5"
"20140423","MW1007-38","9","A5","Acetaminophen","3","uM",0.947952093755022,2.48625,0.0363641123828994,63.66825,0.368125,28.6446875,16,16,178,8.92134831460674,0.103389430482127,26.1012585812357,5.13954802259887,0.0788814442661306,20.5056179775281,0.240427314040876,0.3768281213219,0.733093778596432,"ON_20140423_MW1007-38_09_00_001.h5"
"20140423","MW1007-38","9","A6","Acetaminophen","10","uM",0.793838392637995,1.99090909090909,0.0244313142853365,66.4742222222222,0.284222222222222,30.1142222222222,11,9,32,10.4375,0.204708581349206,14.6601347213717,26.8870967741936,0.0549865698385166,37.40625,0.217717098568082,0.349751091906201,0.753876171756049,"ON_20140423_MW1007-38_09_00_001.h5"
"20140423","MW1007-38","9","A7","Acetaminophen","30","uM",0.654909278835121,2.02909090909091,0.030385973432285,63.2023333333333,0.251222222222222,32.675,11,9,33,10.3333333333333,0.161457431457431,11.8507462686567,28.409375,0.0340837718488346,24.0606060606061,0.16052631665247,0.680858988855173,0.996637384274923,"ON_20140423_MW1007-38_09_00_001.h5"
"20140423","MW1007-38","9","A8","Acetaminophen","0","uM",0.996365290970927,2.21454545454545,0.0233523421834007,68.4291,0.3112,28.1609,11,10,67,8.34328358208955,0.107172470978441,22.2515133762937,13.6030303030303,0.0584610563356969,34.0149253731343,0.322921006732606,0.554893826475451,0.953249991106714,"ON_20140423_MW1007-38_09_00_001.h5"
"20140423","MW1007-38","9","B1","Bisindolymaleimide 1","0","uM",0.473187237146905,1.36363636363636,0.0331930761087382,59.29375,0.26975,39.99275,11,8,35,10.3428571428571,0.154975056689342,20.4081632653061,25.6632352941177,0.0454060849639507,28.5714285714286,0.207523634710092,0.739129268435513,0.935961524431392,"ON_20140423_MW1007-38_09_00_001.h5"
