"date","Plate.SN","well","treatment","dose","units","wllq","wllq_notes","meanfiringrate_auc","burst.per.min_auc","mean.isis_auc","per.spikes.in.burst_auc","mean.dur_auc","mean.IBIs_auc","nAE_auc","nABE_auc","ns.n_auc","ns.peak.m_auc","ns.durn.m_auc","ns.percent.of.spikes.in.ns_auc","ns.mean.insis_auc","ns.durn.sd_auc","ns.mean.spikes.in.ns_auc","r_auc","mi_auc"
"20170816","MW1147-5","F2","Acenaphthylene","0.00000","uM","1","",9.092464,26.716458,0.305466,619.560906,3.191792,288.472633,118.5,111.5,367.5,104.402234,1.972504,80.767255,337.159027,0.580282,289.381385,1.655646,0.041925
"20161109","MW1144-22","E2","Aldrin","0.00000","uM","1","",20.291709,38.480625,0.34924,568.288143,6.512183,99.269089,116,97,459.5,93.554459,1.417419,119.64982,85.309349,0.242162,622.652217,2.703624,0.172724
"20161109","MW1144-23","E3","Aldrin","0.00000","uM","1","",11.348542,22.64625,0.099043,466.127267,1.53289,114.237133,84.5,74.5,384.5,89.891892,1.203302,164.503022,93.692061,0.154516,584.088794,2.7602,0.130226
"20161109","MW1144-24","E4","Aldrin","0.00000","uM","1","",19.789747,35.522625,0.259403,622.061362,3.852853,91.923379,114,94.5,451,92.666667,1.391487,121.645972,84.265445,0.179012,675.153282,2.877832,0.203062
"20170712","MW1146-26","D2","Allethrin","0.00000","uM","1","",6.155581,14.073846,0.348759,419.010562,3.513819,471.684538,66.5,62,174,63.709211,1.196397,71.070926,472.878368,0.347348,235.332895,1.170092,0.024439
"20170712","MW1146-27","D2","Allethrin","0.00000","uM","1","",6.702248,14.03875,0.279813,372.74101,3.605073,199.965865,90.5,70,379,69.882353,1.348689,47.740541,128.208024,0.395974,205.748483,0.805737,0.025686
"20170712","MW1146-28","D2","Allethrin","0.00000","uM","1","",6.403125,13.005,0.307523,350.96574,4.277396,184.248208,80,63.5,241,50.679856,0.981598,47.870938,191.234149,0.390069,170.267847,0.792986,0.019117
"20161109","MW1144-22","B2","Aspirin","0.00000","uM","1","",18.140177,37.459583,0.141766,491.737152,2.421577,86.399924,94.5,75.5,507.5,83.509071,1.345497,98.294211,101.646262,0.294847,449.222901,2.427799,0.163394
"20161109","MW1144-23","B3","Aspirin","0.00000","uM","1","",16.856434,31.458125,0.166865,446.625025,5.177788,109.982556,98,78.5,484.5,87.460317,1.229538,120.519824,118.672855,0.334,557.679451,2.323456,0.137598
"20161109","MW1144-24","B4","Aspirin","0.00000","uM","1","",17.702211,41.46125,0.307891,601.794781,3.619646,94.4895,111,90.5,540.5,92.580902,1.090328,126.662866,95.727795,0.171043,560.447518,2.236288,0.122084
"20170412","MW1146-09","B2","Atrazine","0.00000","uM","1","",9.1271,19.334375,0.354831,529.486565,3.58134,422.90055,95.5,84,421,84.768759,1.327822,105.889559,186.976562,0.422687,352.435049,1.615035,0.0544
"20170412","MW1146-10","B3","Atrazine","0.00000","uM","1","",7.608767,17.133036,0.200544,442.700142,2.755719,182.629267,99.5,90,342,80.079937,1.528008,89.055878,153.098833,0.479207,283.402853,1.512787,0.043177
"20170412","MW1146-11","B4","Atrazine","0.00000","uM","1","",6.374806,16.23375,0.22484,398.790429,2.37775,205.034321,72.5,60,351.5,56.747896,1.080669,87.40675,201.840217,0.463642,168.414611,1.332415,0.0319
"20170201","MW1145-25","D2","Azoxystrobin","0.00000","uM","1","",11.902885,26.925125,0.329754,620.567642,4.625427,252.359352,119,119,449,112.867796,2.129709,113.810729,328.286341,0.492453,443.360367,2.552618,0.083984
"20170201","MW1145-26","D3","Azoxystrobin","0.00000","uM","1","",10.620902,25.029167,0.331467,589.78,4.839531,277.212625,118.5,116,270,120.380034,2.135476,86.845624,326.8619,0.571621,429.833531,2.075942,0.051072
"20170201","MW1145-27","D4","Azoxystrobin","0.00000","uM","1","",7.255019,16.634505,0.31885,568.708833,3.724657,320.023935,109.5,95.5,271.5,101.885276,1.812287,108.705954,290.144014,0.393812,343.118432,1.820123,0.03537
"20170920","MW1147-17","E2","Azoxystrobin","0.00000","uM","1","",9.832224,29.390625,0.251928,652.120341,3.198824,213.288673,128.5,123.5,413.5,117.878391,2.144721,119.05583,235.554134,0.577757,426.215698,2.128229,0.063709
"20170920","MW1147-18","E2","Azoxystrobin","0.00000","uM","1","",8.33485,24.109286,0.294938,637.62325,4.133531,268.481938,131,126,296.5,127.347585,2.12586,118.378586,347.65162,0.32752,487.965769,2.095541,0.046552
"20170920","MW1147-19","E2","Azoxystrobin","0.00000","uM","1","",11.806848,24.593304,0.292806,600.831469,4.64351,222.217948,131,126,262,128.036204,2.853833,91.217656,301.860273,0.612777,580.699067,2.153284,0.066583
"20170816","MW1146-35","B2","Benz(a)anthracene","0.00000","uM","1","",6.556896,16.227875,0.258425,571.599092,3.374162,317.678491,116.5,104.5,235,112.289057,1.92438,103.867827,393.217181,0.376345,381.704609,1.885383,0.042554
"20170816","MW1147-1","B2","Benz(a)anthracene","0.00000","uM","1","",9.414002,25.534286,0.475594,508.011804,4.201411,261.140548,89.5,75,337,53.541386,1.17729,57.496772,148.180462,0.652387,164.643781,0.899103,0.024849
"20170816","MW1147-2","B2","Benz(a)anthracene","0.00000","uM","1","",9.415518,23.170982,0.331505,585.011567,3.982111,292.288762,131,128.5,307,120.553247,2.424029,92.167067,348.291193,0.468639,411.057846,1.87517,0.050876
"20171011","MW1147-27","D1","Benzo(b)fluoranthene","0.00000","uM","1","",18.433154,40.629375,0.474165,556.516535,12.845356,131.644004,126,109,708.5,74.306011,1.252939,96.107711,74.350902,0.622602,317.110135,1.561926,0.072506
"20171011","MW1147-16","D2","Benzo(b)fluoranthene","0.00000","uM","1","",15.970895,39.139875,0.429836,542.206828,4.539704,164.792991,119,111.5,446,77.994049,1.821377,69.595668,95.899516,0.606155,302.024832,1.317865,0.051505
"20171011","MW1147-26","D2","Benzo(b)fluoranthene","0.00000","uM","1","",13.334276,34.359375,0.369262,565.623346,4.333083,134.530527,121,106.5,336,84.425932,1.811128,75.907453,105.993889,0.560366,367.530866,1.498718,0.064085
"20170816","MW1147-3","D2","Benzo(b)fluoranthene","0.00000","uM","1","",9.864228,19.968143,0.242666,636.45875,3.6125,272.18125,123,119,240,123.383217,2.435612,108.131638,316.487447,0.471567,554.964802,2.487592,0.062418
"20170816","MW1147-4","D2","Benzo(b)fluoranthene","0.00000","uM","1","DIV12 estimated as median from corresponding wells of 20170816_MW1147-3,20170816_MW1147-5; ",10.005643,26.010812,0.342369,590.100074,4.121159,240.953459,124,117.5,314.75,109.521058,2.479893,80.516727,305.801167,0.611715,328.775125,1.618611,0.043497
"20170816","MW1147-5","D2","Benzo(b)fluoranthene","0.00000","uM","1","",14.709057,32.453214,0.406363,496.802283,4.493302,228.362327,128.5,124,437,113.373992,2.583432,61.580565,301.411502,0.694225,310.594375,1.284483,0.045304
"20170712","MW1146-26","E2","Bifenthrin","0.00000","uM","1","",6.057057,10.976696,0.295804,296.818406,3.278896,239.716031,70.5,60,365.5,59.959092,0.992964,70.408284,641.067693,0.375526,191.536311,0.96025,0.022217
"20170712","MW1146-27","E2","Bifenthrin","0.00000","uM","1","",11.47489,26.164667,0.485644,514.092967,5.000967,181.780433,85.5,74.5,414.5,63.066071,1.524482,46.656637,297.18474,0.588798,177.513839,0.885365,0.029065
"20170712","MW1146-28","E2","Bifenthrin","0.00000","uM","1","",3.963207,11.208036,0.238448,381.292451,2.160018,351.810208,71,62.5,274,61.647059,1.039787,63.12259,143.015872,0.237644,185.539216,1.005138,0.021021
"20171004","MW1147-20","A2","Bisphenol AF","0.00000","uM","1","",11.23402,9.496,0.532262,392.127075,60.604175,172.99505,46,34.5,36,43.657895,0.595362,9.733997,392.3375,0.151463,117.850877,0.267594,0.003751
"20171004","MW1147-21","A2","Bisphenol AF","0.00000","uM","1","",10.881663,10.413077,0.225557,232.958911,14.212393,165.046286,48,35.5,84,37.777778,0.752457,15.90012,278.170625,0.368504,133.258808,0.267259,0.005972
"20171004","MW1147-22","A2","Bisphenol AF","0.00000","uM","1","",6.301233,10.029231,0.234581,201.259067,2.852989,121.758444,59,45,123,38.830017,0.873168,23.071945,227.051136,0.258858,107.735489,0.339839,0.007264
"20170222","MW1146-3","D2","Bisphenol B","0.00000","uM","1","",5.677352,15.10025,0.350334,565.343583,3.427796,411.27579,114,110,225,109.583483,1.905257,122.702261,469.47715,0.621284,409.683597,2.092213,0.04555
"20171004","MW1147-23","D2","Bisphenol B","0.00000","uM","1","",9.412309,16.74375,0.374145,262.554875,4.019417,200.649575,74,58.5,105.5,70.861111,1.262114,23.679394,259.398349,0.294584,284.888889,0.384616,0.013092
"20171004","MW1147-24","D2","Bisphenol B","0.00000","uM","1","",8.64995,19.865,0.445544,295.290081,4.119538,126.7587,70,46,59,48.580645,0.647371,12.174136,490.92375,0.197188,172.370968,0.201985,0.006685
"20171004","MW1147-25","D2","Bisphenol B","0.00000","uM","1","",9.706301,22.416346,0.471544,238.410656,3.745562,123.827031,70.5,53,99.5,52.25,0.876514,17.338057,233.543085,0.34006,164.443182,0.255835,0.008637
"20170222","MW1146-4","D3","Bisphenol B","0.00000","uM","1","",7.352542,17.458996,0.461688,502.708769,4.361923,338.968019,114,94.5,192.5,102.972648,2.219443,79.349336,187.104706,0.583457,342.719878,1.63489,0.039451
"20170222","MW1146-5","D4","Bisphenol B","0.00000","uM","1","",6.275869,11.817115,0.191251,423.046256,2.334956,215.524638,100,82.5,244.5,82.22814,1.105181,117.147156,200.469203,0.436794,297.640212,1.753035,0.038468
"20170412","MW1146-09","D2","Boric acid","0.00000","uM","1","",5.624937,16.044923,0.177097,429.153228,1.915736,211.795508,65.5,61,417.5,62.820779,0.967001,104.146868,267.589445,0.254862,180.34697,1.446571,0.030166
"20170412","MW1146-10","D3","Boric acid","0.00000","uM","1","",8.501154,12.435625,0.39404,480.478588,4.02023,359.900509,93,88.5,185.5,84.576149,1.528266,104.761436,195.599188,0.424582,320.402299,1.774384,0.031815
"20170412","MW1146-11","D4","Boric acid","0.00000","uM","1","",7.099305,16.100625,0.329697,520.697335,3.561385,370.280265,86.5,73.5,341,66.744324,1.209833,67.322123,176.542564,0.642199,200.555529,1.117704,0.031047
"20170920","MW1147-13","B2","Boscalid","0.00000","uM","1","",11.163105,22.658693,0.442481,527.288656,4.782781,250.895906,123.5,106,298.5,85.52563,1.769122,79.249206,139.026993,0.567981,400.710084,1.783457,0.059723
"20170920","MW1147-14","B2","Boscalid","0.00000","uM","1","",18.093445,38.450625,0.346322,611.700761,5.317165,151.893602,128.5,123.5,424.5,115.172545,2.880948,81.386106,289.863496,1.165174,458.198668,2.131829,0.101202
"20170920","MW1147-15","B2","Boscalid","0.00000","uM","1","",15.692123,37.0675,0.358433,594.36408,4.725147,204.027415,126,113.5,633.5,101.969797,2.119563,100.743485,820.2865,0.801989,435.792394,1.949754,0.097499
"20170201","MW1145-22","C2","Boscalid","0.00000","uM","1","",6.282137,14.978196,0.246433,633.015098,3.475675,453.735267,111.5,104,243.5,117.329404,1.875398,137.715832,436.141288,0.425393,512.568652,2.391555,0.054502
"20170201","MW1145-23","C3","Boscalid","0.00000","uM","1","",5.89649,10.598571,0.206341,361.512462,2.465346,288.061769,65.5,63,150,72.253027,1.066437,80.670426,350.27591,0.226193,247.622149,1.252709,0.025102
"20170201","MW1145-24","C4","Boscalid","0.00000","uM","1","",8.22417,16.88609,0.378978,553.457925,4.625614,324.846345,112.5,105,233,100.382812,2.257345,94.603139,320.806886,0.753879,359.90625,1.915018,0.046285
"20170412","MW1146-06","B2","Busulfan","0.00000","uM","1","",7.181281,20.137375,0.253596,682.49224,2.907938,309.184594,94,88,417.5,81.856728,1.20277,134.753143,126.67887,0.4901,306.660711,2.124133,0.055927
"20170412","MW1146-07","B3","Busulfan","0.00000","uM","1","",10.450715,23.23125,0.166444,449.943759,2.593795,141.35954,94.5,92,408,85.423295,1.462157,92.037924,135.88148,0.488966,336.767045,1.793632,0.058447
"20170412","MW1146-08","B4","Busulfan","0.00000","uM","1","",7.142999,11.45375,0.182247,438.116138,2.351935,229.377958,86.5,81.5,236.5,81.149725,1.162429,112.021364,193.138704,0.360546,306.153846,1.65913,0.032491
"20170201","MW1145-25","C2","Captan","0.00000","uM","1","",5.123264,15.391893,0.336344,604.314344,3.165276,319.250894,111.5,100,234,86.970696,1.245104,131.55459,168.02131,0.301662,339.934982,2.14598,0.045763
"20170201","MW1145-26","C3","Captan","0.00000","uM","1","",5.795077,13.751875,0.243599,651.34475,3.89271,377.908857,118.5,113.5,192.5,119.973327,2.013663,112.400458,390.496665,0.548916,443.164219,2.31179,0.041467
"20170201","MW1145-27","C4","Captan","0.00000","uM","1","",7.294929,15.510625,0.273941,656.208091,4.566298,352.592864,121.5,114,245.5,120.301266,2.26454,116.581108,412.254856,0.536513,497.100672,2.380939,0.056695
"20170920","MW1147-13","E2","Captan","0.00000","uM","1","",17.072879,34.081534,0.325554,532.125271,5.485396,166.18624,123.5,111,355,115.079841,2.826354,73.407644,390.639664,0.863075,474.910966,1.853868,0.083463
"20170920","MW1147-14","E2","Captan","0.00000","uM","1","",14.951145,34.838036,0.328163,617.683688,4.737938,165.960875,131,121,498.5,108.429963,2.659573,80.287362,250.241042,1.044474,360.072233,1.812379,0.068081
"20170920","MW1147-15","E2","Captan","0.00000","uM","1","",19.076286,39.973125,0.320712,531.414513,5.045351,208.594163,136,129,1127.5,110.864883,2.021577,98.748802,232.659839,0.677514,382.141149,1.712532,0.087584
"20170201","MW1145-25","A2","Carbofuran","0.00000","uM","1","",6.74588,16.3085,0.303706,630.610846,3.885773,353.873921,114,107.5,287.5,112.729858,1.686202,136.109086,310.338438,0.490102,416.650284,2.262315,0.051221
"20170201","MW1145-26","A3","Carbofuran","0.00000","uM","1","",7.800269,17.373125,0.288664,604.815326,4.564087,345.059778,126,121.5,310.5,112.373739,2.015607,116.062186,340.510541,0.631399,467.847916,2.161403,0.052746
"20170201","MW1145-27","A4","Carbofuran","0.00000","uM","1","",7.686856,20.435721,0.333981,628.916837,4.976475,266.036117,105,96.5,399,104.226998,1.972885,126.463075,602.83975,0.608505,334.657116,2.013817,0.051838
"20170920","MW1147-13","D2","Carbofuran","0.00000","uM","1","",14.184047,35.424205,0.406249,582.338635,4.936969,164.559997,123.5,118.5,286,108.876317,2.325226,75.465732,361.119084,0.458033,458.38338,1.683496,0.056489
"20170920","MW1147-14","D2","Carbofuran","0.00000","uM","1","",10.196753,24.50125,0.319348,591.026451,4.370665,234.127455,133.5,113.5,283.5,120.082512,2.724595,91.471987,456.193213,0.757576,462.421182,1.794676,0.052324
"20170920","MW1147-15","D2","Carbofuran","0.00000","uM","1","",17.826183,42.82875,0.362441,570.695469,4.874187,155.442281,121,111,540.5,110.747892,2.594558,93.437775,424.90419,0.837706,450.574719,1.765266,0.090694
"20170809","MW1146-32","D2","Cariporide mesylate","0.00000","uM","1","",7.28542,11.146,0.53295,246.829582,6.264655,291.947118,72.5,54,73,73.798182,1.127197,27.039569,622.351042,0.325711,281.752727,0.504257,0.011626
"20170809","MW1146-33","D2","Cariporide mesylate","0.00000","uM","1","",9.166263,14.354167,0.423587,273.036879,8.866506,216.680028,79.5,53.5,65.5,79.901914,1.471237,21.0322,607.131667,0.209526,448.348086,0.376474,0.00977
"20170809","MW1146-34","D2","Cariporide mesylate","0.00000","uM","1","",4.51683,7.726154,0.297336,165.174859,2.904077,132.508705,52.5,27,47.5,53.38,0.672575,26.893241,482.55,0.140165,274.17,0.497895,0.008216
"20161109","MW1144-19","D2","Chlordane","0.00000","uM","1","",7.530192,18.004732,0.286989,375.1399,2.995921,148.036771,71,67.5,224.5,62.470098,1.115403,69.654785,395.145022,0.492498,243.89085,1.033127,0.030221
"20161109","MW1144-20","D3","Chlordane","0.00000","uM","1","",11.626894,23.548286,0.390175,384.022786,6.373214,97.392643,82.5,64,406,58.733333,1.088392,63.956672,265.083246,0.618246,185.026852,0.863263,0.030472
"20161109","MW1144-21","D4","Chlordane","0.00000","uM","1","",7.980884,17.870417,0.342641,351.562563,3.672062,104.769688,87,68,292,71.434982,1.154624,66.533136,300.758618,0.381807,261.705613,1.001615,0.026543
"20160921","MW1160-24","E2","Chlorendic acid","0.00000","uM","1","",14.131252,34.734214,0.475798,478.516197,7.608133,170.352717,87.5,80.5,768,61.958881,1.037592,107.840735,112.122353,0.489132,191.828457,1.374674,0.059676
"20160921","MW1160-25","E3","Chlorendic acid","0.00000","uM","1","",9.38283,25.949375,0.471477,475.803558,3.95782,177.568488,95.5,86,587.5,65.795138,1.187911,82.830769,130.74593,0.441753,187.298023,1.158707,0.034697
"20160921","MW1160-26","E4","Chlorendic acid","0.00000","uM","1","",14.004518,27.739018,0.265675,398.709087,4.326406,114.31005,102,90,941.5,70.774703,1.077322,87.74585,92.330122,0.644299,195.057826,1.348002,0.06455
"20170412","MW1146-06","C2","Clodinafop-propargyl","0.00000","uM","1","",7.888419,17.435893,0.17097,495.928457,2.879195,187.847017,97,90,313,84.289898,1.423682,106.956604,183.323853,0.456456,379.731749,1.922838,0.055661
"20170412","MW1146-07","C3","Clodinafop-propargyl","0.00000","uM","1","",10.966587,19.233818,0.213898,445.736809,4.735521,157.427039,89.5,82,268.5,82.654275,1.445415,76.068496,160.487117,0.482547,331.47352,1.532618,0.042737
