date,Plate.SN,DIV,well,trt,dose,units,file.name,Mutual Information
20140212,MW1007-27,DIV09,B3,Bisindolymaleimide 1,0.1,uM,ON_20140212_MW1007-27_DIV09_001.h5,0.00131261949185188
20140212,MW1007-27,DIV09,B4,Bisindolymaleimide 1,0.3,uM,ON_20140212_MW1007-27_DIV09_001.h5,0.00205956886212158
20140212,MW1007-27,DIV09,B5,Bisindolymaleimide 1,1,uM,ON_20140212_MW1007-27_DIV09_001.h5,0.000438863011942722
20140212,MW1007-27,DIV09,B6,Bisindolymaleimide 1,3,uM,ON_20140212_MW1007-27_DIV09_001.h5,0
20140212,MW1007-27,DIV09,B7,Bisindolymaleimide 1,10,uM,ON_20140212_MW1007-27_DIV09_001.h5,0
20140212,MW1007-27,DIV09,B8,Bisindolymaleimide 1,0,uM,ON_20140212_MW1007-27_DIV09_001.h5,0.0010905276817906
20140212,MW1007-27,DIV09,C1,Domoic Acid,0,uM,ON_20140212_MW1007-27_DIV09_001.h5,0.00158980450471993
20140212,MW1007-27,DIV09,C2,Domoic Acid,0.003,uM,ON_20140212_MW1007-27_DIV09_001.h5,0.00226093473032306
20140212,MW1007-27,DIV09,C3,Domoic Acid,0.01,uM,ON_20140212_MW1007-27_DIV09_001.h5,0.00161564674915427
20140212,MW1007-27,DIV09,C4,Domoic Acid,0.03,uM,ON_20140212_MW1007-27_DIV09_001.h5,0.00436457919065791
20140212,MW1007-27,DIV09,C5,Domoic Acid,0.1,uM,ON_20140212_MW1007-27_DIV09_001.h5,0.000932644683012668
20140212,MW1007-27,DIV09,C6,Domoic Acid,0.3,uM,ON_20140212_MW1007-27_DIV09_001.h5,0
20140212,MW1007-27,DIV09,C7,Domoic Acid,1,uM,ON_20140212_MW1007-27_DIV09_001.h5,0.000953142911856519
20140212,MW1007-27,DIV09,C8,Domoic Acid,0,uM,ON_20140212_MW1007-27_DIV09_001.h5,0
20140212,MW1007-27,DIV09,D1,Loperamide,0,uM,ON_20140212_MW1007-27_DIV09_001.h5,0.000292320384136191
20140212,MW1007-27,DIV09,D2,Loperamide,0.1,uM,ON_20140212_MW1007-27_DIV09_001.h5,0.00230856355177698
20140212,MW1007-27,DIV09,D3,Loperamide,0.3,uM,ON_20140212_MW1007-27_DIV09_001.h5,0.00080289041336767
20140212,MW1007-27,DIV09,D4,Loperamide,1,uM,ON_20140212_MW1007-27_DIV09_001.h5,0.00161875130157104
20140212,MW1007-27,DIV09,D5,Loperamide,3,uM,ON_20140212_MW1007-27_DIV09_001.h5,0
20140212,MW1007-27,DIV09,D6,Loperamide,10,uM,ON_20140212_MW1007-27_DIV09_001.h5,0
20140212,MW1007-27,DIV09,D7,Loperamide,30,uM,ON_20140212_MW1007-27_DIV09_001.h5,0
20140212,MW1007-27,DIV09,D8,Loperamide,0,uM,ON_20140212_MW1007-27_DIV09_001.h5,0.00198879431699381
20140212,MW1007-27,DIV09,E1,Mevastatin,0,uM,ON_20140212_MW1007-27_DIV09_001.h5,0.000581414281163777
20140212,MW1007-27,DIV09,E2,Mevastatin,0.1,uM,ON_20140212_MW1007-27_DIV09_001.h5,0.000879042732648906
20140212,MW1007-27,DIV09,E3,Mevastatin,0.3,uM,ON_20140212_MW1007-27_DIV09_001.h5,0.0077897943503199
20140212,MW1007-27,DIV09,E4,Mevastatin,1,uM,ON_20140212_MW1007-27_DIV09_001.h5,0
20140212,MW1007-27,DIV09,E5,Mevastatin,3,uM,ON_20140212_MW1007-27_DIV09_001.h5,0
20140212,MW1007-27,DIV09,E6,Mevastatin,10,uM,ON_20140212_MW1007-27_DIV09_001.h5,0
20140212,MW1007-27,DIV09,E7,Mevastatin,30,uM,ON_20140212_MW1007-27_DIV09_001.h5,0
20140212,MW1007-27,DIV09,E8,Mevastatin,0,uM,ON_20140212_MW1007-27_DIV09_001.h5,0.00114143590072867
20140212,MW1007-27,DIV09,F1,Sodium Orthovanadate,0,uM,ON_20140212_MW1007-27_DIV09_001.h5,0.000240384358063455
20140212,MW1007-27,DIV09,F2,Sodium Orthovanadate,0.1,uM,ON_20140212_MW1007-27_DIV09_001.h5,0.00207279042866424
20140212,MW1007-27,DIV09,F3,Sodium Orthovanadate,0.3,uM,ON_20140212_MW1007-27_DIV09_001.h5,0.00107995020386261
20140212,MW1007-27,DIV09,F4,Sodium Orthovanadate,1,uM,ON_20140212_MW1007-27_DIV09_001.h5,0.000770027599622136
20140212,MW1007-27,DIV09,F5,Sodium Orthovanadate,3,uM,ON_20140212_MW1007-27_DIV09_001.h5,0.000391196032391716
20140212,MW1007-27,DIV09,F6,Sodium Orthovanadate,10,uM,ON_20140212_MW1007-27_DIV09_001.h5,0.00039483775028949
20140212,MW1007-27,DIV09,F7,Sodium Orthovanadate,30,uM,ON_20140212_MW1007-27_DIV09_001.h5,6.34312071641219e-06
20140212,MW1007-27,DIV09,F8,Sodium Orthovanadate,0,uM,ON_20140212_MW1007-27_DIV09_001.h5,0.00351334653131516
20140212,MW1007-27,DIV12,A1,Acetaminophen,0,uM,ON_20140212_MW1007-27_DIV12_00_001.h5,0.0127669623486401
20140212,MW1007-27,DIV12,A2,Acetaminophen,0.1,uM,ON_20140212_MW1007-27_DIV12_00_001.h5,0.0145238626420504
20140212,MW1007-27,DIV12,A3,Acetaminophen,0.3,uM,ON_20140212_MW1007-27_DIV12_00_001.h5,0.0102836742008181
20140212,MW1007-27,DIV12,A4,Acetaminophen,1,uM,ON_20140212_MW1007-27_DIV12_00_001.h5,0.0119260166720266
20140212,MW1007-27,DIV12,A5,Acetaminophen,3,uM,ON_20140212_MW1007-27_DIV12_00_001.h5,0
20140212,MW1007-27,DIV12,A6,Acetaminophen,10,uM,ON_20140212_MW1007-27_DIV12_00_001.h5,0.0126733476548217
20140212,MW1007-27,DIV12,A7,Acetaminophen,30,uM,ON_20140212_MW1007-27_DIV12_00_001.h5,0.0183429804999383
20140212,MW1007-27,DIV12,A8,Acetaminophen,0,uM,ON_20140212_MW1007-27_DIV12_00_001.h5,0.00401696285775793
20140212,MW1007-27,DIV12,B1,Bisindolymaleimide 1,0,uM,ON_20140212_MW1007-27_DIV12_00_001.h5,0.0130507888491699
20140212,MW1007-27,DIV12,B2,Bisindolymaleimide 1,0.03,uM,ON_20140212_MW1007-27_DIV12_00_001.h5,0.0108735192499972
20140212,MW1007-27,DIV12,B3,Bisindolymaleimide 1,0.1,uM,ON_20140212_MW1007-27_DIV12_00_001.h5,0.00568781528788331
20140212,MW1007-27,DIV12,B4,Bisindolymaleimide 1,0.3,uM,ON_20140212_MW1007-27_DIV12_00_001.h5,0.014504144848442
20140212,MW1007-27,DIV12,B5,Bisindolymaleimide 1,1,uM,ON_20140212_MW1007-27_DIV12_00_001.h5,0.0109734124137633
20140212,MW1007-27,DIV12,B6,Bisindolymaleimide 1,3,uM,ON_20140212_MW1007-27_DIV12_00_001.h5,0
20140212,MW1007-27,DIV12,B7,Bisindolymaleimide 1,10,uM,ON_20140212_MW1007-27_DIV12_00_001.h5,0
20140212,MW1007-27,DIV12,B8,Bisindolymaleimide 1,0,uM,ON_20140212_MW1007-27_DIV12_00_001.h5,0.0138068539786908
20140212,MW1007-27,DIV12,C1,Domoic Acid,0,uM,ON_20140212_MW1007-27_DIV12_00_001.h5,0.012519633763642
20140212,MW1007-27,DIV12,C2,Domoic Acid,0.003,uM,ON_20140212_MW1007-27_DIV12_00_001.h5,0.0118380730306461
20140212,MW1007-27,DIV12,C3,Domoic Acid,0.01,uM,ON_20140212_MW1007-27_DIV12_00_001.h5,0.0118407595123642
20140212,MW1007-27,DIV12,C4,Domoic Acid,0.03,uM,ON_20140212_MW1007-27_DIV12_00_001.h5,0.0128952413641376
20140212,MW1007-27,DIV12,C5,Domoic Acid,0.1,uM,ON_20140212_MW1007-27_DIV12_00_001.h5,0.00711873026093249
20140212,MW1007-27,DIV12,C6,Domoic Acid,0.3,uM,ON_20140212_MW1007-27_DIV12_00_001.h5,0
20140212,MW1007-27,DIV12,C7,Domoic Acid,1,uM,ON_20140212_MW1007-27_DIV12_00_001.h5,0.00193350542196461
20140212,MW1007-27,DIV12,C8,Domoic Acid,0,uM,ON_20140212_MW1007-27_DIV12_00_001.h5,0.00383899371611724
20140212,MW1007-27,DIV12,D1,Loperamide,0,uM,ON_20140212_MW1007-27_DIV12_00_001.h5,0.0108883663405333
20140212,MW1007-27,DIV12,D2,Loperamide,0.1,uM,ON_20140212_MW1007-27_DIV12_00_001.h5,0.0124291909256581
20140212,MW1007-27,DIV12,D3,Loperamide,0.3,uM,ON_20140212_MW1007-27_DIV12_00_001.h5,0.00970633850389438
20140212,MW1007-27,DIV12,D4,Loperamide,1,uM,ON_20140212_MW1007-27_DIV12_00_001.h5,0.00995173318138731
20140212,MW1007-27,DIV12,D5,Loperamide,3,uM,ON_20140212_MW1007-27_DIV12_00_001.h5,0
20140212,MW1007-27,DIV12,D6,Loperamide,10,uM,ON_20140212_MW1007-27_DIV12_00_001.h5,0
20140212,MW1007-27,DIV12,D7,Loperamide,30,uM,ON_20140212_MW1007-27_DIV12_00_001.h5,0
20140212,MW1007-27,DIV12,D8,Loperamide,0,uM,ON_20140212_MW1007-27_DIV12_00_001.h5,0.016567993343041
20140212,MW1007-27,DIV12,E1,Mevastatin,0,uM,ON_20140212_MW1007-27_DIV12_00_001.h5,0.00998392539258749
20140212,MW1007-27,DIV12,E2,Mevastatin,0.1,uM,ON_20140212_MW1007-27_DIV12_00_001.h5,0.0097542017310114
20140212,MW1007-27,DIV12,E3,Mevastatin,0.3,uM,ON_20140212_MW1007-27_DIV12_00_001.h5,0.0179867692295685
20140212,MW1007-27,DIV12,E4,Mevastatin,1,uM,ON_20140212_MW1007-27_DIV12_00_001.h5,4.13677865508388e-05
20140212,MW1007-27,DIV12,E5,Mevastatin,3,uM,ON_20140212_MW1007-27_DIV12_00_001.h5,3.25646470006324e-06
20140212,MW1007-27,DIV12,E6,Mevastatin,10,uM,ON_20140212_MW1007-27_DIV12_00_001.h5,0
20140212,MW1007-27,DIV12,E7,Mevastatin,30,uM,ON_20140212_MW1007-27_DIV12_00_001.h5,0
20140212,MW1007-27,DIV12,E8,Mevastatin,0,uM,ON_20140212_MW1007-27_DIV12_00_001.h5,0.0153719125238864
20140212,MW1007-27,DIV12,F1,Sodium Orthovanadate,0,uM,ON_20140212_MW1007-27_DIV12_00_001.h5,0.00394251829174011
20140212,MW1007-27,DIV12,F2,Sodium Orthovanadate,0.1,uM,ON_20140212_MW1007-27_DIV12_00_001.h5,0.00854212805620325
20140212,MW1007-27,DIV12,F3,Sodium Orthovanadate,0.3,uM,ON_20140212_MW1007-27_DIV12_00_001.h5,0.0189782988015866
20140212,MW1007-27,DIV12,F4,Sodium Orthovanadate,1,uM,ON_20140212_MW1007-27_DIV12_00_001.h5,0.0119167888016156
20140212,MW1007-27,DIV12,F5,Sodium Orthovanadate,3,uM,ON_20140212_MW1007-27_DIV12_00_001.h5,0.00702016696287515
20140212,MW1007-27,DIV12,F6,Sodium Orthovanadate,10,uM,ON_20140212_MW1007-27_DIV12_00_001.h5,0.0110903393420744
20140212,MW1007-27,DIV12,F7,Sodium Orthovanadate,30,uM,ON_20140212_MW1007-27_DIV12_00_001.h5,1.94093110002883e-05
20140212,MW1007-27,DIV12,F8,Sodium Orthovanadate,0,uM,ON_20140212_MW1007-27_DIV12_00_001.h5,0.0220356683221762
