"date","Plate.SN","rowi","coli","src_acsn","treatment","conc","rval","srcf","wllq","wllq_notes"
"20190710","MW69-0210",2,1,"AB","Glufosinate Ammonium",0.03,20560.6666666667,"20190710_Glufosinate_1 Calculationsc.xlsx",1,""
"20190710","MW69-0210",2,1,"LDH","Glufosinate Ammonium",0.03,0.702666666666667,"20190710_Glufosinate_1 Calculationsc.xlsx",1,""
"20190710","MW69-0210",2,2,"AB","Glufosinate Ammonium",0,20869.6666666667,"20190710_Glufosinate_1 Calculationsc.xlsx",1,""
"20190710","MW69-0210",2,2,"LDH","Glufosinate Ammonium",0,0.766666666666667,"20190710_Glufosinate_1 Calculationsc.xlsx",1,""
"20190710","MW69-0210",2,3,"AB","Glufosinate Ammonium",0.1,21121.6666666667,"20190710_Glufosinate_1 Calculationsc.xlsx",1,""
"20190710","MW69-0210",2,3,"LDH","Glufosinate Ammonium",0.1,0.758066666666667,"20190710_Glufosinate_1 Calculationsc.xlsx",1,""
"20190710","MW69-0210",2,4,"AB","Glufosinate Ammonium",0.3,21144.6666666667,"20190710_Glufosinate_1 Calculationsc.xlsx",1,""
"20190710","MW69-0210",2,4,"LDH","Glufosinate Ammonium",0.3,0.740666666666667,"20190710_Glufosinate_1 Calculationsc.xlsx",1,""
"20190710","MW69-0210",2,5,"AB","Glufosinate Ammonium",1,20391.6666666667,"20190710_Glufosinate_1 Calculationsc.xlsx",1,""
"20190710","MW69-0210",2,5,"LDH","Glufosinate Ammonium",1,0.701366666666667,"20190710_Glufosinate_1 Calculationsc.xlsx",1,""
"20190710","MW69-0210",2,6,"AB","Glufosinate Ammonium",3,23147.6666666667,"20190710_Glufosinate_1 Calculationsc.xlsx",1,""
"20190710","MW69-0210",2,6,"LDH","Glufosinate Ammonium",3,0.698566666666667,"20190710_Glufosinate_1 Calculationsc.xlsx",1,""
"20190710","MW69-0210",2,7,"AB","Glufosinate Ammonium",10,23924.6666666667,"20190710_Glufosinate_1 Calculationsc.xlsx",1,""
"20190710","MW69-0210",2,7,"LDH","Glufosinate Ammonium",10,0.743266666666667,"20190710_Glufosinate_1 Calculationsc.xlsx",1,""
"20190710","MW69-0210",2,8,"AB","Glufosinate Ammonium",30,23848.6666666667,"20190710_Glufosinate_1 Calculationsc.xlsx",1,""
"20190710","MW69-0210",2,8,"LDH","Glufosinate Ammonium",30,0.619966666666667,"20190710_Glufosinate_1 Calculationsc.xlsx",1,""
"20190710","MW69-0210",3,1,"AB","Glyphosate",0.03,20335.6666666667,"20190710_Glufosinate_1 Calculationsc.xlsx",1,""
"20190710","MW69-0210",3,1,"LDH","Glyphosate",0.03,0.664666666666667,"20190710_Glufosinate_1 Calculationsc.xlsx",1,""
"20190710","MW69-0210",3,2,"AB","Glyphosate",0,22760.6666666667,"20190710_Glufosinate_1 Calculationsc.xlsx",1,""
"20190710","MW69-0210",3,2,"LDH","Glyphosate",0,0.706066666666667,"20190710_Glufosinate_1 Calculationsc.xlsx",1,""
"20190710","MW69-0210",3,3,"AB","Glyphosate",0.1,24375.6666666667,"20190710_Glufosinate_1 Calculationsc.xlsx",1,""
"20190710","MW69-0210",3,3,"LDH","Glyphosate",0.1,0.771366666666667,"20190710_Glufosinate_1 Calculationsc.xlsx",1,""
"20190710","MW69-0210",3,4,"AB","Glyphosate",0.3,22926.6666666667,"20190710_Glufosinate_1 Calculationsc.xlsx",1,""
"20190710","MW69-0210",3,4,"LDH","Glyphosate",0.3,0.641866666666667,"20190710_Glufosinate_1 Calculationsc.xlsx",1,""
"20190710","MW69-0210",3,5,"AB","Glyphosate",1,22371.6666666667,"20190710_Glufosinate_1 Calculationsc.xlsx",1,""
"20190710","MW69-0210",3,5,"LDH","Glyphosate",1,0.670566666666667,"20190710_Glufosinate_1 Calculationsc.xlsx",1,""
"20190710","MW69-0210",3,6,"AB","Glyphosate",3,23599.6666666667,"20190710_Glufosinate_1 Calculationsc.xlsx",1,""
"20190710","MW69-0210",3,6,"LDH","Glyphosate",3,0.759166666666667,"20190710_Glufosinate_1 Calculationsc.xlsx",1,""
"20190710","MW69-0210",3,7,"AB","Glyphosate",10,23636.6666666667,"20190710_Glufosinate_1 Calculationsc.xlsx",1,""
"20190710","MW69-0210",3,7,"LDH","Glyphosate",10,0.681566666666667,"20190710_Glufosinate_1 Calculationsc.xlsx",1,""
"20190710","MW69-0210",3,8,"AB","Glyphosate",30,25181.6666666667,"20190710_Glufosinate_1 Calculationsc.xlsx",1,""
"20190710","MW69-0210",3,8,"LDH","Glyphosate",30,0.648366666666667,"20190710_Glufosinate_1 Calculationsc.xlsx",1,""
"20190710","MW69-0210",4,1,"AB","Loperamide",0.03,20713.6666666667,"20190710_Glufosinate_1 Calculationsc.xlsx",1,""
"20190710","MW69-0210",4,1,"LDH","Loperamide",0.03,0.719766666666667,"20190710_Glufosinate_1 Calculationsc.xlsx",1,""
"20190710","MW69-0210",4,2,"AB","Loperamide",0,24751.6666666667,"20190710_Glufosinate_1 Calculationsc.xlsx",1,""
"20190710","MW69-0210",4,2,"LDH","Loperamide",0,0.835266666666667,"20190710_Glufosinate_1 Calculationsc.xlsx",1,""
"20190710","MW69-0210",4,3,"AB","Loperamide",0.1,20054.6666666667,"20190710_Glufosinate_1 Calculationsc.xlsx",1,""
"20190710","MW69-0210",4,3,"LDH","Loperamide",0.1,0.800666666666667,"20190710_Glufosinate_1 Calculationsc.xlsx",1,""
"20190710","MW69-0210",4,4,"AB","Loperamide",0.3,22360.6666666667,"20190710_Glufosinate_1 Calculationsc.xlsx",1,""
"20190710","MW69-0210",4,4,"LDH","Loperamide",0.3,0.797866666666667,"20190710_Glufosinate_1 Calculationsc.xlsx",1,""
"20190710","MW69-0210",4,5,"AB","Loperamide",1,23715.6666666667,"20190710_Glufosinate_1 Calculationsc.xlsx",1,""
"20190710","MW69-0210",4,5,"LDH","Loperamide",1,0.870666666666667,"20190710_Glufosinate_1 Calculationsc.xlsx",1,""
"20190710","MW69-0210",4,6,"AB","Loperamide",3,22060.6666666667,"20190710_Glufosinate_1 Calculationsc.xlsx",1,""
"20190710","MW69-0210",4,6,"LDH","Loperamide",3,0.652866666666667,"20190710_Glufosinate_1 Calculationsc.xlsx",1,""
"20190710","MW69-0210",4,7,"AB","Loperamide",10,376.666666666667,"20190710_Glufosinate_1 Calculationsc.xlsx",1,""
"20190710","MW69-0210",4,7,"LDH","Loperamide",10,0.0374666666666667,"20190710_Glufosinate_1 Calculationsc.xlsx",1,""
"20190710","MW69-0210",4,8,"AB","Loperamide",30,119.666666666667,"20190710_Glufosinate_1 Calculationsc.xlsx",1,""
"20190710","MW69-0210",4,8,"LDH","Loperamide",30,0.0150666666666667,"20190710_Glufosinate_1 Calculationsc.xlsx",1,""
"20190710","MW69-0210",5,1,"AB","3 Glufosinate-P Technical",0.03,20225.6666666667,"20190710_Glufosinate_1 Calculationsc.xlsx",1,""
"20190710","MW69-0210",5,1,"LDH","3 Glufosinate-P Technical",0.03,0.557766666666667,"20190710_Glufosinate_1 Calculationsc.xlsx",1,""
"20190710","MW69-0210",5,2,"AB","3 Glufosinate-P Technical",0,27693.6666666667,"20190710_Glufosinate_1 Calculationsc.xlsx",1,""
"20190710","MW69-0210",5,2,"LDH","3 Glufosinate-P Technical",0,0.937666666666667,"20190710_Glufosinate_1 Calculationsc.xlsx",1,""
"20190710","MW69-0210",5,3,"AB","3 Glufosinate-P Technical",0.1,22374.6666666667,"20190710_Glufosinate_1 Calculationsc.xlsx",1,""
"20190710","MW69-0210",5,3,"LDH","3 Glufosinate-P Technical",0.1,0.736566666666667,"20190710_Glufosinate_1 Calculationsc.xlsx",1,""
"20190710","MW69-0210",5,4,"AB","3 Glufosinate-P Technical",0.3,21625.6666666667,"20190710_Glufosinate_1 Calculationsc.xlsx",1,""
"20190710","MW69-0210",5,4,"LDH","3 Glufosinate-P Technical",0.3,0.670166666666667,"20190710_Glufosinate_1 Calculationsc.xlsx",1,""
"20190710","MW69-0210",5,5,"AB","3 Glufosinate-P Technical",1,24466.6666666667,"20190710_Glufosinate_1 Calculationsc.xlsx",1,""
"20190710","MW69-0210",5,5,"LDH","3 Glufosinate-P Technical",1,0.691066666666667,"20190710_Glufosinate_1 Calculationsc.xlsx",1,""
"20190710","MW69-0210",5,6,"AB","3 Glufosinate-P Technical",3,23236.6666666667,"20190710_Glufosinate_1 Calculationsc.xlsx",1,""
"20190710","MW69-0210",5,6,"LDH","3 Glufosinate-P Technical",3,0.680466666666667,"20190710_Glufosinate_1 Calculationsc.xlsx",1,""
"20190710","MW69-0210",5,7,"AB","3 Glufosinate-P Technical",10,22507.6666666667,"20190710_Glufosinate_1 Calculationsc.xlsx",1,""
"20190710","MW69-0210",5,7,"LDH","3 Glufosinate-P Technical",10,0.593766666666667,"20190710_Glufosinate_1 Calculationsc.xlsx",1,""
"20190710","MW69-0210",5,8,"AB","3 Glufosinate-P Technical",30,18911.6666666667,"20190710_Glufosinate_1 Calculationsc.xlsx",1,""
"20190710","MW69-0210",5,8,"LDH","3 Glufosinate-P Technical",30,0.469266666666667,"20190710_Glufosinate_1 Calculationsc.xlsx",1,""
"20190710","MW69-0210",6,1,"AB","4 Glufosinate-P Technical",0.03,18293.6666666667,"20190710_Glufosinate_1 Calculationsc.xlsx",1,""
"20190710","MW69-0210",6,1,"LDH","4 Glufosinate-P Technical",0.03,0.493466666666667,"20190710_Glufosinate_1 Calculationsc.xlsx",1,""
"20190710","MW69-0210",6,2,"AB","4 Glufosinate-P Technical",0,23038.6666666667,"20190710_Glufosinate_1 Calculationsc.xlsx",1,""
"20190710","MW69-0210",6,2,"LDH","4 Glufosinate-P Technical",0,0.743566666666667,"20190710_Glufosinate_1 Calculationsc.xlsx",1,""
"20190710","MW69-0210",6,3,"AB","4 Glufosinate-P Technical",0.1,21591.6666666667,"20190710_Glufosinate_1 Calculationsc.xlsx",1,""
"20190710","MW69-0210",6,3,"LDH","4 Glufosinate-P Technical",0.1,0.775766666666667,"20190710_Glufosinate_1 Calculationsc.xlsx",1,""
"20190710","MW69-0210",6,4,"AB","4 Glufosinate-P Technical",0.3,23372.6666666667,"20190710_Glufosinate_1 Calculationsc.xlsx",1,""
"20190710","MW69-0210",6,4,"LDH","4 Glufosinate-P Technical",0.3,0.822666666666667,"20190710_Glufosinate_1 Calculationsc.xlsx",1,""
"20190710","MW69-0210",6,5,"AB","4 Glufosinate-P Technical",1,21548.6666666667,"20190710_Glufosinate_1 Calculationsc.xlsx",1,""
"20190710","MW69-0210",6,5,"LDH","4 Glufosinate-P Technical",1,0.713166666666667,"20190710_Glufosinate_1 Calculationsc.xlsx",1,""
"20190710","MW69-0210",6,6,"AB","4 Glufosinate-P Technical",3,21713.6666666667,"20190710_Glufosinate_1 Calculationsc.xlsx",1,""
"20190710","MW69-0210",6,6,"LDH","4 Glufosinate-P Technical",3,0.750866666666667,"20190710_Glufosinate_1 Calculationsc.xlsx",1,""
"20190710","MW69-0210",6,7,"AB","4 Glufosinate-P Technical",10,19350.6666666667,"20190710_Glufosinate_1 Calculationsc.xlsx",1,""
"20190710","MW69-0210",6,7,"LDH","4 Glufosinate-P Technical",10,0.645766666666667,"20190710_Glufosinate_1 Calculationsc.xlsx",1,""
"20190710","MW69-0210",6,8,"AB","4 Glufosinate-P Technical",30,23158.6666666667,"20190710_Glufosinate_1 Calculationsc.xlsx",1,""
"20190710","MW69-0210",6,8,"LDH","4 Glufosinate-P Technical",30,0.756866666666667,"20190710_Glufosinate_1 Calculationsc.xlsx",1,""
"20190710","MW69-0212",1,1,"AB","L-Glufosinate Ammonium",0.03,20577,"20190710_Glufosinate_1 Calculationsc.xlsx",1,""
"20190710","MW69-0212",1,1,"LDH","L-Glufosinate Ammonium",0.03,0.630166666666667,"20190710_Glufosinate_1 Calculationsc.xlsx",1,""
"20190710","MW69-0212",1,2,"AB","L-Glufosinate Ammonium",0,21937,"20190710_Glufosinate_1 Calculationsc.xlsx",1,""
"20190710","MW69-0212",1,2,"LDH","L-Glufosinate Ammonium",0,0.783766666666667,"20190710_Glufosinate_1 Calculationsc.xlsx",1,""
"20190710","MW69-0212",1,3,"AB","L-Glufosinate Ammonium",0.1,20439,"20190710_Glufosinate_1 Calculationsc.xlsx",1,""
"20190710","MW69-0212",1,3,"LDH","L-Glufosinate Ammonium",0.1,0.682666666666667,"20190710_Glufosinate_1 Calculationsc.xlsx",1,""
"20190710","MW69-0212",1,4,"AB","L-Glufosinate Ammonium",0.3,21842,"20190710_Glufosinate_1 Calculationsc.xlsx",1,""
"20190710","MW69-0212",1,4,"LDH","L-Glufosinate Ammonium",0.3,0.745666666666667,"20190710_Glufosinate_1 Calculationsc.xlsx",1,""
"20190710","MW69-0212",1,5,"AB","L-Glufosinate Ammonium",1,19482,"20190710_Glufosinate_1 Calculationsc.xlsx",1,""
"20190710","MW69-0212",1,5,"LDH","L-Glufosinate Ammonium",1,0.746766666666667,"20190710_Glufosinate_1 Calculationsc.xlsx",1,""
"20190710","MW69-0212",1,6,"AB","L-Glufosinate Ammonium",3,20948,"20190710_Glufosinate_1 Calculationsc.xlsx",1,""
"20190710","MW69-0212",1,6,"LDH","L-Glufosinate Ammonium",3,0.736066666666667,"20190710_Glufosinate_1 Calculationsc.xlsx",1,""
"20190710","MW69-0212",1,7,"AB","L-Glufosinate Ammonium",10,24990,"20190710_Glufosinate_1 Calculationsc.xlsx",1,""
"20190710","MW69-0212",1,7,"LDH","L-Glufosinate Ammonium",10,0.976666666666667,"20190710_Glufosinate_1 Calculationsc.xlsx",1,""
"20190710","MW69-0212",1,8,"AB","L-Glufosinate Ammonium",30,25666,"20190710_Glufosinate_1 Calculationsc.xlsx",1,""
"20190710","MW69-0212",1,8,"LDH","L-Glufosinate Ammonium",30,0.855866666666667,"20190710_Glufosinate_1 Calculationsc.xlsx",1,""
"20190710","MW69-0212",2,1,"AB","Glufosinate Ammonium",0.03,21184,"20190710_Glufosinate_1 Calculationsc.xlsx",1,""
"20190710","MW69-0212",2,1,"LDH","Glufosinate Ammonium",0.03,0.745766666666667,"20190710_Glufosinate_1 Calculationsc.xlsx",1,""
"20190710","MW69-0212",2,2,"AB","Glufosinate Ammonium",0,23074,"20190710_Glufosinate_1 Calculationsc.xlsx",1,""
"20190710","MW69-0212",2,2,"LDH","Glufosinate Ammonium",0,0.901666666666667,"20190710_Glufosinate_1 Calculationsc.xlsx",1,""
"20190710","MW69-0212",2,3,"AB","Glufosinate Ammonium",0.1,22524,"20190710_Glufosinate_1 Calculationsc.xlsx",1,""
"20190710","MW69-0212",2,3,"LDH","Glufosinate Ammonium",0.1,0.886666666666667,"20190710_Glufosinate_1 Calculationsc.xlsx",1,""
"20190710","MW69-0212",2,4,"AB","Glufosinate Ammonium",0.3,20538,"20190710_Glufosinate_1 Calculationsc.xlsx",1,""
"20190710","MW69-0212",2,4,"LDH","Glufosinate Ammonium",0.3,0.845066666666667,"20190710_Glufosinate_1 Calculationsc.xlsx",1,""
"20190710","MW69-0212",2,5,"AB","Glufosinate Ammonium",1,26423,"20190710_Glufosinate_1 Calculationsc.xlsx",1,""
"20190710","MW69-0212",2,5,"LDH","Glufosinate Ammonium",1,1.11186666666667,"20190710_Glufosinate_1 Calculationsc.xlsx",1,""
"20190710","MW69-0212",2,6,"AB","Glufosinate Ammonium",3,24194,"20190710_Glufosinate_1 Calculationsc.xlsx",1,""
"20190710","MW69-0212",2,6,"LDH","Glufosinate Ammonium",3,0.939266666666667,"20190710_Glufosinate_1 Calculationsc.xlsx",1,""
"20190710","MW69-0212",2,7,"AB","Glufosinate Ammonium",10,26675,"20190710_Glufosinate_1 Calculationsc.xlsx",1,""
"20190710","MW69-0212",2,7,"LDH","Glufosinate Ammonium",10,1.00116666666667,"20190710_Glufosinate_1 Calculationsc.xlsx",1,""
"20190710","MW69-0212",2,8,"AB","Glufosinate Ammonium",30,21633,"20190710_Glufosinate_1 Calculationsc.xlsx",1,""
"20190710","MW69-0212",2,8,"LDH","Glufosinate Ammonium",30,0.700866666666667,"20190710_Glufosinate_1 Calculationsc.xlsx",1,""
"20190710","MW69-0212",3,1,"AB","Glyphosate",0.03,22330,"20190710_Glufosinate_1 Calculationsc.xlsx",1,""
"20190710","MW69-0212",3,1,"LDH","Glyphosate",0.03,0.834866666666667,"20190710_Glufosinate_1 Calculationsc.xlsx",1,""
"20190710","MW69-0212",3,2,"AB","Glyphosate",0,27198,"20190710_Glufosinate_1 Calculationsc.xlsx",1,""
"20190710","MW69-0212",3,2,"LDH","Glyphosate",0,1.20936666666667,"20190710_Glufosinate_1 Calculationsc.xlsx",1,""
"20190710","MW69-0212",3,3,"AB","Glyphosate",0.1,23182,"20190710_Glufosinate_1 Calculationsc.xlsx",1,""
"20190710","MW69-0212",3,3,"LDH","Glyphosate",0.1,0.813666666666667,"20190710_Glufosinate_1 Calculationsc.xlsx",1,""
"20190710","MW69-0212",3,4,"AB","Glyphosate",0.3,25298,"20190710_Glufosinate_1 Calculationsc.xlsx",1,""
"20190710","MW69-0212",3,4,"LDH","Glyphosate",0.3,1.10396666666667,"20190710_Glufosinate_1 Calculationsc.xlsx",1,""
"20190710","MW69-0212",3,5,"AB","Glyphosate",1,22382,"20190710_Glufosinate_1 Calculationsc.xlsx",1,""
"20190710","MW69-0212",3,5,"LDH","Glyphosate",1,0.922866666666667,"20190710_Glufosinate_1 Calculationsc.xlsx",1,""
"20190710","MW69-0212",3,6,"AB","Glyphosate",3,28097,"20190710_Glufosinate_1 Calculationsc.xlsx",1,""
"20190710","MW69-0212",3,6,"LDH","Glyphosate",3,0.829266666666667,"20190710_Glufosinate_1 Calculationsc.xlsx",1,""
"20190710","MW69-0212",3,7,"AB","Glyphosate",10,24963,"20190710_Glufosinate_1 Calculationsc.xlsx",1,""
"20190710","MW69-0212",3,7,"LDH","Glyphosate",10,1.07316666666667,"20190710_Glufosinate_1 Calculationsc.xlsx",1,""
"20190710","MW69-0212",3,8,"AB","Glyphosate",30,26588,"20190710_Glufosinate_1 Calculationsc.xlsx",1,""
"20190710","MW69-0212",3,8,"LDH","Glyphosate",30,0.952266666666667,"20190710_Glufosinate_1 Calculationsc.xlsx",1,""
"20190710","MW69-0212",4,1,"AB","Loperamide",0.03,20160,"20190710_Glufosinate_1 Calculationsc.xlsx",1,""
"20190710","MW69-0212",4,1,"LDH","Loperamide",0.03,0.781266666666667,"20190710_Glufosinate_1 Calculationsc.xlsx",1,""
"20190710","MW69-0212",4,2,"AB","Loperamide",0,22844,"20190710_Glufosinate_1 Calculationsc.xlsx",1,""
"20190710","MW69-0212",4,2,"LDH","Loperamide",0,0.930466666666667,"20190710_Glufosinate_1 Calculationsc.xlsx",1,""
"20190710","MW69-0212",4,3,"AB","Loperamide",0.1,21361,"20190710_Glufosinate_1 Calculationsc.xlsx",1,""
"20190710","MW69-0212",4,3,"LDH","Loperamide",0.1,0.888966666666667,"20190710_Glufosinate_1 Calculationsc.xlsx",1,""
"20190710","MW69-0212",4,4,"AB","Loperamide",0.3,22667,"20190710_Glufosinate_1 Calculationsc.xlsx",1,""
"20190710","MW69-0212",4,4,"LDH","Loperamide",0.3,1.02826666666667,"20190710_Glufosinate_1 Calculationsc.xlsx",1,""
"20190710","MW69-0212",4,5,"AB","Loperamide",1,24139,"20190710_Glufosinate_1 Calculationsc.xlsx",1,""
"20190710","MW69-0212",4,5,"LDH","Loperamide",1,0.951366666666667,"20190710_Glufosinate_1 Calculationsc.xlsx",1,""
"20190710","MW69-0212",4,6,"AB","Loperamide",3,21112,"20190710_Glufosinate_1 Calculationsc.xlsx",1,""
"20190710","MW69-0212",4,6,"LDH","Loperamide",3,0.579266666666667,"20190710_Glufosinate_1 Calculationsc.xlsx",1,""
"20190710","MW69-0212",4,7,"AB","Loperamide",10,608,"20190710_Glufosinate_1 Calculationsc.xlsx",1,""
"20190710","MW69-0212",4,7,"LDH","Loperamide",10,0.0300666666666667,"20190710_Glufosinate_1 Calculationsc.xlsx",1,""
"20190710","MW69-0212",4,8,"AB","Loperamide",30,416,"20190710_Glufosinate_1 Calculationsc.xlsx",1,""
"20190710","MW69-0212",4,8,"LDH","Loperamide",30,0.0229666666666667,"20190710_Glufosinate_1 Calculationsc.xlsx",1,""
"20190710","MW69-0212",5,1,"AB","3 Glufosinate-P Technical",0.03,19401,"20190710_Glufosinate_1 Calculationsc.xlsx",1,""
"20190710","MW69-0212",5,1,"LDH","3 Glufosinate-P Technical",0.03,0.764266666666667,"20190710_Glufosinate_1 Calculationsc.xlsx",1,""
"20190710","MW69-0212",5,2,"AB","3 Glufosinate-P Technical",0,25896,"20190710_Glufosinate_1 Calculationsc.xlsx",1,""
"20190710","MW69-0212",5,2,"LDH","3 Glufosinate-P Technical",0,0.912166666666667,"20190710_Glufosinate_1 Calculationsc.xlsx",1,""
"20190710","MW69-0212",5,3,"AB","3 Glufosinate-P Technical",0.1,23034,"20190710_Glufosinate_1 Calculationsc.xlsx",1,""
"20190710","MW69-0212",5,3,"LDH","3 Glufosinate-P Technical",0.1,0.663766666666667,"20190710_Glufosinate_1 Calculationsc.xlsx",1,""
"20190710","MW69-0212",5,4,"AB","3 Glufosinate-P Technical",0.3,22876,"20190710_Glufosinate_1 Calculationsc.xlsx",1,""
"20190710","MW69-0212",5,4,"LDH","3 Glufosinate-P Technical",0.3,0.944666666666667,"20190710_Glufosinate_1 Calculationsc.xlsx",1,""
"20190710","MW69-0212",5,5,"AB","3 Glufosinate-P Technical",1,22794,"20190710_Glufosinate_1 Calculationsc.xlsx",1,""
"20190710","MW69-0212",5,5,"LDH","3 Glufosinate-P Technical",1,0.887066666666667,"20190710_Glufosinate_1 Calculationsc.xlsx",1,""
"20190710","MW69-0212",5,6,"AB","3 Glufosinate-P Technical",3,24464,"20190710_Glufosinate_1 Calculationsc.xlsx",1,""
"20190710","MW69-0212",5,6,"LDH","3 Glufosinate-P Technical",3,0.714166666666667,"20190710_Glufosinate_1 Calculationsc.xlsx",1,""
"20190710","MW69-0212",5,7,"AB","3 Glufosinate-P Technical",10,24651,"20190710_Glufosinate_1 Calculationsc.xlsx",1,""
"20190710","MW69-0212",5,7,"LDH","3 Glufosinate-P Technical",10,0.894366666666667,"20190710_Glufosinate_1 Calculationsc.xlsx",1,""
"20190710","MW69-0212",5,8,"AB","3 Glufosinate-P Technical",30,23160,"20190710_Glufosinate_1 Calculationsc.xlsx",1,""
"20190710","MW69-0212",5,8,"LDH","3 Glufosinate-P Technical",30,0.785466666666667,"20190710_Glufosinate_1 Calculationsc.xlsx",1,""
"20190710","MW69-0212",6,1,"AB","4 Glufosinate-P Technical",0.03,22325,"20190710_Glufosinate_1 Calculationsc.xlsx",1,""
"20190710","MW69-0212",6,1,"LDH","4 Glufosinate-P Technical",0.03,0.766166666666667,"20190710_Glufosinate_1 Calculationsc.xlsx",1,""
"20190710","MW69-0212",6,2,"AB","4 Glufosinate-P Technical",0,24165,"20190710_Glufosinate_1 Calculationsc.xlsx",1,""
"20190710","MW69-0212",6,2,"LDH","4 Glufosinate-P Technical",0,1.02356666666667,"20190710_Glufosinate_1 Calculationsc.xlsx",1,""
"20190710","MW69-0212",6,3,"AB","4 Glufosinate-P Technical",0.1,22070,"20190710_Glufosinate_1 Calculationsc.xlsx",1,""
"20190710","MW69-0212",6,3,"LDH","4 Glufosinate-P Technical",0.1,0.837966666666667,"20190710_Glufosinate_1 Calculationsc.xlsx",1,""
"20190710","MW69-0212",6,4,"AB","4 Glufosinate-P Technical",0.3,25840,"20190710_Glufosinate_1 Calculationsc.xlsx",1,""
"20190710","MW69-0212",6,4,"LDH","4 Glufosinate-P Technical",0.3,0.888366666666667,"20190710_Glufosinate_1 Calculationsc.xlsx",1,""
"20190710","MW69-0212",6,5,"AB","4 Glufosinate-P Technical",1,17379,"20190710_Glufosinate_1 Calculationsc.xlsx",1,""
"20190710","MW69-0212",6,5,"LDH","4 Glufosinate-P Technical",1,0.688366666666667,"20190710_Glufosinate_1 Calculationsc.xlsx",1,""
"20190710","MW69-0212",6,6,"AB","4 Glufosinate-P Technical",3,24188,"20190710_Glufosinate_1 Calculationsc.xlsx",1,""
"20190710","MW69-0212",6,6,"LDH","4 Glufosinate-P Technical",3,0.908466666666667,"20190710_Glufosinate_1 Calculationsc.xlsx",1,""
"20190710","MW69-0212",6,7,"AB","4 Glufosinate-P Technical",10,23887,"20190710_Glufosinate_1 Calculationsc.xlsx",1,""
"20190710","MW69-0212",6,7,"LDH","4 Glufosinate-P Technical",10,0.546466666666667,"20190710_Glufosinate_1 Calculationsc.xlsx",1,""
"20190710","MW69-0212",6,8,"AB","4 Glufosinate-P Technical",30,22280,"20190710_Glufosinate_1 Calculationsc.xlsx",1,""
"20190710","MW69-0212",6,8,"LDH","4 Glufosinate-P Technical",30,0.679666666666667,"20190710_Glufosinate_1 Calculationsc.xlsx",1,""
"20190710","MW69-0213",1,1,"AB","L-Glufosinate Ammonium",0.03,19600,"20190710_Glufosinate_1 Calculationsc.xlsx",1,""
"20190710","MW69-0213",1,1,"LDH","L-Glufosinate Ammonium",0.03,0.5495,"20190710_Glufosinate_1 Calculationsc.xlsx",1,""
"20190710","MW69-0213",1,2,"AB","L-Glufosinate Ammonium",0,22623,"20190710_Glufosinate_1 Calculationsc.xlsx",1,""
