"date","Plate.SN","well","treatment","dose","units","wllq","wllq_notes","meanfiringrate_auc","burst.per.min_auc","mean.isis_auc","per.spikes.in.burst_auc","mean.dur_auc","mean.IBIs_auc","nAE_auc","nABE_auc","ns.n_auc","ns.peak.m_auc","ns.durn.m_auc","ns.percent.of.spikes.in.ns_auc","ns.mean.insis_auc","ns.durn.sd_auc","ns.mean.spikes.in.ns_auc","r_auc","mi_auc"
"20181017","MW1208-3","A1","1475822","0.00000","uM","1","",13.25296,16.485852,0.383264,327.753906,4.94325,395.191344,88.5,82.5,301.5,73.633245,1.081111,47.719833,481.753934,0.709447,196.09641,1.211071,0.039523
"20181017","MW1208-4","B2","1475822","0.00000","uM","1","",8.892659,8.7675,0.292929,353.284063,12.207687,320.808156,90,72,89.5,83.057143,1.394521,50.505521,515.643651,0.451773,346.72381,1.20358,0.022133
"20181017","MW1208-2","C2","1475822","0.00000","uM","1","",4.356509,5.8255,0.222365,355.500127,3.426912,407.478261,77.5,56,79.5,79.11039,1.332474,59.918561,616.602778,0.187323,318.012662,1.094447,0.016795
"20180801","MW1207-22","F1","1475823","0.00000","uM","1","",9.530442,8.611875,0.359815,273.329844,3.047094,419.295969,62.5,53.5,88.5,45.740385,1.080615,32.118054,202.736786,0.174739,183.375,0.334059,0.006942
"20180801","MW1207-21","F2","1475823","0.00000","uM","1","",8.2813,11.76,0.268389,266.67515,5.930475,104.10975,57.5,32.5,60,43.933333,0.596199,12.731224,362.121552,0.172747,210.233333,0.268638,0.004879
"20180801","MW1207-23","F2","1475823","0.00000","uM","1","",7.561137,13.552462,0.406159,264.368067,4.334825,231.012592,73,54.5,81,54,1.339943,16.735648,1028.379688,0.537717,204.5,0.362909,0.009784
"20181017","MW1208-2","D2","1475824","0.00000","uM","1","",7.095622,10.335625,0.263897,337.517448,3.594594,309.14099,78.5,69.5,84,78.132353,1.511884,49.549726,431.351515,0.527642,383.470588,1.179544,0.027304
"20181017","MW1208-3","E1","1475824","0.00000","uM","1","",9.124449,16.833702,0.318392,357.112115,4.143937,275.49275,71,65,147,70.868889,1.300161,41.002761,573.658294,0.463924,339.953333,0.92233,0.021946
"20181017","MW1208-4","F2","1475824","0.00000","uM","1","",8.127129,12.594,0.305682,415.943364,8.96695,206.379593,70,61.5,92.5,69.407051,1.264921,43.214928,761.951964,0.455004,276.951923,0.84233,0.015833
"20181017","MW1208-4","D2","1475825","0.00000","uM","1","",4.738076,7.41375,0.179011,313.440332,2.264716,347.454241,71,55.5,93.5,81.092308,1.247381,75.734587,632.739839,0.324375,365.869231,1.115775,0.021151
"20181017","MW1208-2","E2","1475825","0.00000","uM","1","",4.657974,6.495429,0.262238,384.818116,3.687772,236.729326,84,61,67.5,81.75,1.627521,46.900676,545.214474,0.482978,332.720455,0.9627,0.016311
"20181017","MW1208-3","F1","1475825","0.00000","uM","1","",9.23951,14.928068,0.60774,379.661706,5.972844,400.806131,98.5,76.5,105,126.833333,2.078207,41.96589,508.947033,0.358906,477.316667,1.2802,0.036114
"20181017","MW1208-3","D1","1475826","0.00000","uM","1","",3.719014,4.544679,0.339452,346.432167,3.616844,377.051781,79.5,58,63,81.002857,1.363785,63.106866,772.276042,0.288996,352.522857,1.176432,0.014979
"20181017","MW1208-4","E2","1475826","0.00000","uM","1","",3.272894,6.1695,0.240103,362.562964,3.074667,367.724506,64.5,61.5,73,72.966667,1.374217,51.878166,578.331731,0.34266,268.144444,0.938113,0.010791
"20181017","MW1208-2","F2","1475826","0.00000","uM","1","",17.502661,18.86,0.642895,346.880926,6.187044,354.798259,72,63.5,125,71.475,1.539599,51.106963,573.25791,0.327146,332.5,1.082297,0.026197
"20180815","MW1207-24","A2","1475827","0.00000","uM","1","",8.163023,13.04625,0.285564,192.490469,4.414062,131.511,55,44,153,43.721014,0.598137,16.368933,369.623626,0.260678,110.771739,0.273041,0.005924
"20180815","MW1207-25","B2","1475827","0.00000","uM","1","",7.499335,12.575455,0.490845,225.741596,4.208795,259.268314,58,38.5,162.5,39.210606,0.546249,25.824834,199.704635,0.220009,123.966667,0.492559,0.010408
"20180815","MW1207-26","C2","1475827","0.00000","uM","1","",5.103009,9.384095,0.261001,347.183952,2.846833,284.66625,61.5,51.5,121,63.605556,1.227273,48.731034,471.063593,0.220079,197.494444,0.824039,0.010292
"20181114","MW1234-25","A2","1475828","0.00000","uM","1","",7.448478,7.784091,0.39889,88.59675,2.599429,110.124107,39.5,15.5,37.5,19.68,0.129754,6.328309,53.20625,0.027621,41.82,0.180533,0.00049
"20181114","MW1234-47","B2","1475828","0.00000","uM","1","",4.051575,5.466753,0.370306,175.909438,2.42575,276.4835,46,19,50.5,43.941558,0.375793,19.809379,315.950595,0.05485,103.418831,0.322936,0.001546
"20181114","MW1230-53","C2","1475828","0.00000","uM","1","DIV9 estimated as median from corresponding wells of 20181114_MW1234-25,20181114_MW1234-47; ",8.607136,8.078214,0.536809,191.796182,3.847091,241.367812,60,30.5,49,41.3125,0.527094,11.01743,330.723214,0.148589,103.473214,0.264446,0.002335
"20180815","MW1207-26","A2","1475829","0.00000","uM","1","",10.283185,16.298571,0.450163,262.577509,4.945091,178.487727,80,58,504,41.511438,0.548083,41.474151,121.963761,0.281938,121.55719,0.460945,0.015314
"20180815","MW1207-24","B2","1475829","0.00000","uM","1","",6.766727,12.833429,0.240201,229.925643,3.632821,110.721429,69.5,46,386.5,35.080497,0.52995,39.265358,60.183205,0.286799,93.130563,0.418144,0.01473
"20180815","MW1207-25","C2","1475829","0.00000","uM","1","",2.733896,4.94,0.21407,218.601083,2.53425,226.322167,23,16.5,40,31.35,0.546894,28.643947,745.230263,0.154912,88.275,0.47807,0.003645
"20180815","MW1207-25","A2","1475830","0.00000","uM","1","",9.266609,14.781462,0.53358,298.150795,7.026682,154.942036,73.5,52.5,139.5,41.32598,0.710466,32.917648,172.964819,0.33631,153.090686,0.409064,0.012912
"20180815","MW1207-26","B2","1475830","0.00000","uM","1","",6.389913,9.807857,0.168862,233.658175,1.899377,165.20161,65.5,48.5,96.5,51.924216,0.760427,30.689383,190.923558,0.190383,171.787456,0.542226,0.008233
"20180815","MW1207-24","C2","1475830","0.00000","uM","1","",6.596372,13.792,0.234145,198.756495,2.780055,153.940352,49,37,89.5,49.332996,0.681114,23.425498,207.189752,0.171113,178.353239,0.35189,0.007971
"20180815","MW1207-24","D2","1475831","0.00000","uM","1","",5.87794,10.762909,0.474396,235.210833,4.180349,259.899778,58.5,45.5,83,48.91769,0.977091,22.481947,214.3625,0.508246,162.070025,0.36023,0.00638
"20180815","MW1207-25","E2","1475831","0.00000","uM","1","",5.087953,9.822857,0.168721,307.2705,2.111375,191.119875,27,19,42.5,35.7,0.552923,23.783293,360.310714,0.109293,110.35,0.573942,0.003601
"20180815","MW1207-26","F2","1475831","0.00000","uM","1","",7.395293,15.789107,0.364607,315.037964,3.370488,208.214836,80,69,138.5,68.638393,1.185338,36.798169,557.313575,0.390321,202.782738,0.725613,0.017027
"20181024","MW1208-5","A2","1475832","0.00000","uM","1","",3.967722,5.234524,0.232044,142.512375,2.02525,195.385375,43.5,23,46.5,18,0.323706,7.791306,38.0525,0.125197,54.290323,0.132313,0.003287
"20181024","MW1208-6","B2","1475832","0.00000","uM","1","",2.622547,4.318718,0.345529,120.080091,2.178818,187.022864,44,19,51,48.045977,0.57917,20.341372,858.065179,0.083871,101.735632,0.286723,0.003309
"20181024","MW1208-7","C2","1475832","0.00000","uM","1","",2.253765,10.293,0.269775,265.25125,1.857417,217.186833,22.5,19,46,29.1875,0.650618,20.28328,585.669928,0.28095,52.0625,0.272781,0.001064
"20180815","MW1207-26","D2","1475833","0.00000","uM","1","",5.106672,9.463052,0.352663,318.283615,4.344385,231.315938,81,60,98.5,69.407666,1.276993,34.86635,166.195817,0.228257,217.849303,0.575168,0.012587
"20180815","MW1207-24","E2","1475833","0.00000","uM","1","",4.483771,5.574643,0.146894,223.214269,1.643577,210.299731,49.5,32,73.5,48.352011,0.537717,47.893372,229.93888,0.112327,155.958333,0.534934,0.006509
"20180815","MW1207-25","F2","1475833","0.00000","uM","1","",5.085354,5.184,0.182514,152.322083,1.560333,266.819958,44.5,33,76.5,46.458333,0.557031,36.606839,308.572232,0.123718,146.638889,0.397125,0.007508
"20181114","MW1230-53","D2","1475834","0.00000","uM","1","DIV9 estimated as median from corresponding wells of 20181114_MW1234-25,20181114_MW1234-47; ",8.802416,11.458929,0.848357,259.48215,4.59875,370.805862,57,29.5,47.5,45.144643,0.442187,30.219369,337.573872,0.054918,144.319643,0.392811,0.004379
"20181114","MW1234-25","E2","1475834","0.00000","uM","1","",5.241529,3.677143,0.189734,122.437,1.633536,196.9685,44.5,20.5,51,42.230994,0.426897,23.365,291.954167,0.090977,110.023392,0.264451,0.002231
"20181114","MW1234-47","F2","1475834","0.00000","uM","1","",11.21806,4.878214,0.400874,77.99715,3.26595,404.37225,43.5,22,56.5,42.625,0.499173,9.280854,349.9925,0.106765,104.681452,0.165885,0.001755
"20181114","MW1234-48","A2","1475835","0.00000","uM","1","",5.183599,3.377143,0.138449,108.090187,1.302375,255.235,58,17,81,40.909091,0.387667,27.585618,407.298837,0.063603,95.371212,0.180536,0.00188
"20181114","MW1234-49","B2","1475835","0.00000","uM","1","",5.109443,9.28875,0.169252,129.90225,1.13425,145.267875,42,19,33,31.578431,0.525376,8.402139,726.80625,0.115139,73.029412,0.14662,0.001086
"20181114","MW1234-51","C2","1475835","0.00000","uM","1","",8.21356,7.518,0.288391,197.100833,8.346762,145.132929,34,18,53,36.388889,0.397432,13.465977,564.228846,0.062343,71.277778,0.253708,0.00052
"20180815","MW1207-25","D2","1475836","0.00000","uM","1","",9.05934,14.503786,0.311357,308.784774,4.22003,218.175518,61,57,216.5,56.845924,1.251782,35.255759,386.547149,0.443977,209.573641,0.798734,0.022455
"20180815","MW1207-26","E2","1475836","0.00000","uM","1","",8.448505,13.333269,0.318617,281.848947,2.574584,233.516521,73,60,116.5,54.459016,0.752921,31.785067,238.458056,0.312136,208.036885,0.483377,0.010769
"20180815","MW1207-24","F2","1475836","0.00000","uM","1","",8.656871,14.841818,0.5537,228.808256,3.691967,188.924756,70.5,49,219,41.267176,0.564102,23.955304,254.797692,0.350217,128.421968,0.31331,0.007542
"20180815","MW1207-27","A2","1475837","0.00000","uM","1","",7.380134,12.258923,0.598912,215.3506,4.1736,292.70985,69.5,49.5,174.5,46.6359,0.741922,26.398591,222.689046,0.414455,185.552876,0.398733,0.010468
"20180815","MW1207-28","B2","1475837","0.00000","uM","1","",15.581752,23.254375,0.509302,439.218653,63.255228,208.578462,67,55.5,261.5,43.546121,0.887046,35.602601,152.297192,0.725837,162.608798,0.601252,0.014337
"20180815","MW1207-29","C2","1475837","0.00000","uM","1","",7.944652,8.442833,0.967974,436.635972,25.916014,334.143597,78,47,88.5,69.755981,1.116381,57.657284,1084.194932,0.327167,216.799043,0.66253,0.008239
"20181024","MW1208-7","A2","1475838","0.00000","uM","1","",5.964637,10.374,0.253079,152.05905,2.267725,199.461025,49.5,32.5,118.5,44.449275,0.81401,14.744259,428.833824,0.243975,93.67029,0.195069,0.003945
"20181024","MW1208-5","B2","1475838","0.00000","uM","1","",2.399225,2.484,0.098203,94.447773,1.150227,68.730409,37,16.5,42,17.946429,0.278365,12.772658,45.922222,0.065579,39.107143,0.18533,0.001731
"20181024","MW1208-6","C2","1475838","0.00000","uM","1","",4.290077,8.719286,0.274603,194.989095,2.714988,179.43881,38.5,28.5,64.5,46.175439,0.522515,11.938851,701.437162,0.13503,97.618421,0.191159,0.002139
"20180815","MW1207-29","A2","1475839","0.00000","uM","1","",13.435007,35.930462,1.080735,482.258315,8.895038,158.922556,78.5,63.5,172.5,79.510032,0.770974,26.326863,246.475721,0.311246,254.037721,0.456907,0.010886
"20180815","MW1207-27","B2","1475839","0.00000","uM","1","",3.45806,7.9275,0.168114,227.326875,1.800179,202.643857,43,35.5,80.5,43.423077,0.725576,45.655457,210.685618,0.302221,143.590144,0.538824,0.006797
"20180815","MW1207-28","C2","1475839","0.00000","uM","1","",3.366062,14.06525,0.285156,430.807643,2.901957,230.514543,41,29.5,75.5,48.453125,0.590209,60.797499,245.664516,0.185645,134.292614,0.610297,0.003349
"20181024","MW1208-10","D2","1475840","0.00000","uM","1","",4.053344,8.47275,0.265325,154.791,1.72275,168.0075,42.5,30.5,90.5,39.605769,0.618912,11.413567,427.944853,0.166911,60.317308,0.133271,0.001438
"20181024","MW1208-8","E2","1475840","0.00000","uM","1","",1.142701,2.960769,0.18165,251.298214,1.901357,214.553143,32,13,28,33.25,0.570822,15.169501,847.22803,0.174386,47.875,0.21596,0.000557
"20181024","MW1208-9","F2","1475840","0.00000","uM","1","",6.224691,13.484,0.250427,191.38355,2.38205,144.0202,69.5,47.5,93,46.378205,0.889348,10.489594,372.732353,0.206951,89.314103,0.246696,0.006327
"20181024","MW1208-6","A2","1475841","0.00000","uM","1","",6.292374,9.668,0.251214,183.497429,2.371798,295.179214,53.5,38,110.5,39.894737,0.905182,17.237689,222.685516,0.230811,94.434211,0.274131,0.005221
"20181024","MW1208-7","B2","1475841","0.00000","uM","1","",5.132605,7.15,0.334522,179.911321,6.615988,232.109274,36,28.5,75.5,40.035714,0.574079,23.898839,324.644665,0.134935,98.25,0.300976,0.00628
"20181024","MW1208-5","C2","1475841","0.00000","uM","1","",2.789055,3.895,0.380434,250.459,2.619187,220.441187,26,19.5,51.5,38.153846,0.460805,31.009303,548.29075,0.095797,79.173077,0.237364,0.000695
"20180815","MW1207-28","A2","1475842","0.00000","uM","1","",14.978333,14.886625,0.411623,260.243702,4.577214,204.960679,80,64.5,118,53.200405,0.764542,31.477709,203.371875,0.247511,258.580972,0.596409,0.014574
"20180815","MW1207-29","B2","1475842","0.00000","uM","1","",7.851643,12.577429,0.180288,233.408369,2.25944,120.154274,76.5,58.5,167,65.575,0.806022,36.175996,93.836601,0.232473,177.583333,0.594006,0.015005
"20180815","MW1207-27","C2","1475842","0.00000","uM","1","",6.299766,9.27,0.267613,200.082798,5.796317,152.483048,44.5,29.5,73.5,43.163793,0.591092,16.508454,228.905763,0.225849,106.298851,0.311569,0.002953
"20180815","MW1207-27","D2","1475843","0.00000","uM","1","",5.539479,9.123571,0.225487,218.83956,2.849417,148.093829,59,43.5,117,42.818966,0.775102,29.463907,201.376555,0.385272,162.791667,0.410868,0.009513
"20180815","MW1207-28","E2","1475843","0.00000","uM","1","",3.644278,7.596753,0.253159,320.752198,2.757421,268.95104,55,35,71,64.064103,0.757885,41.282881,229.265182,0.090672,198.141026,0.721088,0.005376
"20180815","MW1207-29","F2","1475843","0.00000","uM","1","",9.492362,20.76575,0.427757,273.967375,4.59246,177.164855,66.5,55.5,370,49.234359,0.653746,36.122238,172.891481,0.314077,169.493846,0.497001,0.013604
"20180815","MW1207-29","D2","1475844","0.00000","uM","1","",5.975764,9.773143,0.26315,309.34175,2.459346,227.596558,69,48.5,80,50.164286,0.834687,42.310163,188.144496,0.259629,201.535714,0.598322,0.009434
"20180815","MW1207-27","E2","1475844","0.00000","uM","1","",7.26909,10.125,0.195085,212.271632,2.775641,156.251397,58,42,99.5,47.113787,0.988739,29.465416,195.011951,0.290665,212.863787,0.518234,0.010979
"20180815","MW1207-28","F2","1475844","0.00000","uM","1","",12.991946,14.925,0.485206,304.309386,39.30683,205.068977,67,49.5,161,51.208333,0.832162,30.318124,87.366672,0.250391,158.738095,0.424475,0.01018
"20181024","MW1208-5","D2","1475845","0.00000","uM","1","",4.009051,4.944107,0.31514,141.757077,2.374106,200.545346,41,29.5,38.5,40.125,0.403286,13.175424,50.256522,0.045732,89.625,0.264186,0.003001
"20181024","MW1208-6","E2","1475845","0.00000","uM","1","",5.309439,4.482857,0.3816,101.5055,2.513833,241.668167,44,16,56.5,38.665323,0.514437,19.75608,646.8225,0.132162,86.427419,0.229565,0.00131
"20181024","MW1208-7","F2","1475845","0.00000","uM","1","",3.783443,5.336458,0.182441,236.188833,2.0285,197.67799,55,31.5,103,40.96371,0.69365,24.929525,578.934153,0.163088,87.237903,0.352653,0.006793
"20180815","MW1207-28","D2","1475846","0.00000","uM","1","",11.699515,21.675,0.482644,268.099577,5.037038,189.318596,71.5,52.5,126,60.731602,1.21772,26.820049,645.821371,0.393016,229.824675,0.406832,0.013459
"20180815","MW1207-29","E2","1475846","0.00000","uM","1","",6.249146,6.695,0.37989,243.611727,3.397614,310.101358,53.5,38.5,74.5,50.659091,0.700832,38.812817,257.371875,0.254947,151.909091,0.517093,0.004936
"20180815","MW1207-27","F2","1475846","0.00000","uM","1","",9.641896,16.671538,0.564495,294.765346,6.381154,154.732192,61,54,85,52.03956,0.800043,26.51426,218.415441,0.269499,215.303297,0.527424,0.01161
"20180905","MW1207-30","A2","1475847","0.00000","uM","1","",6.110156,9.358857,0.222356,342.016167,2.411,297.203811,61.5,53,115.5,67.827381,1.272193,55.305159,496.214347,0.327664,244.215986,1.044971,0.019074
"20180905","MW1207-31","B2","1475847","0.00000","uM","1","",4.294831,8.556429,0.144608,245.800346,1.924846,170.423538,45,34.5,88,42.178571,0.774045,30.280749,252.814092,0.20489,112.035714,0.69975,0.008729
"20180905","MW1207-32","C2","1475847","0.00000","uM","1","",1.628418,3.713571,0.150339,193.521885,1.319423,215.286962,31,22,53.5,48.241071,0.598285,58.19613,413.410688,0.091889,139.776786,0.626359,0.006371
"20180905","MW1207-32","A2","1475848","0.00000","uM","1","",9.58198,17.078125,0.371253,342.819302,4.361396,146.435219,80,67.5,187,53.914835,0.874596,46.952726,93.469962,0.283182,192.156593,0.999754,0.024581
"20180905","MW1207-30","B2","1475848","0.00000","uM","1","",8.755528,16.085667,0.647248,387.297633,4.742967,458.551317,93,78.5,215.5,68.922563,1.506882,53.384835,292.363329,0.559466,226.496069,1.144359,0.03426
"20180905","MW1207-31","C2","1475848","0.00000","uM","1","",11.228559,8.758,0.324918,280.880393,3.376964,282.013821,53.5,37.5,58.5,71.002747,0.906158,45.807271,321.277,0.283758,265.527473,0.845406,0.008285
"20181024","MW1208-7","D2","1475849","0.00000","uM","1","",1.735932,4.108,0.21318,167.919125,1.396625,324.29375,30,20.5,87,17.25,0.213377,23.876147,23.130263,0.045742,44.87069,0.283533,0.003697
"20181024","MW1208-5","E2","1475849","0.00000","uM","1","",3.091195,3.754286,0.255619,197.217571,1.979853,303.028603,48,34.5,57,50.22619,0.669963,25.28911,373.261111,0.144717,71.178571,0.347569,0.001299
"20181024","MW1208-6","F2","1475849","0.00000","uM","1","",4.291655,8.8755,0.297873,159.68115,3.73745,194.1586,46.5,32.5,83,44.914894,0.605598,16.006665,418.035054,0.149561,90.468085,0.189779,0.00394
"20180905","MW1207-31","A2","1475850","0.00000","uM","1","",9.17212,13.449231,0.342594,312.469679,4.458841,216.456976,52.5,45.5,119,45.058824,0.986841,44.995645,153.838188,0.330693,180.058824,0.834035,0.018717
"20180905","MW1207-32","B2","1475850","0.00000","uM","1","",5.147122,5.026875,0.28014,353.647588,3.347313,407.948525,54.5,46.5,63,53.611111,0.931106,70.59868,301.814183,0.211731,230.111111,1.063526,0.012836
"20180905","MW1207-30","C2","1475850","0.00000","uM","1","",4.290136,7.131,0.309469,313.0433,3.22375,397.1753,62.5,51.5,85.5,71.506912,1.175771,57.367991,474.058333,0.279817,261.402074,0.965969,0.012363
"20181024","MW1208-6","D2","1475851","0.00000","uM","1","",3.453243,5.893125,0.524389,165.1155,5.74775,68.6325,47,20.5,55,38.085714,0.548595,12.670982,37.870588,0.049859,62.257143,0.12574,0.001682
"20181024","MW1208-7","E2","1475851","0.00000","uM","1","",2.921124,6.445,0.235169,210.546258,1.781455,160.9255,35,24,68,32.5,0.693343,18.733825,345.270833,0.203278,65.310811,0.210304,0.001869
"20181024","MW1208-5","F2","1475851","0.00000","uM","1","",4.055115,4.447,0.36754,95.488036,2.189607,161.614393,37.5,23.5,49.5,19.454545,0.299632,13.547029,39.569531,0.109772,61.409091,0.226651,0.00359
"20181114","MW1234-51","A2","1475852","0.00000","uM","1","",5.41719,5.284038,0.195729,103.2315,1.569333,165.975833,50,16,36,19,0.15641,6.118344,55.08913,0.023623,45.625,0.119749,0.000827
"20181114","MW1234-48","B2","1475852","0.00000","uM","1","",2.958161,3.64,0.102693,45.7425,0.5475,45.91425,34,9,35.5,32.386364,0.336166,12.71028,58.739286,0.026269,67.363636,0.154535,0.000679
"20181114","MW1234-49","C2","1475852","0.00000","uM","1","",8.598371,11.516566,0.382114,274.153177,5.491152,157.727485,79.5,41,82.5,56.857143,0.492643,20.654644,232.484425,0.075333,179.728571,0.284756,0.005215
