"date","Plate.SN","rowi","coli","src_acsn","treatment","conc","rval","srcf","wllq","wllq_notes"
"20160720","MW1139-19",4,3,"LDH","224455 Hexabromodiphenyl ether",0.02,1.45893333333333,"ON_20160720_MW1139-19_Summary.xlsx",1,""
"20160720","MW1139-19",4,4,"AB","224455 Hexabromodiphenyl ether",0.05,23694,"ON_20160720_MW1139-19_Summary.xlsx",1,""
"20160720","MW1139-19",4,4,"LDH","224455 Hexabromodiphenyl ether",0.05,1.44673333333333,"ON_20160720_MW1139-19_Summary.xlsx",1,""
"20160720","MW1139-19",4,5,"AB","224455 Hexabromodiphenyl ether",0.15,18898,"ON_20160720_MW1139-19_Summary.xlsx",1,""
"20160720","MW1139-19",4,5,"LDH","224455 Hexabromodiphenyl ether",0.15,1.41043333333333,"ON_20160720_MW1139-19_Summary.xlsx",1,""
"20160720","MW1139-19",4,6,"AB","224455 Hexabromodiphenyl ether",0.5,21806,"ON_20160720_MW1139-19_Summary.xlsx",1,""
"20160720","MW1139-19",4,6,"LDH","224455 Hexabromodiphenyl ether",0.5,1.48763333333333,"ON_20160720_MW1139-19_Summary.xlsx",1,""
"20160720","MW1139-19",4,7,"AB","224455 Hexabromodiphenyl ether",1.5,19015,"ON_20160720_MW1139-19_Summary.xlsx",1,""
"20160720","MW1139-19",4,7,"LDH","224455 Hexabromodiphenyl ether",1.5,1.35623333333333,"ON_20160720_MW1139-19_Summary.xlsx",1,""
"20160720","MW1139-19",4,8,"AB","224455 Hexabromodiphenyl ether",5,17139,"ON_20160720_MW1139-19_Summary.xlsx",1,""
"20160720","MW1139-19",4,8,"LDH","224455 Hexabromodiphenyl ether",5,1.22283333333333,"ON_20160720_MW1139-19_Summary.xlsx",1,""
"20160720","MW1139-19",5,1,"AB","2244 Tetrabromodiphenyl ether",20,5277,"ON_20160720_MW1139-19_Summary.xlsx",1,""
"20160720","MW1139-19",5,1,"LDH","2244 Tetrabromodiphenyl ether",20,0.0499333333333333,"ON_20160720_MW1139-19_Summary.xlsx",1,""
"20160720","MW1139-19",5,2,"AB","2244 Tetrabromodiphenyl ether",0,28797,"ON_20160720_MW1139-19_Summary.xlsx",1,""
"20160720","MW1139-19",5,2,"LDH","2244 Tetrabromodiphenyl ether",0,1.35693333333333,"ON_20160720_MW1139-19_Summary.xlsx",1,""
"20160720","MW1139-19",5,3,"AB","2244 Tetrabromodiphenyl ether",0.03,16623,"ON_20160720_MW1139-19_Summary.xlsx",1,""
"20160720","MW1139-19",5,3,"LDH","2244 Tetrabromodiphenyl ether",0.03,1.26543333333333,"ON_20160720_MW1139-19_Summary.xlsx",1,""
"20160720","MW1139-19",5,4,"AB","2244 Tetrabromodiphenyl ether",0.1,20443,"ON_20160720_MW1139-19_Summary.xlsx",1,""
"20160720","MW1139-19",5,4,"LDH","2244 Tetrabromodiphenyl ether",0.1,1.30743333333333,"ON_20160720_MW1139-19_Summary.xlsx",1,""
"20160720","MW1139-19",5,5,"AB","2244 Tetrabromodiphenyl ether",0.3,22116,"ON_20160720_MW1139-19_Summary.xlsx",1,""
"20160720","MW1139-19",5,5,"LDH","2244 Tetrabromodiphenyl ether",0.3,1.47823333333333,"ON_20160720_MW1139-19_Summary.xlsx",1,""
"20160720","MW1139-19",5,6,"AB","2244 Tetrabromodiphenyl ether",1,27792,"ON_20160720_MW1139-19_Summary.xlsx",1,""
"20160720","MW1139-19",5,6,"LDH","2244 Tetrabromodiphenyl ether",1,1.43573333333333,"ON_20160720_MW1139-19_Summary.xlsx",1,""
"20160720","MW1139-19",5,7,"AB","2244 Tetrabromodiphenyl ether",3,18476,"ON_20160720_MW1139-19_Summary.xlsx",1,""
"20160720","MW1139-19",5,7,"LDH","2244 Tetrabromodiphenyl ether",3,1.21493333333333,"ON_20160720_MW1139-19_Summary.xlsx",1,""
"20160720","MW1139-19",5,8,"AB","2244 Tetrabromodiphenyl ether",10,14066,"ON_20160720_MW1139-19_Summary.xlsx",1,""
"20160720","MW1139-19",5,8,"LDH","2244 Tetrabromodiphenyl ether",10,0.849833333333333,"ON_20160720_MW1139-19_Summary.xlsx",1,""
"20160720","MW1139-19",6,1,"AB","Bis 2 ethylhexyl tetrabromophthalate",20,24386,"ON_20160720_MW1139-19_Summary.xlsx",1,""
"20160720","MW1139-19",6,1,"LDH","Bis 2 ethylhexyl tetrabromophthalate",20,1.29583333333333,"ON_20160720_MW1139-19_Summary.xlsx",1,""
"20160720","MW1139-19",6,2,"AB","Bis 2 ethylhexyl tetrabromophthalate",0,22666,"ON_20160720_MW1139-19_Summary.xlsx",1,""
"20160720","MW1139-19",6,2,"LDH","Bis 2 ethylhexyl tetrabromophthalate",0,1.35013333333333,"ON_20160720_MW1139-19_Summary.xlsx",1,""
"20160720","MW1139-19",6,3,"AB","Bis 2 ethylhexyl tetrabromophthalate",0.03,15464,"ON_20160720_MW1139-19_Summary.xlsx",1,""
"20160720","MW1139-19",6,3,"LDH","Bis 2 ethylhexyl tetrabromophthalate",0.03,1.37683333333333,"ON_20160720_MW1139-19_Summary.xlsx",1,""
"20160720","MW1139-19",6,4,"AB","Bis 2 ethylhexyl tetrabromophthalate",0.1,16302,"ON_20160720_MW1139-19_Summary.xlsx",1,""
"20160720","MW1139-19",6,4,"LDH","Bis 2 ethylhexyl tetrabromophthalate",0.1,1.46293333333333,"ON_20160720_MW1139-19_Summary.xlsx",1,""
"20160720","MW1139-19",6,5,"AB","Bis 2 ethylhexyl tetrabromophthalate",0.3,17601,"ON_20160720_MW1139-19_Summary.xlsx",1,""
"20160720","MW1139-19",6,5,"LDH","Bis 2 ethylhexyl tetrabromophthalate",0.3,1.34713333333333,"ON_20160720_MW1139-19_Summary.xlsx",1,""
"20160720","MW1139-19",6,6,"AB","Bis 2 ethylhexyl tetrabromophthalate",1,18318,"ON_20160720_MW1139-19_Summary.xlsx",1,""
"20160720","MW1139-19",6,6,"LDH","Bis 2 ethylhexyl tetrabromophthalate",1,1.33413333333333,"ON_20160720_MW1139-19_Summary.xlsx",1,""
"20160720","MW1139-19",6,7,"AB","Bis 2 ethylhexyl tetrabromophthalate",3,16118,"ON_20160720_MW1139-19_Summary.xlsx",1,""
"20160720","MW1139-19",6,7,"LDH","Bis 2 ethylhexyl tetrabromophthalate",3,1.20713333333333,"ON_20160720_MW1139-19_Summary.xlsx",1,""
"20160720","MW1139-19",6,8,"AB","Bis 2 ethylhexyl tetrabromophthalate",10,15206,"ON_20160720_MW1139-19_Summary.xlsx",1,""
"20160720","MW1139-19",6,8,"LDH","Bis 2 ethylhexyl tetrabromophthalate",10,1.15563333333333,"ON_20160720_MW1139-19_Summary.xlsx",1,""
"20160720","MW1139-21",1,1,"AB","2Ethylhexyl diphenyl phosphate",10,21774.6666666667,"ON_20160720_MW1139-21_Summary.xlsx",1,""
"20160720","MW1139-21",1,1,"LDH","2Ethylhexyl diphenyl phosphate",10,1.51616666666667,"ON_20160720_MW1139-21_Summary.xlsx",1,""
"20160720","MW1139-21",1,2,"AB","2Ethylhexyl diphenyl phosphate",20,21700.6666666667,"ON_20160720_MW1139-21_Summary.xlsx",1,""
"20160720","MW1139-21",1,2,"LDH","2Ethylhexyl diphenyl phosphate",20,0.905966666666667,"ON_20160720_MW1139-21_Summary.xlsx",1,""
"20160720","MW1139-21",1,3,"AB","2Ethylhexyl diphenyl phosphate",0,25381.6666666667,"ON_20160720_MW1139-21_Summary.xlsx",1,""
"20160720","MW1139-21",1,3,"LDH","2Ethylhexyl diphenyl phosphate",0,1.74026666666667,"ON_20160720_MW1139-21_Summary.xlsx",1,""
"20160720","MW1139-21",1,4,"AB","2Ethylhexyl diphenyl phosphate",0.03,24520.6666666667,"ON_20160720_MW1139-21_Summary.xlsx",1,""
"20160720","MW1139-21",1,4,"LDH","2Ethylhexyl diphenyl phosphate",0.03,1.82656666666667,"ON_20160720_MW1139-21_Summary.xlsx",1,""
"20160720","MW1139-21",1,5,"AB","2Ethylhexyl diphenyl phosphate",0.1,22159.6666666667,"ON_20160720_MW1139-21_Summary.xlsx",1,""
"20160720","MW1139-21",1,5,"LDH","2Ethylhexyl diphenyl phosphate",0.1,1.83156666666667,"ON_20160720_MW1139-21_Summary.xlsx",1,""
"20160720","MW1139-21",1,6,"AB","2Ethylhexyl diphenyl phosphate",0.3,20710.6666666667,"ON_20160720_MW1139-21_Summary.xlsx",1,""
"20160720","MW1139-21",1,6,"LDH","2Ethylhexyl diphenyl phosphate",0.3,1.71156666666667,"ON_20160720_MW1139-21_Summary.xlsx",1,""
"20160720","MW1139-21",1,7,"AB","2Ethylhexyl diphenyl phosphate",1,20278.6666666667,"ON_20160720_MW1139-21_Summary.xlsx",1,""
"20160720","MW1139-21",1,7,"LDH","2Ethylhexyl diphenyl phosphate",1,1.76896666666667,"ON_20160720_MW1139-21_Summary.xlsx",1,""
"20160720","MW1139-21",1,8,"AB","2Ethylhexyl diphenyl phosphate",3,22806.6666666667,"ON_20160720_MW1139-21_Summary.xlsx",1,""
"20160720","MW1139-21",1,8,"LDH","2Ethylhexyl diphenyl phosphate",3,1.66926666666667,"ON_20160720_MW1139-21_Summary.xlsx",1,""
"20160720","MW1139-21",2,1,"AB","2Ethylhexyl 2345 tetrabromobenzoate",10,21556.6666666667,"ON_20160720_MW1139-21_Summary.xlsx",1,""
"20160720","MW1139-21",2,1,"LDH","2Ethylhexyl 2345 tetrabromobenzoate",10,1.97926666666667,"ON_20160720_MW1139-21_Summary.xlsx",1,""
"20160720","MW1139-21",2,2,"AB","2Ethylhexyl 2345 tetrabromobenzoate",20,2418.66666666667,"ON_20160720_MW1139-21_Summary.xlsx",1,""
"20160720","MW1139-21",2,2,"LDH","2Ethylhexyl 2345 tetrabromobenzoate",20,0.0715666666666667,"ON_20160720_MW1139-21_Summary.xlsx",1,""
"20160720","MW1139-21",2,3,"AB","2Ethylhexyl 2345 tetrabromobenzoate",0,21297.6666666667,"ON_20160720_MW1139-21_Summary.xlsx",1,""
"20160720","MW1139-21",2,3,"LDH","2Ethylhexyl 2345 tetrabromobenzoate",0,1.97476666666667,"ON_20160720_MW1139-21_Summary.xlsx",1,""
"20160720","MW1139-21",2,4,"AB","2Ethylhexyl 2345 tetrabromobenzoate",0.03,20829.6666666667,"ON_20160720_MW1139-21_Summary.xlsx",1,""
"20160720","MW1139-21",2,4,"LDH","2Ethylhexyl 2345 tetrabromobenzoate",0.03,2.14626666666667,"ON_20160720_MW1139-21_Summary.xlsx",1,""
"20160720","MW1139-21",2,5,"AB","2Ethylhexyl 2345 tetrabromobenzoate",0.1,23014.6666666667,"ON_20160720_MW1139-21_Summary.xlsx",1,""
"20160720","MW1139-21",2,5,"LDH","2Ethylhexyl 2345 tetrabromobenzoate",0.1,2.76536666666667,"ON_20160720_MW1139-21_Summary.xlsx",1,""
"20160720","MW1139-21",2,6,"AB","2Ethylhexyl 2345 tetrabromobenzoate",0.3,20015.6666666667,"ON_20160720_MW1139-21_Summary.xlsx",1,""
"20160720","MW1139-21",2,6,"LDH","2Ethylhexyl 2345 tetrabromobenzoate",0.3,2.09786666666667,"ON_20160720_MW1139-21_Summary.xlsx",1,""
"20160720","MW1139-21",2,7,"AB","2Ethylhexyl 2345 tetrabromobenzoate",1,23620.6666666667,"ON_20160720_MW1139-21_Summary.xlsx",1,""
"20160720","MW1139-21",2,7,"LDH","2Ethylhexyl 2345 tetrabromobenzoate",1,2.13016666666667,"ON_20160720_MW1139-21_Summary.xlsx",1,""
"20160720","MW1139-21",2,8,"AB","2Ethylhexyl 2345 tetrabromobenzoate",3,23792.6666666667,"ON_20160720_MW1139-21_Summary.xlsx",1,""
"20160720","MW1139-21",2,8,"LDH","2Ethylhexyl 2345 tetrabromobenzoate",3,2.27906666666667,"ON_20160720_MW1139-21_Summary.xlsx",1,""
"20160720","MW1139-21",3,1,"AB","22445 Pentabromodiphenyl ether",10,16270.6666666667,"ON_20160720_MW1139-21_Summary.xlsx",1,""
"20160720","MW1139-21",3,1,"LDH","22445 Pentabromodiphenyl ether",10,1.34296666666667,"ON_20160720_MW1139-21_Summary.xlsx",1,""
"20160720","MW1139-21",3,2,"AB","22445 Pentabromodiphenyl ether",20,1278.66666666667,"ON_20160720_MW1139-21_Summary.xlsx",1,""
"20160720","MW1139-21",3,2,"LDH","22445 Pentabromodiphenyl ether",20,0.0291666666666667,"ON_20160720_MW1139-21_Summary.xlsx",1,""
"20160720","MW1139-21",3,3,"AB","22445 Pentabromodiphenyl ether",0,22809.6666666667,"ON_20160720_MW1139-21_Summary.xlsx",1,""
"20160720","MW1139-21",3,3,"LDH","22445 Pentabromodiphenyl ether",0,2.36636666666667,"ON_20160720_MW1139-21_Summary.xlsx",1,""
"20160720","MW1139-21",3,4,"AB","22445 Pentabromodiphenyl ether",0.03,21289.6666666667,"ON_20160720_MW1139-21_Summary.xlsx",1,""
"20160720","MW1139-21",3,4,"LDH","22445 Pentabromodiphenyl ether",0.03,2.14326666666667,"ON_20160720_MW1139-21_Summary.xlsx",1,""
"20160720","MW1139-21",3,5,"AB","22445 Pentabromodiphenyl ether",0.1,23106.6666666667,"ON_20160720_MW1139-21_Summary.xlsx",1,""
"20160720","MW1139-21",3,5,"LDH","22445 Pentabromodiphenyl ether",0.1,2.13116666666667,"ON_20160720_MW1139-21_Summary.xlsx",1,""
"20160720","MW1139-21",3,6,"AB","22445 Pentabromodiphenyl ether",0.3,25260.6666666667,"ON_20160720_MW1139-21_Summary.xlsx",1,""
"20160720","MW1139-21",3,6,"LDH","22445 Pentabromodiphenyl ether",0.3,2.11516666666667,"ON_20160720_MW1139-21_Summary.xlsx",1,""
"20160720","MW1139-21",3,7,"AB","22445 Pentabromodiphenyl ether",1,22047.6666666667,"ON_20160720_MW1139-21_Summary.xlsx",1,""
"20160720","MW1139-21",3,7,"LDH","22445 Pentabromodiphenyl ether",1,2.07046666666667,"ON_20160720_MW1139-21_Summary.xlsx",1,""
"20160720","MW1139-21",3,8,"AB","22445 Pentabromodiphenyl ether",3,23271.6666666667,"ON_20160720_MW1139-21_Summary.xlsx",1,""
"20160720","MW1139-21",3,8,"LDH","22445 Pentabromodiphenyl ether",3,1.79476666666667,"ON_20160720_MW1139-21_Summary.xlsx",1,""
"20160720","MW1139-21",4,1,"AB","224455 Hexabromodiphenyl ether",5,20394.6666666667,"ON_20160720_MW1139-21_Summary.xlsx",1,""
"20160720","MW1139-21",4,1,"LDH","224455 Hexabromodiphenyl ether",5,1.71436666666667,"ON_20160720_MW1139-21_Summary.xlsx",1,""
"20160720","MW1139-21",4,2,"AB","224455 Hexabromodiphenyl ether",10,23098.6666666667,"ON_20160720_MW1139-21_Summary.xlsx",1,""
"20160720","MW1139-21",4,2,"LDH","224455 Hexabromodiphenyl ether",10,1.18546666666667,"ON_20160720_MW1139-21_Summary.xlsx",1,""
"20160720","MW1139-21",4,3,"AB","224455 Hexabromodiphenyl ether",0,28573.6666666667,"ON_20160720_MW1139-21_Summary.xlsx",1,""
"20160720","MW1139-21",4,3,"LDH","224455 Hexabromodiphenyl ether",0,2.24626666666667,"ON_20160720_MW1139-21_Summary.xlsx",1,""
"20160720","MW1139-21",4,4,"AB","224455 Hexabromodiphenyl ether",0.02,22155.6666666667,"ON_20160720_MW1139-21_Summary.xlsx",1,""
"20160720","MW1139-21",4,4,"LDH","224455 Hexabromodiphenyl ether",0.02,2.14476666666667,"ON_20160720_MW1139-21_Summary.xlsx",1,""
"20160720","MW1139-21",4,5,"AB","224455 Hexabromodiphenyl ether",0.05,23444.6666666667,"ON_20160720_MW1139-21_Summary.xlsx",1,""
"20160720","MW1139-21",4,5,"LDH","224455 Hexabromodiphenyl ether",0.05,1.87546666666667,"ON_20160720_MW1139-21_Summary.xlsx",1,""
"20160720","MW1139-21",4,6,"AB","224455 Hexabromodiphenyl ether",0.15,20547.6666666667,"ON_20160720_MW1139-21_Summary.xlsx",1,""
"20160720","MW1139-21",4,6,"LDH","224455 Hexabromodiphenyl ether",0.15,1.97386666666667,"ON_20160720_MW1139-21_Summary.xlsx",1,""
"20160720","MW1139-21",4,7,"AB","224455 Hexabromodiphenyl ether",0.5,19060.6666666667,"ON_20160720_MW1139-21_Summary.xlsx",1,""
"20160720","MW1139-21",4,7,"LDH","224455 Hexabromodiphenyl ether",0.5,1.84356666666667,"ON_20160720_MW1139-21_Summary.xlsx",1,""
"20160720","MW1139-21",4,8,"AB","224455 Hexabromodiphenyl ether",1.5,18668.6666666667,"ON_20160720_MW1139-21_Summary.xlsx",1,""
"20160720","MW1139-21",4,8,"LDH","224455 Hexabromodiphenyl ether",1.5,1.79316666666667,"ON_20160720_MW1139-21_Summary.xlsx",1,""
"20160720","MW1139-21",5,1,"AB","2244 Tetrabromodiphenyl ether",10,15071.6666666667,"ON_20160720_MW1139-21_Summary.xlsx",1,""
"20160720","MW1139-21",5,1,"LDH","2244 Tetrabromodiphenyl ether",10,1.35276666666667,"ON_20160720_MW1139-21_Summary.xlsx",1,""
"20160720","MW1139-21",5,2,"AB","2244 Tetrabromodiphenyl ether",20,5909.66666666667,"ON_20160720_MW1139-21_Summary.xlsx",1,""
"20160720","MW1139-21",5,2,"LDH","2244 Tetrabromodiphenyl ether",20,0.0926666666666667,"ON_20160720_MW1139-21_Summary.xlsx",1,""
"20160720","MW1139-21",5,3,"AB","2244 Tetrabromodiphenyl ether",0,24868.6666666667,"ON_20160720_MW1139-21_Summary.xlsx",1,""
"20160720","MW1139-21",5,3,"LDH","2244 Tetrabromodiphenyl ether",0,1.94656666666667,"ON_20160720_MW1139-21_Summary.xlsx",1,""
"20160720","MW1139-21",5,4,"AB","2244 Tetrabromodiphenyl ether",0.03,23959.6666666667,"ON_20160720_MW1139-21_Summary.xlsx",1,""
"20160720","MW1139-21",5,4,"LDH","2244 Tetrabromodiphenyl ether",0.03,1.85966666666667,"ON_20160720_MW1139-21_Summary.xlsx",1,""
"20160720","MW1139-21",5,5,"AB","2244 Tetrabromodiphenyl ether",0.1,22291.6666666667,"ON_20160720_MW1139-21_Summary.xlsx",1,""
"20160720","MW1139-21",5,5,"LDH","2244 Tetrabromodiphenyl ether",0.1,1.74386666666667,"ON_20160720_MW1139-21_Summary.xlsx",1,""
"20160720","MW1139-21",5,6,"AB","2244 Tetrabromodiphenyl ether",0.3,17713.6666666667,"ON_20160720_MW1139-21_Summary.xlsx",1,""
"20160720","MW1139-21",5,6,"LDH","2244 Tetrabromodiphenyl ether",0.3,1.73116666666667,"ON_20160720_MW1139-21_Summary.xlsx",1,""
"20160720","MW1139-21",5,7,"AB","2244 Tetrabromodiphenyl ether",1,20067.6666666667,"ON_20160720_MW1139-21_Summary.xlsx",1,""
"20160720","MW1139-21",5,7,"LDH","2244 Tetrabromodiphenyl ether",1,1.81596666666667,"ON_20160720_MW1139-21_Summary.xlsx",1,""
"20160720","MW1139-21",5,8,"AB","2244 Tetrabromodiphenyl ether",3,20863.6666666667,"ON_20160720_MW1139-21_Summary.xlsx",1,""
"20160720","MW1139-21",5,8,"LDH","2244 Tetrabromodiphenyl ether",3,1.64056666666667,"ON_20160720_MW1139-21_Summary.xlsx",1,""
"20160720","MW1139-21",6,1,"AB","Bis 2 ethylhexyl tetrabromophthalate",10,20291.6666666667,"ON_20160720_MW1139-21_Summary.xlsx",1,""
"20160720","MW1139-21",6,1,"LDH","Bis 2 ethylhexyl tetrabromophthalate",10,1.57856666666667,"ON_20160720_MW1139-21_Summary.xlsx",1,""
"20160720","MW1139-21",6,2,"AB","Bis 2 ethylhexyl tetrabromophthalate",20,24756.6666666667,"ON_20160720_MW1139-21_Summary.xlsx",1,""
