"date","Plate.SN","well","treatment","dose","units","wllq","wllq_notes","meanfiringrate_auc","burst.per.min_auc","mean.isis_auc","per.spikes.in.burst_auc","mean.dur_auc","mean.IBIs_auc","nAE_auc","nABE_auc","ns.n_auc","ns.peak.m_auc","ns.durn.m_auc","ns.percent.of.spikes.in.ns_auc","ns.mean.insis_auc","ns.durn.sd_auc","ns.mean.spikes.in.ns_auc","r_auc","mi_auc"
"20160720","MW1139-22","B4","2Ethylhexyl 2345 tetrabromobenzoate","0.00000","uM","1","",8.583033,21.334,0.447196,558.017552,4.370786,348.455615,101,85.5,661,63.283587,1.248186,96.107982,110.128281,0.464483,175.464421,1.213064,0.041161
"20160720","MW1139-19","A2","2Ethylhexyl diphenyl phosphate","0.00000","uM","1","",13.473268,29.668798,0.214179,456.884118,3.783385,94.521606,102.5,82,1097.5,74.557292,1.173506,127.747915,69.528865,0.550308,259.391337,1.757206,0.079647
"20160720","MW1139-21","A3","2Ethylhexyl diphenyl phosphate","0.00000","uM","1","",14.326417,32.731893,0.391915,578.52651,6.835556,242.916779,111.5,101.5,920,78.3111,1.277597,110.191897,81.242995,0.529333,243.385251,1.72773,0.06927
"20160720","MW1139-22","A4","2Ethylhexyl diphenyl phosphate","0.00000","uM","1","",6.302537,16.520125,0.22256,387.905839,2.517804,186.124308,89,75,644,63.640806,0.955643,118.59153,130.474278,0.480189,159.726775,1.384449,0.036056
"20170913","MW1147-7","B2","3,3'-Iminobispropanenitrile","0.00000","uM","1","",13.259167,29.994378,0.514532,641.321938,7.577426,137.949782,113.5,88.5,338,79.414022,1.844887,72.068205,168.623997,0.728245,346.151218,1.471875,0.054952
"20170913","MW1147-8","B2","3,3'-Iminobispropanenitrile","0.00000","uM","1","",10.597882,23.774821,0.431442,540.910714,4.869491,191.499545,111.5,94.5,342.5,82.155855,1.669604,84.923861,141.610101,0.659966,368.255171,1.460581,0.057228
"20170913","MW1147-9","B2","3,3'-Iminobispropanenitrile","0.00000","uM","1","",16.305671,30.215804,0.43798,529.449341,8.81489,213.118079,114.5,99.5,307.5,86.514673,1.596314,79.410022,131.368348,0.594442,371.474248,1.467994,0.057964
"20160803","MW1139-27","A2","4HCyclopenta def phenanthrene","0.00000","uM","1","",11.19499,18.538333,0.300341,414.754958,6.935927,145.53351,92,73.5,278.5,78.117346,1.720163,45.361599,197.640208,0.66449,221.291766,1.023157,0.03277
"20160803","MW1139-28","A3","4HCyclopenta def phenanthrene","0.00000","uM","1","",8.071803,17.981875,0.326013,383.575106,3.704196,143.452772,77.5,69,256,73.901515,1.256297,58.615736,201.351596,0.317252,219.943182,1.060732,0.028772
"20160803","MW1139-29","A4","4HCyclopenta def phenanthrene","0.00000","uM","1","",5.75425,12.83375,0.261939,361.888663,2.754275,207.988137,54.5,46.5,222,49.628571,1.178568,46.125156,92.078926,0.388915,135.728571,0.853204,0.019744
"20170913","MW1147-10","B2","6-Hydroxydopamine hydrochloride","0.00000","uM","1","",13.474892,27.28875,0.384842,563.256594,5.086656,176.306906,126,108.5,312,90.460784,1.917677,93.329255,108.45112,0.645472,473.861438,2.05402,0.082962
"20170913","MW1147-11","B2","6-Hydroxydopamine hydrochloride","0.00000","uM","1","",12.001233,30.486818,0.429828,530.533749,4.580785,217.269855,123.5,111.5,374.5,86.484053,1.589593,92.359356,102.228993,0.489773,332.204519,1.607434,0.063065
"20170913","MW1147-12","B2","6-Hydroxydopamine hydrochloride","0.00000","uM","1","",11.08035,22.254375,0.448265,499.760217,4.485208,238.40259,121,99,327,89.92038,1.695123,92.828757,101.363003,0.479306,396.680163,1.649287,0.060229
"20161013","MW1140-26","C2","6 Hydroxydopamine hydrochloride","0.00000","uM","1","",7.582007,17.749038,0.211198,403.722817,2.346767,153.812,97.5,76,508.5,65.371208,0.901743,115.813113,93.376294,0.401777,217.388782,1.655266,0.055741
"20161013","MW1140-27","C3","6 Hydroxydopamine hydrochloride","0.00000","uM","1","",4.98184,15.384066,0.239099,380.032531,2.837227,220.615234,63.5,55,279,62.87378,0.85655,92.922596,207.894088,0.173947,186.777439,1.203617,0.02352
"20161013","MW1140-28","C4","6 Hydroxydopamine hydrochloride","0.00000","uM","1","",6.552519,16.643709,0.156532,396.153409,1.917727,155.01683,66,53.5,240,61.10499,1.04424,112.955914,210.497569,0.296878,307.01078,1.574449,0.049458
"20170913","MW1147-7","C2","Acetic acid, manganese (2+) salt","0.00000","uM","1","",11.920917,20.578393,0.489578,409.699302,5.369635,415.221385,112,90.5,293,79.238304,1.671066,61.305254,173.486837,0.560007,308.510965,1.164082,0.047164
"20170913","MW1147-8","C2","Acetic acid, manganese (2+) salt","0.00000","uM","1","",11.832591,29.76825,0.350938,508.941687,3.916415,189.499746,119,94.5,425,85.153238,1.547102,99.28048,98.732796,0.410012,344.221061,1.706743,0.066467
"20170913","MW1147-9","C2","Acetic acid, manganese (2+) salt","0.00000","uM","1","",16.88886,30.820179,0.580166,509.071731,7.165406,197.983206,112,89,324,82.335601,1.896004,76.356786,184.867374,0.800163,374.672714,1.468189,0.063138
"20161013","MW1140-23","A2","Acetylsalicylic acid","0.00000","uM","1","",9.427801,20.202857,0.228158,436.3831,3.644957,163.396443,76.5,65.5,523.5,59.000699,0.866364,112.881126,232.882432,0.391518,205.179417,1.414976,0.049817
"20161013","MW1140-24","A3","Acetylsalicylic acid","0.00000","uM","1","",7.647292,18.76275,0.222872,362.917514,2.021304,141.772548,86.5,68.5,391,69.862444,0.849427,103.257972,127.388338,0.319629,228.219735,1.425265,0.037618
"20161013","MW1140-25","A4","Acetylsalicylic acid","0.00000","uM","1","",11.027369,20.106429,0.260693,347.237677,2.965181,140.495319,85,73,555,60.190884,0.991749,90.702254,95.578794,0.454363,194.842504,1.199805,0.036449
"20170913","MW1147-7","D2","Acetylsalicylic acid","0.00000","uM","1","",13.322743,26.662411,0.599219,463.681614,6.25904,221.532881,114.5,91,284.5,85.417044,1.439964,80.894588,179.608904,0.459662,369.874693,1.495605,0.048205
"20170913","MW1147-8","D2","Acetylsalicylic acid","0.00000","uM","1","",15.724757,29.871136,0.511717,530.559498,6.994355,183.395109,123.5,105,326.5,86.707075,1.814194,70.386617,132.714621,0.571664,428.393196,1.636918,0.069253
"20170913","MW1147-9","D2","Acetylsalicylic acid","0.00000","uM","1","",14.021252,34.584107,0.497915,613.983077,6.095602,110.871185,131,99,345.5,83.009782,1.598467,85.799906,136.897897,0.500298,361.31545,1.54184,0.064058
"20160803","MW1139-27","B2","Anthracene","0.00000","uM","1","",13.224851,21.4125,0.696445,440.668202,6.959065,381.947688,95,88.5,260,82.920838,1.86599,55.447455,159.16118,0.617693,319.714312,1.321631,0.043226
"20160803","MW1139-28","B3","Anthracene","0.00000","uM","1","",8.161223,17.046726,0.211771,429.917569,3.088897,181.922278,83.5,76.5,330,71.108251,1.501202,76.400094,159.350958,0.417547,227.051446,1.337142,0.037947
"20160803","MW1139-29","B4","Anthracene","0.00000","uM","1","",6.754179,16.52375,0.228901,423.073231,3.501681,228.095462,88,84,344.5,82.626294,1.387774,73.762959,210.763434,0.38555,241.764493,1.39303,0.036152
"20161013","MW1140-26","D2","Auramine","0.00000","uM","1","",12.458726,22.531476,0.273348,406.060786,4.251071,135.318464,80.5,72,591,61.916296,0.952666,109.594847,89.613747,0.408605,225.267739,1.60395,0.058794
"20161013","MW1140-27","D3","Auramine","0.00000","uM","1","",12.580004,28.391429,0.574173,508.018981,6.939496,200.091515,75.5,63.5,279,66.372549,1.134412,99.211372,169.727995,0.261475,273.484477,1.430585,0.042004
"20161013","MW1140-28","D4","Auramine","0.00000","uM","1","",4.97916,12.965,0.192035,369.049462,2.377917,188.823439,60.5,47.5,191,61.930882,0.89297,108.676124,307.159406,0.265306,258.072059,1.336984,0.029383
"20160907","MW1140-17","B2","Auramine O","0.00000","uM","1","",4.774381,4.673,0.044832,81.65475,0.5013,57.79515,22.5,15,44.5,30.839286,0.448124,16.970832,45.638889,0.057322,97.678571,0.337152,0.004242
"20160907","MW1140-18","B3","Auramine O","0.00000","uM","1","",3.500466,10.262667,0.187184,387.951643,1.820321,338.129071,51.5,37.5,133.5,51.297101,0.639691,75.284309,195.572527,0.1696,184.224638,1.187448,0.01736
"20160907","MW1140-19","B4","Auramine O","0.00000","uM","1","",3.200481,8.267143,0.180652,312.142536,1.533607,331.062143,39,37.5,103.5,45.136364,0.621405,76.069081,164.809842,0.138025,160.602273,0.96484,0.012063
"20160803","MW1139-27","C2","Benzo a pyrene","0.00000","uM","1","",9.64816,18.638462,0.325711,477.407433,5.17271,231.146452,100,84,275,83.241648,1.765416,69.463162,151.762616,0.421864,309.99001,1.365457,0.045375
"20160803","MW1139-28","C3","Benzo a pyrene","0.00000","uM","1","",10.614768,13.771538,0.22419,391.600337,3.392861,196.476733,92.5,79.5,243,80.573363,1.565929,56.804105,203.303172,0.428887,225.072024,1.180133,0.029463
"20160803","MW1139-29","C4","Benzo a pyrene","0.00000","uM","1","",4.696832,10.844732,0.245828,419.13276,3.188702,209.059274,86.5,69.5,205.5,74.217668,1.348968,74.842854,230.000503,0.354354,201.012067,1.172708,0.021197
"20160803","MW1139-27","D2","Benzo e pyrene","0.00000","uM","1","",8.477132,16.738413,0.491228,442.277955,4.777437,308.404616,97.5,86,198,83.417845,1.579503,66.977201,176.838415,0.33204,326.883838,1.372802,0.037029
"20160803","MW1139-28","D3","Benzo e pyrene","0.00000","uM","1","",7.140304,13.149375,0.233372,401.920221,3.120059,226.064598,85.5,69.5,197,74.795238,1.293055,68.188423,210.392536,0.316457,238.822619,1.210514,0.024451
"20160803","MW1139-29","D4","Benzo e pyrene","0.00000","uM","1","",7.996572,13.678295,0.262984,398.743937,4.104031,207.104031,91,80,237,77.526419,1.658874,49.795141,203.333736,0.534262,224.337596,1.097723,0.027548
"20160803","MW1139-27","F2","Benzo ghi perylene","0.00000","uM","1","",4.618645,9.865481,0.315469,293.226135,2.872969,379.672042,62.5,56,320.5,66.6625,0.938269,60.03623,335.664827,0.335396,142.464881,0.832427,0.018506
"20160803","MW1139-28","F3","Benzo ghi perylene","0.00000","uM","1","",5.396854,11.384,0.22153,382.881048,3.000631,245.407331,72,69.5,197,74.884483,1.276987,91.710872,180.769396,0.288541,260.164778,1.363321,0.027255
"20160803","MW1139-29","F4","Benzo ghi perylene","0.00000","uM","1","",16.58774,24.763295,0.611633,501.384353,10.85983,175.334129,96,80.5,374,75.533599,1.740394,52.249371,159.187155,0.741391,280.776875,1.273327,0.059272
"20160803","MW1139-27","E2","Benzo k fluoranthene","0.00000","uM","1","",8.345029,14.352589,0.215747,423.186906,3.786719,180.834969,102,80,253.5,82.772215,1.577865,73.296408,161.56214,0.498489,294.756494,1.369069,0.04461
"20160803","MW1139-28","E3","Benzo k fluoranthene","0.00000","uM","1","",8.225989,16.110529,0.31082,350.994969,4.355344,202.533146,97.5,73.5,215.5,79.459058,1.276217,53.645518,181.855837,0.336562,226.655758,0.972707,0.024402
"20160803","MW1139-29","E4","Benzo k fluoranthene","0.00000","uM","1","",7.308997,13.9875,0.288754,352.431723,3.638661,214.095772,88,73,238,75.221023,1.460653,57.211353,192.497328,0.411142,228.478272,1.120675,0.031491
"20161013","MW1140-23","B2","Berberine chloride","0.00000","uM","1","",6.540274,18.315231,0.258758,693.329242,3.033033,229.425186,82.5,75.5,248,74.223638,1.375412,120.116116,130.236237,0.271401,329.553583,2.459342,0.057349
"20161013","MW1140-24","B3","Berberine chloride","0.00000","uM","1","",8.107648,18.152381,0.42117,452.387214,3.315055,209.137344,81.5,59,425,62.844531,0.984966,110.518188,154.235568,0.302172,218.635228,1.480556,0.047636
"20161013","MW1140-25","B4","Berberine chloride","0.00000","uM","1","",5.51445,15.59875,0.188942,382.790643,2.214955,188.933808,93,75,316,77.541903,0.999163,123.816102,152.201778,0.224588,289.267045,1.573919,0.040171
"20170913","MW1147-10","E2","Berberine chloride","0.00000","uM","1","",11.785171,25.888958,0.355189,550.186258,4.290502,216.434762,118.5,104,378,83.176901,1.406327,89.815844,99.428058,0.48321,327.254873,1.663496,0.056989
"20170913","MW1147-11","E2","Berberine chloride","0.00000","uM","1","",10.3873,23.704091,0.512515,497.866232,5.229062,227.560379,123.5,99,258,87.729138,1.57464,80.454702,158.426737,0.406956,331.705603,1.31664,0.042323
"20170913","MW1147-12","E2","Berberine chloride","0.00000","uM","1","",9.910493,20.7675,0.452779,539.107917,5.305594,188.013,123.5,103.5,226,92.819399,1.766002,73.09958,147.344702,0.399094,382.078849,1.765881,0.051075
"20160720","MW1139-19","F2","Bis 2 ethylhexyl tetrabromophthalate","0.00000","uM","1","",8.523779,20.083702,0.302625,474.066775,2.948842,268.237408,82.5,67,553,64.415381,1.012422,99.480612,134.631767,0.364765,195.518204,1.245407,0.032986
"20160720","MW1139-21","F3","Bis 2 ethylhexyl tetrabromophthalate","0.00000","uM","1","",11.729639,28.52,0.31537,542.838144,4.508552,251.216593,84.5,75,1017.5,58.258469,1.165952,144.198056,81.227162,0.460852,225.790959,1.571699,0.075484
"20160720","MW1139-22","F4","Bis 2 ethylhexyl tetrabromophthalate","0.00000","uM","1","",10.122731,23.254529,0.6401,425.984052,4.469781,257.74226,79,68.5,629,55.100736,0.795092,99.428885,196.620274,0.319954,141.966471,1.052524,0.033525
"20161013","MW1140-23","C2","Bisphenol AF","0.00000","uM","1","",8.548077,17.243875,0.242956,371.862467,2.760233,167.687567,84,72,345,68.198997,1.022402,99.762003,118.682263,0.341915,239.257286,1.439052,0.042761
"20161013","MW1140-24","C3","Bisphenol AF","0.00000","uM","1","",8.881751,16.194808,0.255708,408.772267,5.896631,180.654068,54,44.5,227,52.276763,1.3144,68.922298,203.351718,0.345978,170.619631,1.149116,0.023901
"20161013","MW1140-25","C4","Bisphenol AF","0.00000","uM","1","",8.568029,19.926818,0.189584,420.716991,2.175168,183.217038,60,51.5,351.5,50.961686,1.199056,89.760969,272.11201,0.413624,213.143678,1.355643,0.047573
"20161013","MW1140-23","D2","Bisphenol S","0.00000","uM","1","",4.134607,13.196548,0.161563,633.117729,1.894827,366.538843,81.5,66,254.5,78.92368,1.313937,208.476545,608.145695,0.224296,361.967823,2.887414,0.046942
"20161013","MW1140-24","D3","Bisphenol S","0.00000","uM","1","",4.456433,12.307,0.277448,344.969848,1.999268,198.416366,62.5,45,277.5,58.985294,0.828098,85.76047,74.898918,0.133518,164.911765,1.068355,0.02552
"20161013","MW1140-25","D4","Bisphenol S","0.00000","uM","1","",7.510775,20.088,0.199489,397.796433,1.854067,175.3625,83.5,72,318.5,70.968207,1.031494,91.296496,268.846923,0.192759,215.002491,1.412169,0.036776
"20161013","MW1140-23","E2","Captan","0.00000","uM","1","",5.090661,15.334318,0.210407,411.026523,2.272505,192.863232,57.5,51.5,253,54.302778,1.056384,103.38991,263.875382,0.262813,200.727778,1.452531,0.03331
"20161013","MW1140-24","E3","Captan","0.00000","uM","1","",9.310469,20.444903,0.587946,403.243875,4.030208,342.003292,74.5,62.5,311.5,56.890792,0.941542,87.501089,199.923591,0.255595,155.793453,1.054574,0.021719
"20161013","MW1140-25","E4","Captan","0.00000","uM","1","",7.744269,17.023636,0.183969,428.330102,2.630448,176.997946,84.5,75.5,320,71.693064,1.412382,109.48431,136.561657,0.317348,294.265776,1.704708,0.048266
"20160907","MW1140-17","C2","Carbamic acid","0.00000","uM","1","",10.617838,29.3,0.332718,317.209958,2.761667,156.19225,41.5,36.5,104.5,40.591133,0.619735,23.974297,323.397149,0.195028,124.449507,0.511235,0.009775
"20160907","MW1140-18","C3","Carbamic acid","0.00000","uM","1","",4.827709,8.11359,0.158392,261.39156,1.43272,150.293038,44,37,99.5,45.893868,0.721897,45.590033,246.680975,0.266466,138.134434,0.821652,0.013324
"20160907","MW1140-19","C4","Carbamic acid","0.00000","uM","1","",3.316157,7.367143,0.197745,452.439458,2.80775,307.486333,39.5,35,98,55.148218,0.947148,81.288558,867.1825,0.227152,216.001876,1.340713,0.01534
"20161013","MW1140-26","E2","Carbamic acid butyl 3iodo2propynyl ester","0.00000","uM","1","",11.288645,24.473654,0.419048,472.373781,4.111213,201.601722,102.5,91,756,67.228183,0.948808,122.867268,67.304557,0.40113,227.730326,1.715223,0.065912
"20161013","MW1140-27","E3","Carbamic acid butyl 3iodo2propynyl ester","0.00000","uM","1","",10.715602,25.389808,0.524433,488.709988,4.59001,168.723515,100,86.5,421.5,83.409078,1.119696,124.516005,117.183369,0.220189,335.617524,1.879386,0.058119
"20161013","MW1140-28","E4","Carbamic acid butyl 3iodo2propynyl ester","0.00000","uM","1","",6.168889,13.453187,0.24736,370.235089,3.002631,223.867024,69.5,63,205,68.057751,1.016535,102.850732,201.199692,0.204617,324.602482,1.583284,0.03819
"20160803","MW1139-30","A2","Chrysene","0.00000","uM","1","",7.474787,10.899375,0.344009,295.628027,3.891429,253.51683,52.5,43,197.5,45.679665,0.817197,40.322098,117.819352,0.344465,136.690431,0.735366,0.020432
"20160803","MW1139-31","A3","Chrysene","0.00000","uM","1","",12.999035,21.385538,0.232472,389.44975,4.2088,147.12005,91,76,639.5,77.134989,1.6062,68.290936,137.746478,0.552636,246.075681,1.316924,0.052045
"20160803","MW1139-34","A4","Chrysene","0.00000","uM","1","",9.482201,15.664375,0.269469,389.776621,5.631163,150.762952,98,81.5,420.5,76.279366,1.599727,57.727638,134.608453,0.718713,216.355947,1.154769,0.038184
"20160907","MW1140-17","D2","D Glucitol","0.00000","uM","1","",2.859897,7.993846,0.210783,295.821,1.506375,359.301875,36,34.5,94.5,39.541667,0.61876,65.132149,272.345479,0.226108,131.892361,1.071687,0.011498
"20160907","MW1140-18","D3","D Glucitol","0.00000","uM","1","",5.587195,11.9405,0.162587,330.0045,1.48235,333.1171,59,49.5,168,66.245495,0.879029,102.964692,395.206293,0.223757,232.506757,1.200656,0.023228
"20160907","MW1140-19","D4","D Glucitol","0.00000","uM","1","",2.028306,6.668571,0.074512,312.570269,0.842308,213.288385,36,32,115.5,44.378136,0.661395,111.017864,266.870953,0.239002,195.270609,1.427605,0.017934
"20161013","MW1140-23","F2","Di 2ethylhexyl phthalate","0.00000","uM","1","",8.793605,18.222614,0.229792,390.588522,2.655247,134.504344,98.5,79,342,74.533148,1.195557,97.026476,106.719753,0.442973,277.509473,1.508111,0.050173
"20161013","MW1140-24","F3","Di 2ethylhexyl phthalate","0.00000","uM","1","",5.637468,15.094286,0.197432,388.898754,2.039728,190.402656,80.5,67,462,62.225398,0.775091,119.378626,162.702197,0.346103,194.65942,1.562219,0.041605
"20161013","MW1140-25","F4","Di 2ethylhexyl phthalate","0.00000","uM","1","",9.551854,20.286346,0.266092,415.270806,3.286725,137.259688,97.5,84,363,74.826293,1.227755,84.703825,115.97605,0.454925,276.343966,1.614935,0.061431
"20160803","MW1139-30","C2","Dibenz ac anthracene","0.00000","uM","1","",5.552514,10.12,0.252157,418.6354,4.639645,209.764455,69.5,54,200.5,62.295,1.327088,57.340738,615.736436,0.360284,193.95375,0.993198,0.024109
"20160803","MW1139-31","C3","Dibenz ac anthracene","0.00000","uM","1","",5.119156,12.752,0.200324,442.17462,2.343576,249.969374,88.5,74.5,182.5,82.636775,1.063415,101.14308,195.274075,0.198651,282.717018,1.653461,0.017192
"20160803","MW1139-34","C4","Dibenz ac anthracene","0.00000","uM","1","",7.967157,13.726429,0.249273,365.140085,3.550244,195.594966,89,70,232,73.242137,1.462951,59.408027,164.440418,0.329425,207.53267,1.033796,0.023815
"20160803","MW1139-30","B2","Dibenz ah anthracene","0.00000","uM","1","",6.509298,10.126071,0.233977,244.901929,1.916732,162.276107,40,35.5,137,35.471357,0.599375,39.33078,226.34375,0.159715,81.042341,0.571152,0.007873
"20160803","MW1139-31","B3","Dibenz ah anthracene","0.00000","uM","1","",8.333451,18.834018,0.248559,417.700615,3.292573,171.845417,94.5,85.5,346,79.679779,1.537143,67.279014,119.081124,0.476852,212.313108,1.280472,0.036188
"20160803","MW1139-34","B4","Dibenz ah anthracene","0.00000","uM","1","",8.467713,15.318589,0.280167,399.780669,4.906885,171.873005,81.5,67,321.5,70.221622,1.336307,63.459852,176.45474,0.505288,206.6,1.080023,0.029313
"20170913","MW1147-7","E2","Dichlorodiphenyltrichloroethane","0.00000","uM","1","",10.951413,24.878625,0.350279,565.895195,4.070805,199.456409,109,92.5,372.5,84.351608,1.403651,72.656377,169.970859,0.53691,303.774488,1.401953,0.057997
"20170913","MW1147-8","E2","Dichlorodiphenyltrichloroethane","0.00000","uM","1","",13.206604,26.297143,0.618753,449.41301,5.593333,186.867719,102,88,387,77.869466,1.63602,83.14985,95.937802,0.560303,308.708881,1.318175,0.05293
"20170913","MW1147-9","E2","Dichlorodiphenyltrichloroethane","0.00000","uM","1","",13.107179,28.141875,0.492829,536.941132,5.431884,149.064443,104.5,90,308,75.284015,1.58815,75.507042,149.066528,0.531219,304.540645,1.323643,0.055686
"20161013","MW1140-26","F2","Dichlorodiphenyltrichloroethane","0.00000","uM","1","",9.523757,21.096779,0.446458,454.177726,4.216174,320.354295,100,84.5,676,64.277718,1.027555,117.120282,78.093604,0.423269,222.922132,1.522905,0.060534
"20161013","MW1140-27","F3","Dichlorodiphenyltrichloroethane","0.00000","uM","1","",8.256844,19.2,0.302158,307.997573,2.80126,207.074521,103,77.5,617,67.037633,0.909432,74.682593,229.36125,0.33593,177.85848,0.932762,0.031836
"20161013","MW1140-28","F4","Dichlorodiphenyltrichloroethane","0.00000","uM","1","",10.063331,24.91119,0.3561,496.964161,3.819821,170.606357,76.5,64.5,547,49.556192,0.898795,95.433691,121.575899,0.350634,160.791471,1.130105,0.042294
"20170913","MW1147-10","C2","Estradiol","0.00000","uM","1","",20.485845,44.526696,0.404732,589.471594,6.49324,146.195687,131,126,385.5,87.982704,1.753392,77.443226,105.683709,0.656692,449.228605,1.816517,0.090026
"20170913","MW1147-11","C2","Estradiol","0.00000","uM","1","",17.520407,32.92625,0.489166,547.77339,18.567396,152.397876,126,111.5,243,86.589286,1.919812,59.867387,145.711969,0.681905,367.711905,1.39547,0.052136
"20170913","MW1147-12","C2","Estradiol","0.00000","uM","1","",11.62058,23.248977,0.459219,525.863146,5.174918,192.365376,123.5,99.5,325,82.705556,1.769145,88.904922,106.304792,0.583092,323.941667,1.776181,0.053447
